Experiment	bias spectroscopy	
Saved Date	07.11.2019 10:39:13	
User		
Date		
X (m)	5.00662E-6	
Y (m)	-1.38228E-6	
Z (m)	-78.6608E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 10:38:50	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-552.94114E-3	100.67635E-9	-43.357300E+0	102.22803E-9	-44.710350E+0
-545.09801E-3	100.76312E-9	-44.308651E+0	102.24210E-9	-46.017788E+0
-537.25487E-3	100.74314E-9	-44.480877E+0	102.24938E-9	-44.043362E+0
-529.41173E-3	100.82452E-9	-41.638416E+0	102.26209E-9	-45.131935E+0
-521.56860E-3	100.82860E-9	-46.052109E+0	102.27622E-9	-43.957821E+0
-513.72546E-3	100.90893E-9	-41.455471E+0	102.27126E-9	-44.873287E+0
-505.88232E-3	100.93206E-9	-44.543438E+0	102.26707E-9	-42.411488E+0
-498.03919E-3	100.99543E-9	-40.472851E+0	102.25119E-9	-43.853237E+0
-490.19605E-3	101.03167E-9	-45.985546E+0	102.26254E-9	-43.835777E+0
-482.35291E-3	101.07820E-9	-40.574352E+0	102.25762E-9	-43.487503E+0
-474.50978E-3	101.13067E-9	-44.203060E+0	102.27281E-9	-42.953629E+0
-466.66664E-3	101.12778E-9	-41.415554E+0	102.27660E-9	-43.739491E+0
-458.82350E-3	101.19592E-9	-43.141705E+0	102.32663E-9	-44.662998E+0
-450.98037E-3	101.18730E-9	-41.565941E+0	102.34378E-9	-42.409966E+0
-443.13723E-3	101.26524E-9	-40.762516E+0	102.35642E-9	-43.457478E+0
-435.29409E-3	101.25355E-9	-43.720890E+0	102.36770E-9	-42.239079E+0
-427.45095E-3	101.32348E-9	-39.503551E+0	102.36420E-9	-43.468651E+0
-419.60782E-3	101.32500E-9	-43.507740E+0	102.38923E-9	-41.460415E+0
-411.76468E-3	101.37597E-9	-39.743515E+0	102.38808E-9	-43.472584E+0
-403.92154E-3	101.39743E-9	-43.766529E+0	102.42960E-9	-42.439980E+0
-396.07841E-3	101.44217E-9	-38.304482E+0	102.43987E-9	-42.058784E+0
-388.23527E-3	101.49875E-9	-42.475449E+0	102.47659E-9	-41.506908E+0
-380.39213E-3	101.52542E-9	-39.612423E+0	102.47718E-9	-42.079670E+0
-372.54900E-3	101.57657E-9	-41.728626E+0	102.50383E-9	-42.126411E+0
-364.70586E-3	101.58257E-9	-39.225163E+0	102.51460E-9	-40.679115E+0
-356.86272E-3	101.66128E-9	-39.914112E+0	102.54801E-9	-41.965641E+0
-349.01959E-3	101.66202E-9	-40.971146E+0	102.55359E-9	-41.126492E+0
-341.17645E-3	101.73427E-9	-38.391689E+0	102.55786E-9	-41.392818E+0
-333.33331E-3	101.73441E-9	-41.129017E+0	102.58044E-9	-39.648491E+0
-325.49018E-3	101.79433E-9	-38.597301E+0	102.58785E-9	-42.345486E+0
-317.64704E-3	101.81209E-9	-41.479576E+0	102.62826E-9	-40.215878E+0
-309.80390E-3	101.85671E-9	-37.287361E+0	102.62758E-9	-40.758839E+0
-301.96077E-3	101.87949E-9	-41.941174E+0	102.66574E-9	-40.382317E+0
-294.11763E-3	101.91062E-9	-37.700325E+0	102.66726E-9	-40.367912E+0
-286.27449E-3	101.95127E-9	-40.283386E+0	102.69557E-9	-39.997089E+0
-278.43136E-3	101.95665E-9	-37.779434E+0	102.68757E-9	-39.649654E+0
-270.58822E-3	102.01690E-9	-39.818443E+0	102.71300E-9	-40.811443E+0
-262.74508E-3	102.00469E-9	-38.701389E+0	102.72607E-9	-38.796558E+0
-254.90195E-3	102.07729E-9	-37.106537E+0	102.73273E-9	-39.326088E+0
-247.05875E-3	102.06927E-9	-39.680180E+0	102.72780E-9	-38.729458E+0
-239.21561E-3	102.12857E-9	-37.559216E+0	102.75728E-9	-41.364872E+0
-231.37248E-3	102.11852E-9	-40.245731E+0	102.80387E-9	-38.197845E+0
-223.52934E-3	102.16240E-9	-35.932781E+0	102.80112E-9	-38.726273E+0
-215.68620E-3	102.15685E-9	-41.075886E+0	102.83043E-9	-39.394821E+0
-207.84307E-3	102.19320E-9	-35.993744E+0	102.83716E-9	-39.127346E+0
-199.99993E-3	102.22602E-9	-39.302223E+0	102.87170E-9	-38.651989E+0
-192.15679E-3	102.23593E-9	-36.273525E+0	102.89305E-9	-38.633247E+0
-184.31365E-3	102.28715E-9	-39.069561E+0	102.93441E-9	-39.015049E+0
-176.47052E-3	102.26186E-9	-36.942032E+0	102.93418E-9	-37.865875E+0
-168.62738E-3	102.32034E-9	-37.085011E+0	102.95913E-9	-38.482727E+0
-160.78424E-3	102.28300E-9	-38.836922E+0	102.95961E-9	-36.859348E+0
-152.94111E-3	102.33018E-9	-36.706444E+0	102.96339E-9	-39.401112E+0
-145.09797E-3	102.30058E-9	-38.550720E+0	102.98433E-9	-36.632793E+0
-137.25483E-3	102.35699E-9	-35.150723E+0	102.98319E-9	-37.962208E+0
-129.41170E-3	102.35558E-9	-39.826977E+0	102.99500E-9	-37.476772E+0
-121.56856E-3	102.38267E-9	-34.831272E+0	102.97922E-9	-37.475281E+0
-113.72542E-3	102.39251E-9	-38.415611E+0	103.00371E-9	-36.376186E+0
-105.88229E-3	102.41535E-9	-35.127911E+0	102.99171E-9	-37.708130E+0
-98.039150E-3	102.45750E-9	-38.355652E+0	103.02715E-9	-38.233681E+0
-90.196013E-3	102.45699E-9	-34.911388E+0	103.03442E-9	-36.302055E+0
-82.352877E-3	102.50901E-9	-36.561737E+0	103.05902E-9	-37.452854E+0
-74.509740E-3	102.50313E-9	-36.182339E+0	103.07011E-9	-36.471951E+0
-66.666603E-3	102.56431E-9	-35.562347E+0	103.08791E-9	-38.330067E+0
-58.823466E-3	102.55717E-9	-36.632572E+0	103.11174E-9	-35.126690E+0
-50.980330E-3	102.60999E-9	-34.766834E+0	103.10632E-9	-37.474525E+0
-43.137193E-3	102.58455E-9	-38.312603E+0	103.13585E-9	-36.081234E+0
-35.294056E-3	102.63821E-9	-33.590893E+0	103.12929E-9	-36.304668E+0
-27.450919E-3	102.63439E-9	-38.077442E+0	103.14316E-9	-34.960556E+0
-19.607782E-3	102.66962E-9	-34.399845E+0	103.11746E-9	-35.931351E+0
-11.764646E-3	102.66954E-9	-37.808811E+0	103.12303E-9	-35.221687E+0
-3.9215088E-3	102.67553E-9	-33.407211E+0	103.09672E-9	-35.009956E+0
3.9216280E-3	102.71317E-9	-36.701359E+0	103.11670E-9	-36.773678E+0
11.764765E-3	102.69293E-9	-34.994110E+0	103.11702E-9	-35.267570E+0
19.607902E-3	102.74290E-9	-35.152271E+0	103.11733E-9	-36.253582E+0
27.451038E-3	102.71158E-9	-34.858917E+0	103.10596E-9	-33.243965E+0
35.294175E-3	102.76160E-9	-34.998253E+0	103.08295E-9	-36.176773E+0
43.137312E-3	102.72859E-9	-36.507671E+0	103.09331E-9	-34.572803E+0
50.980449E-3	102.77560E-9	-33.047699E+0	103.07664E-9	-35.451786E+0
58.823586E-3	102.75168E-9	-36.809696E+0	103.09306E-9	-34.178257E+0
66.666722E-3	102.77831E-9	-33.758774E+0	103.07655E-9	-36.466488E+0
74.509859E-3	102.74826E-9	-37.378139E+0	103.12382E-9	-35.046646E+0
82.352996E-3	102.75662E-9	-32.888680E+0	103.10917E-9	-34.059048E+0
90.196133E-3	102.77356E-9	-36.617443E+0	103.12746E-9	-35.372250E+0
98.039269E-3	102.77401E-9	-33.552135E+0	103.11393E-9	-34.385868E+0
105.88241E-3	102.80799E-9	-34.826515E+0	103.13695E-9	-35.703300E+0
113.72554E-3	102.80020E-9	-33.599476E+0	103.13893E-9	-33.851986E+0
121.56868E-3	102.84366E-9	-34.997383E+0	103.15644E-9	-36.454105E+0
129.41182E-3	102.80954E-9	-34.938492E+0	103.17054E-9	-33.652359E+0
137.25495E-3	102.85879E-9	-32.273708E+0	103.17849E-9	-35.615715E+0
145.09809E-3	102.84658E-9	-35.763058E+0	103.22640E-9	-33.784382E+0
152.94123E-3	102.89543E-9	-32.935120E+0	103.22606E-9	-36.007538E+0
160.78436E-3	102.89372E-9	-35.325974E+0	103.24732E-9	-33.456097E+0
168.62750E-3	102.92062E-9	-31.853571E+0	103.23225E-9	-34.203217E+0
176.47064E-3	102.92201E-9	-36.797924E+0	103.24664E-9	-34.858650E+0
184.31377E-3	102.91266E-9	-32.724808E+0	103.22918E-9	-33.906895E+0
192.15691E-3	102.92884E-9	-34.438381E+0	103.25142E-9	-34.453865E+0
200.00005E-3	102.94234E-9	-32.438084E+0	103.23787E-9	-32.769905E+0
207.84318E-3	102.99497E-9	-33.835705E+0	103.23610E-9	-35.289532E+0
215.68632E-3	103.00149E-9	-32.643707E+0	103.24531E-9	-32.688011E+0
223.52946E-3	103.04461E-9	-32.854370E+0	103.23885E-9	-34.871422E+0
231.37259E-3	103.00940E-9	-34.759056E+0	103.24308E-9	-32.817749E+0
239.21573E-3	103.05665E-9	-32.438320E+0	103.22935E-9	-35.164883E+0
247.05887E-3	103.02486E-9	-34.882851E+0	103.26776E-9	-32.846878E+0
254.90201E-3	103.05544E-9	-32.133419E+0	103.25466E-9	-34.150116E+0
262.74514E-3	103.03488E-9	-36.221283E+0	103.28109E-9	-34.178638E+0
270.58828E-3	103.04029E-9	-31.435234E+0	103.26991E-9	-33.328876E+0
278.43142E-3	103.06002E-9	-34.416821E+0	103.30668E-9	-33.356110E+0
286.27455E-3	103.06138E-9	-32.142525E+0	103.28325E-9	-32.655052E+0
294.11769E-3	103.09795E-9	-34.393707E+0	103.30508E-9	-35.434067E+0
301.96083E-3	103.09522E-9	-31.716625E+0	103.29969E-9	-31.973520E+0
309.80396E-3	103.15023E-9	-32.384617E+0	103.31257E-9	-34.585999E+0
317.64710E-3	103.13687E-9	-33.535900E+0	103.32399E-9	-32.550766E+0
325.49024E-3	103.19494E-9	-31.831511E+0	103.30766E-9	-34.966160E+0
333.33337E-3	103.18809E-9	-33.422344E+0	103.34097E-9	-31.801235E+0
341.17651E-3	103.23974E-9	-31.639620E+0	103.32615E-9	-33.859463E+0
349.01965E-3	103.22341E-9	-35.394501E+0	103.34075E-9	-32.838657E+0
356.86278E-3	103.24402E-9	-31.257177E+0	103.30501E-9	-32.562634E+0
364.70592E-3	103.24163E-9	-35.050747E+0	103.33238E-9	-32.783432E+0
372.54906E-3	103.24783E-9	-32.040600E+0	103.28247E-9	-31.924118E+0
380.39219E-3	103.26389E-9	-34.542614E+0	103.27678E-9	-33.842678E+0
388.23533E-3	103.24062E-9	-31.557980E+0	103.25788E-9	-31.549408E+0
396.07847E-3	103.25961E-9	-33.843414E+0	103.26092E-9	-34.396595E+0
403.92160E-3	103.23793E-9	-33.179657E+0	103.26441E-9	-32.275826E+0
411.76474E-3	103.28629E-9	-32.154774E+0	103.24645E-9	-34.527443E+0
419.60788E-3	103.24683E-9	-33.388100E+0	103.26810E-9	-31.350344E+0
427.45101E-3	103.27452E-9	-32.552876E+0	103.25365E-9	-34.817139E+0
435.29415E-3	103.24538E-9	-34.802372E+0	103.30439E-9	-32.984352E+0
443.13729E-3	103.27972E-9	-30.816408E+0	103.28733E-9	-33.091866E+0
450.98042E-3	103.27027E-9	-34.446854E+0	103.30456E-9	-32.213436E+0
458.82356E-3	103.27605E-9	-31.430504E+0	103.26070E-9	-33.069038E+0
466.66670E-3	103.28213E-9	-34.953339E+0	103.29364E-9	-33.790081E+0
474.50984E-3	103.27076E-9	-31.163315E+0	103.27768E-9	-31.391968E+0
482.35297E-3	103.27507E-9	-34.931297E+0	103.29617E-9	-34.587406E+0
490.19611E-3	103.24284E-9	-32.515297E+0	103.30134E-9	-31.858820E+0
498.03925E-3	103.28574E-9	-32.311127E+0	103.28904E-9	-33.831715E+0
505.88250E-3	103.24818E-9	-32.469791E+0	103.29209E-9	-30.985220E+0
513.72564E-3	103.30412E-9	-32.118706E+0	103.25426E-9	-34.047497E+0
521.56878E-3	103.29452E-9	-32.954082E+0	103.26493E-9	-31.745279E+0
529.41191E-3	103.33667E-9	-30.785427E+0	103.22982E-9	-32.755989E+0
537.25505E-3	103.33387E-9	-34.661446E+0	103.25575E-9	-32.931644E+0
545.09819E-3	103.35486E-9	-31.687155E+0	103.20608E-9	-33.119766E+0
552.94132E-3	103.34440E-9	-34.381298E+0	103.23959E-9	-32.793804E+0
560.78446E-3	103.35727E-9	-30.361101E+0	103.20881E-9	-31.435144E+0
568.62760E-3	103.36588E-9	-35.262791E+0	103.22266E-9	-34.527584E+0
576.47073E-3	103.34195E-9	-32.087799E+0	103.21029E-9	-32.169006E+0
584.31387E-3	103.36674E-9	-33.131207E+0	103.21148E-9	-33.568882E+0
592.15701E-3	103.31592E-9	-33.061512E+0	103.21860E-9	-31.414648E+0
600.00014E-3	103.36009E-9	-33.093803E+0	103.20025E-9	-34.688362E+0
607.84328E-3	103.31922E-9	-33.790550E+0	103.21367E-9	-31.531601E+0
615.68642E-3	103.35147E-9	-31.458662E+0	103.18566E-9	-33.630310E+0
623.52955E-3	103.32272E-9	-35.020153E+0	103.21872E-9	-32.605103E+0
631.37269E-3	103.34500E-9	-31.561661E+0	103.18402E-9	-33.564602E+0
639.21583E-3	103.33353E-9	-34.604298E+0	103.21941E-9	-32.843903E+0
647.05896E-3	103.34517E-9	-31.065392E+0	103.18547E-9	-31.946798E+0
654.90210E-3	103.35769E-9	-35.588318E+0	103.19465E-9	-34.252796E+0
662.74524E-3	103.34158E-9	-31.466944E+0	103.17753E-9	-31.519409E+0
670.58837E-3	103.37143E-9	-33.206467E+0	103.17583E-9	-33.837849E+0
678.43151E-3	103.34073E-9	-33.182964E+0	103.16158E-9	-31.636642E+0
686.27465E-3	103.36519E-9	-33.930943E+0	103.15065E-9	-35.345554E+0
694.11778E-3	103.33702E-9	-32.404613E+0	103.16253E-9	-30.996294E+0
701.96092E-3	103.37724E-9	-32.353706E+0	103.12146E-9	-34.437710E+0
709.80406E-3	103.31825E-9	-35.118881E+0	103.14437E-9	-32.909855E+0
717.64719E-3	103.35172E-9	-32.248585E+0	103.10522E-9	-33.938087E+0
725.49033E-3	103.31006E-9	-35.511696E+0	103.13308E-9	-32.625320E+0
733.33347E-3	103.31730E-9	-31.633562E+0	103.09945E-9	-32.977264E+0
741.17661E-3	103.29002E-9	-36.639614E+0	103.13295E-9	-34.721172E+0
749.01974E-3	103.26368E-9	-31.774920E+0	103.10685E-9	-32.222961E+0
756.86288E-3	103.27486E-9	-34.756363E+0	103.10946E-9	-34.012192E+0
764.70602E-3	103.25481E-9	-32.896370E+0	103.07677E-9	-32.523735E+0
772.54915E-3	103.28747E-9	-33.463066E+0	103.08035E-9	-35.726196E+0
780.39229E-3	103.25735E-9	-32.767937E+0	103.09522E-9	-31.353462E+0
788.23543E-3	103.29618E-9	-33.543755E+0	103.07141E-9	-35.811703E+0
796.07856E-3	103.26114E-9	-35.171719E+0	103.08974E-9	-33.098705E+0
803.92170E-3	103.29613E-9	-32.082085E+0	103.05659E-9	-34.484303E+0
811.76484E-3	103.27257E-9	-34.794502E+0	103.08575E-9	-32.844494E+0
819.60797E-3	103.30332E-9	-32.247036E+0	103.03980E-9	-33.879749E+0
827.45111E-3	103.29838E-9	-35.826771E+0	103.06650E-9	-34.440952E+0
835.29425E-3	103.30910E-9	-31.410166E+0	103.02806E-9	-32.198662E+0
843.13738E-3	103.32277E-9	-34.913227E+0	103.02677E-9	-34.694965E+0
850.98052E-3	103.32111E-9	-32.919201E+0	103.00838E-9	-32.827164E+0
858.82366E-3	103.34328E-9	-34.990707E+0	103.00490E-9	-35.748383E+0
866.66679E-3	103.31398E-9	-33.274197E+0	102.99576E-9	-31.994253E+0
874.50993E-3	103.33868E-9	-34.624760E+0	102.98042E-9	-36.543514E+0
882.35307E-3	103.29103E-9	-35.191086E+0	103.00021E-9	-33.031887E+0
890.19620E-3	103.32682E-9	-33.167484E+0	102.97076E-9	-36.082443E+0
898.03934E-3	103.27689E-9	-35.905540E+0	103.02362E-9	-33.505741E+0
905.88248E-3	103.30051E-9	-33.263016E+0	103.00278E-9	-35.545811E+0
913.72561E-3	103.27638E-9	-36.823681E+0	103.04436E-9	-34.515610E+0
921.56875E-3	103.26687E-9	-32.400871E+0	103.01333E-9	-33.499855E+0
929.41189E-3	103.25319E-9	-37.386677E+0	103.04142E-9	-35.435535E+0
937.25502E-3	103.24009E-9	-33.580231E+0	103.00623E-9	-34.081051E+0
945.09816E-3	103.24442E-9	-35.764332E+0	103.04486E-9	-37.041775E+0
952.94130E-3	103.20927E-9	-33.608212E+0	103.05738E-9	-33.109577E+0
960.78444E-3	103.23460E-9	-36.175224E+0	103.06841E-9	-38.292545E+0
968.62757E-3	103.18970E-9	-35.190903E+0	103.10549E-9	-33.727066E+0
976.47071E-3	103.22055E-9	-34.220924E+0	103.09610E-9	-36.648670E+0
984.31385E-3	103.16312E-9	-36.523209E+0	103.14385E-9	-34.159534E+0
992.15698E-3	103.18448E-9	-34.890728E+0	103.11926E-9	-36.944187E+0
1.0000000E+0	103.14006E-9	-37.317978E+0	103.14970E-9	-34.432945E+0
