Experiment	bias spectroscopy	
Saved Date	07.11.2019 10:41:19	
User		
Date		
X (m)	5.00662E-6	
Y (m)	-1.38228E-6	
Z (m)	-86.1153E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 10:40:48	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-741.17649E-3	57.935910E-9	-56.813026E+0	58.745275E-9	-58.805119E+0
-733.33335E-3	57.949542E-9	-57.208420E+0	58.772180E-9	-58.766216E+0
-725.49021E-3	57.970428E-9	-55.610115E+0	58.801451E-9	-59.508671E+0
-717.64708E-3	57.986028E-9	-56.064259E+0	58.833120E-9	-58.061058E+0
-709.80394E-3	58.002499E-9	-56.032207E+0	58.863819E-9	-57.349136E+0
-701.96080E-3	58.019097E-9	-55.613369E+0	58.887043E-9	-58.315163E+0
-694.11767E-3	58.032928E-9	-54.465599E+0	58.910491E-9	-57.448807E+0
-686.27453E-3	58.065591E-9	-54.699932E+0	58.930496E-9	-56.030285E+0
-678.43139E-3	58.084986E-9	-54.732338E+0	58.946465E-9	-55.217846E+0
-670.58825E-3	58.119227E-9	-53.457962E+0	58.959305E-9	-56.277100E+0
-662.74512E-3	58.153475E-9	-53.157372E+0	58.967498E-9	-55.135406E+0
-654.90198E-3	58.179513E-9	-53.539944E+0	58.979325E-9	-54.969349E+0
-647.05884E-3	58.205373E-9	-53.526752E+0	59.002197E-9	-55.978786E+0
-639.21571E-3	58.231887E-9	-52.232815E+0	59.026060E-9	-55.431461E+0
-631.37257E-3	58.252070E-9	-53.179840E+0	59.051441E-9	-54.817131E+0
-623.52937E-3	58.272381E-9	-52.676094E+0	59.074758E-9	-54.510288E+0
-615.68624E-3	58.299324E-9	-51.950710E+0	59.092926E-9	-54.985378E+0
-607.84310E-3	58.319589E-9	-51.420776E+0	59.116758E-9	-53.775063E+0
-599.99996E-3	58.347887E-9	-51.799847E+0	59.133406E-9	-53.729080E+0
-592.15683E-3	58.382639E-9	-50.715008E+0	59.158442E-9	-54.489738E+0
-584.31369E-3	58.415303E-9	-49.997105E+0	59.192722E-9	-53.164089E+0
-576.47055E-3	58.439216E-9	-50.912090E+0	59.209199E-9	-52.904118E+0
-568.62742E-3	58.464042E-9	-50.678490E+0	59.237053E-9	-52.434299E+0
-560.78428E-3	58.490826E-9	-49.525070E+0	59.249480E-9	-52.529144E+0
-552.94114E-3	58.522403E-9	-49.324009E+0	59.259680E-9	-52.067081E+0
-545.09801E-3	58.553326E-9	-50.024406E+0	59.277721E-9	-51.368500E+0
-537.25487E-3	58.571676E-9	-49.689552E+0	59.293789E-9	-52.078323E+0
-529.41173E-3	58.599198E-9	-49.381897E+0	59.312161E-9	-51.568073E+0
-521.56860E-3	58.622089E-9	-49.003166E+0	59.325561E-9	-50.603050E+0
-513.72546E-3	58.648183E-9	-49.577194E+0	59.343446E-9	-51.050583E+0
-505.88232E-3	58.667343E-9	-48.799229E+0	59.365735E-9	-51.007912E+0
-498.03919E-3	58.678381E-9	-48.882439E+0	59.369647E-9	-49.600689E+0
-490.19605E-3	58.699392E-9	-49.199108E+0	59.374365E-9	-49.524906E+0
-482.35291E-3	58.707457E-9	-48.322430E+0	59.388551E-9	-50.622364E+0
-474.50978E-3	58.729363E-9	-47.393543E+0	59.394566E-9	-49.846161E+0
-466.66664E-3	58.752082E-9	-48.328915E+0	59.408851E-9	-48.989765E+0
-458.82350E-3	58.764645E-9	-48.598995E+0	59.422948E-9	-49.578548E+0
-450.98037E-3	58.773892E-9	-47.357914E+0	59.446094E-9	-49.782642E+0
-443.13723E-3	58.794903E-9	-47.296776E+0	59.456202E-9	-48.326405E+0
-435.29409E-3	58.808890E-9	-47.361530E+0	59.474665E-9	-48.473392E+0
-427.45095E-3	58.825336E-9	-47.128494E+0	59.491761E-9	-49.288773E+0
-419.60782E-3	58.835035E-9	-46.537754E+0	59.519490E-9	-49.252625E+0
-411.76468E-3	58.849551E-9	-46.399414E+0	59.539531E-9	-47.784142E+0
-403.92154E-3	58.868554E-9	-46.391224E+0	59.556506E-9	-47.895008E+0
-396.07841E-3	58.891867E-9	-45.662640E+0	59.568325E-9	-47.927410E+0
-388.23527E-3	58.906775E-9	-45.885468E+0	59.586089E-9	-47.560696E+0
-380.39213E-3	58.930031E-9	-45.995411E+0	59.594409E-9	-46.635143E+0
-372.54900E-3	58.943506E-9	-45.892654E+0	59.604751E-9	-47.015045E+0
-364.70586E-3	58.965082E-9	-45.233768E+0	59.619254E-9	-47.119400E+0
-356.86272E-3	58.976902E-9	-45.785114E+0	59.637202E-9	-45.637524E+0
-349.01959E-3	58.985293E-9	-44.963688E+0	59.646077E-9	-45.798553E+0
-341.17645E-3	59.005629E-9	-44.780201E+0	59.646993E-9	-45.768764E+0
-333.33331E-3	59.022771E-9	-43.964554E+0	59.661303E-9	-45.439865E+0
-325.49018E-3	59.041827E-9	-44.758152E+0	59.662469E-9	-45.024502E+0
-317.64704E-3	59.061030E-9	-44.281071E+0	59.673731E-9	-45.637115E+0
-309.80390E-3	59.077269E-9	-43.644169E+0	59.675941E-9	-45.519741E+0
-301.96077E-3	59.094045E-9	-44.226002E+0	59.680019E-9	-44.389034E+0
-294.11763E-3	59.105822E-9	-44.713318E+0	59.692873E-9	-44.724533E+0
-286.27449E-3	59.124005E-9	-43.837227E+0	59.694777E-9	-45.711681E+0
-278.43136E-3	59.144611E-9	-42.439232E+0	59.719554E-9	-44.936329E+0
-270.58822E-3	59.173541E-9	-43.285172E+0	59.739399E-9	-44.556377E+0
-262.74508E-3	59.189276E-9	-42.664837E+0	59.750306E-9	-44.233150E+0
-254.90195E-3	59.212848E-9	-42.133045E+0	59.766634E-9	-44.252949E+0
-247.05875E-3	59.229020E-9	-42.668125E+0	59.775168E-9	-43.653664E+0
-239.21561E-3	59.246254E-9	-42.659252E+0	59.786039E-9	-42.572529E+0
-231.37248E-3	59.266331E-9	-41.692966E+0	59.787688E-9	-43.507408E+0
-223.52934E-3	59.278975E-9	-42.269482E+0	59.796889E-9	-43.399139E+0
-215.68620E-3	59.295164E-9	-42.172054E+0	59.807768E-9	-42.965939E+0
-207.84307E-3	59.315337E-9	-41.891590E+0	59.829659E-9	-43.410595E+0
-199.99993E-3	59.329714E-9	-40.856277E+0	59.846606E-9	-43.602528E+0
-192.15679E-3	59.351130E-9	-40.891155E+0	59.853619E-9	-41.559406E+0
-184.31365E-3	59.370748E-9	-41.623352E+0	59.852589E-9	-41.938065E+0
-176.47052E-3	59.388558E-9	-40.827534E+0	59.853249E-9	-42.495857E+0
-168.62738E-3	59.410265E-9	-40.692711E+0	59.864306E-9	-42.740421E+0
-160.78424E-3	59.420938E-9	-41.301121E+0	59.880669E-9	-41.621593E+0
-152.94111E-3	59.437880E-9	-41.417305E+0	59.893161E-9	-42.044113E+0
-145.09797E-3	59.444794E-9	-40.786789E+0	59.905730E-9	-42.635933E+0
-137.25483E-3	59.455814E-9	-40.705956E+0	59.920673E-9	-41.322067E+0
-129.41170E-3	59.465041E-9	-40.936768E+0	59.937086E-9	-41.196453E+0
-121.56856E-3	59.474822E-9	-40.506138E+0	59.948626E-9	-41.424492E+0
-113.72542E-3	59.490425E-9	-39.816357E+0	59.954878E-9	-40.968666E+0
-105.88229E-3	59.505592E-9	-39.965061E+0	59.970738E-9	-40.871311E+0
-98.039150E-3	59.518591E-9	-39.606060E+0	59.981481E-9	-40.309681E+0
-90.196013E-3	59.535235E-9	-39.166111E+0	59.984473E-9	-40.804649E+0
-82.352877E-3	59.550686E-9	-39.526260E+0	60.002620E-9	-40.778130E+0
-74.509740E-3	59.565199E-9	-39.790283E+0	60.020120E-9	-40.182053E+0
-66.666603E-3	59.572059E-9	-39.257935E+0	60.025712E-9	-40.424316E+0
-58.823466E-3	59.582035E-9	-38.669418E+0	60.031098E-9	-39.759426E+0
-50.980330E-3	59.595543E-9	-39.020195E+0	60.037678E-9	-39.779396E+0
-43.137193E-3	59.603384E-9	-38.919441E+0	60.052187E-9	-40.338436E+0
-35.294056E-3	59.618948E-9	-38.415947E+0	60.064600E-9	-40.455410E+0
-27.450919E-3	59.633997E-9	-38.075775E+0	60.074164E-9	-40.127403E+0
-19.607782E-3	59.652287E-9	-38.438377E+0	60.082129E-9	-39.012341E+0
-11.764646E-3	59.662071E-9	-38.549080E+0	60.090159E-9	-39.523586E+0
-3.9215088E-3	59.680474E-9	-38.127705E+0	60.095132E-9	-39.115425E+0
3.9216280E-3	59.693207E-9	-37.828884E+0	60.097939E-9	-38.539116E+0
11.764765E-3	59.712541E-9	-38.384380E+0	60.100845E-9	-38.377491E+0
19.607902E-3	59.728862E-9	-37.256165E+0	60.105769E-9	-38.759430E+0
27.451038E-3	59.741154E-9	-37.898067E+0	60.105648E-9	-37.925163E+0
35.294175E-3	59.754356E-9	-38.075020E+0	60.098493E-9	-37.678154E+0
43.137312E-3	59.768084E-9	-37.951359E+0	60.099005E-9	-37.656822E+0
50.980449E-3	59.771494E-9	-37.694344E+0	60.095388E-9	-38.369442E+0
58.823586E-3	59.777328E-9	-37.794460E+0	60.100831E-9	-37.207314E+0
66.666722E-3	59.788285E-9	-38.505497E+0	60.097427E-9	-37.694252E+0
74.509859E-3	59.792214E-9	-37.152092E+0	60.096092E-9	-37.938965E+0
82.352996E-3	59.794509E-9	-37.184620E+0	60.098998E-9	-37.206776E+0
90.196133E-3	59.801543E-9	-37.942940E+0	60.098643E-9	-37.159107E+0
98.039269E-3	59.809608E-9	-37.538467E+0	60.096752E-9	-37.327557E+0
105.88241E-3	59.818710E-9	-36.415630E+0	60.096248E-9	-37.669621E+0
113.72554E-3	59.837376E-9	-36.854305E+0	60.097143E-9	-36.642315E+0
121.56868E-3	59.843408E-9	-37.317234E+0	60.097122E-9	-37.032272E+0
129.41182E-3	59.859389E-9	-36.828285E+0	60.106466E-9	-37.870251E+0
137.25495E-3	59.870807E-9	-36.440868E+0	60.108611E-9	-37.028851E+0
145.09809E-3	59.878921E-9	-36.451469E+0	60.115376E-9	-36.229717E+0
152.94123E-3	59.884137E-9	-36.805088E+0	60.118154E-9	-37.215839E+0
160.78436E-3	59.895243E-9	-35.783817E+0	60.128947E-9	-37.503410E+0
168.62750E-3	59.901780E-9	-36.567741E+0	60.131732E-9	-36.842041E+0
176.47064E-3	59.907102E-9	-36.224339E+0	60.138909E-9	-36.467430E+0
184.31377E-3	59.917532E-9	-36.353069E+0	60.147833E-9	-36.942577E+0
192.15691E-3	59.920680E-9	-36.051849E+0	60.152594E-9	-36.283573E+0
200.00005E-3	59.923110E-9	-37.017014E+0	60.155244E-9	-36.146664E+0
207.84318E-3	59.933527E-9	-36.640160E+0	60.163380E-9	-37.061760E+0
215.68632E-3	59.927174E-9	-35.591953E+0	60.172887E-9	-36.836720E+0
223.52946E-3	59.940596E-9	-35.763554E+0	60.171779E-9	-35.347511E+0
231.37259E-3	59.958317E-9	-35.245449E+0	60.162577E-9	-35.503647E+0
239.21573E-3	59.972074E-9	-35.949020E+0	60.165917E-9	-36.149586E+0
247.05887E-3	59.980906E-9	-35.249947E+0	60.156403E-9	-35.778919E+0
254.90201E-3	59.987613E-9	-35.652775E+0	60.157426E-9	-35.272022E+0
262.74514E-3	59.999586E-9	-35.967316E+0	60.154072E-9	-35.336708E+0
270.58828E-3	60.010535E-9	-35.177200E+0	60.153440E-9	-36.329185E+0
278.43142E-3	60.010336E-9	-35.536652E+0	60.153226E-9	-36.211143E+0
286.27455E-3	60.017392E-9	-35.837406E+0	60.163480E-9	-36.110287E+0
294.11769E-3	60.025187E-9	-35.488461E+0	60.172056E-9	-36.182640E+0
301.96083E-3	60.033464E-9	-35.056290E+0	60.174429E-9	-35.852711E+0
309.80396E-3	60.037436E-9	-35.625465E+0	60.173178E-9	-34.910904E+0
317.64710E-3	60.040421E-9	-35.810223E+0	60.170095E-9	-35.508556E+0
325.49024E-3	60.045068E-9	-35.270714E+0	60.180476E-9	-36.471790E+0
333.33337E-3	60.059733E-9	-34.062408E+0	60.178238E-9	-35.412231E+0
341.17651E-3	60.074910E-9	-35.171535E+0	60.176511E-9	-34.857750E+0
349.01965E-3	60.090940E-9	-35.039066E+0	60.173370E-9	-35.563679E+0
356.86278E-3	60.103957E-9	-34.415115E+0	60.173619E-9	-35.699940E+0
364.70592E-3	60.120541E-9	-35.010460E+0	60.179239E-9	-34.962749E+0
372.54906E-3	60.129459E-9	-35.266098E+0	60.177584E-9	-34.655151E+0
380.39219E-3	60.137808E-9	-34.921803E+0	60.172916E-9	-35.958351E+0
388.23533E-3	60.148139E-9	-34.492359E+0	60.173875E-9	-35.332458E+0
396.07847E-3	60.158726E-9	-34.320862E+0	60.171999E-9	-34.413742E+0
403.92160E-3	60.174983E-9	-34.798618E+0	60.179381E-9	-35.061729E+0
411.76474E-3	60.180930E-9	-33.957325E+0	60.176205E-9	-34.979027E+0
419.60788E-3	60.203504E-9	-34.235222E+0	60.168766E-9	-34.505074E+0
427.45101E-3	60.218120E-9	-34.850983E+0	60.168837E-9	-34.405834E+0
435.29415E-3	60.222241E-9	-34.091408E+0	60.173207E-9	-35.543259E+0
443.13729E-3	60.231280E-9	-34.676048E+0	60.178607E-9	-35.235863E+0
450.98042E-3	60.225915E-9	-35.076702E+0	60.178827E-9	-34.213379E+0
458.82356E-3	60.230171E-9	-35.219948E+0	60.169093E-9	-34.322544E+0
466.66670E-3	60.228899E-9	-34.595078E+0	60.159550E-9	-34.579830E+0
474.50984E-3	60.233681E-9	-34.454624E+0	60.145879E-9	-34.138763E+0
482.35297E-3	60.234932E-9	-35.256226E+0	60.143833E-9	-34.301533E+0
490.19611E-3	60.236289E-9	-35.076347E+0	60.134312E-9	-35.028870E+0
498.03925E-3	60.236744E-9	-34.498314E+0	60.130915E-9	-34.612183E+0
505.88250E-3	60.242378E-9	-35.133858E+0	60.123284E-9	-34.118767E+0
513.72564E-3	60.244780E-9	-34.927044E+0	60.121344E-9	-34.545349E+0
521.56878E-3	60.247530E-9	-35.066826E+0	60.113933E-9	-35.427975E+0
529.41191E-3	60.251473E-9	-34.448578E+0	60.121408E-9	-35.530251E+0
537.25505E-3	60.253797E-9	-35.262138E+0	60.130944E-9	-34.269325E+0
545.09819E-3	60.250635E-9	-35.416718E+0	60.131306E-9	-34.999249E+0
552.94132E-3	60.247928E-9	-34.766842E+0	60.134397E-9	-34.963127E+0
560.78446E-3	60.249747E-9	-35.264446E+0	60.131683E-9	-34.127945E+0
568.62760E-3	60.247061E-9	-35.399330E+0	60.131185E-9	-34.583881E+0
576.47073E-3	60.247928E-9	-34.871983E+0	60.131732E-9	-35.268898E+0
584.31387E-3	60.242762E-9	-35.127544E+0	60.137488E-9	-34.959286E+0
592.15701E-3	60.231386E-9	-35.725395E+0	60.138746E-9	-34.738636E+0
600.00014E-3	60.220991E-9	-35.851315E+0	60.146995E-9	-35.636581E+0
607.84328E-3	60.215875E-9	-34.497166E+0	60.154903E-9	-35.354462E+0
615.68642E-3	60.209643E-9	-35.076485E+0	60.157035E-9	-34.221764E+0
623.52955E-3	60.205281E-9	-36.182362E+0	60.161177E-9	-34.498581E+0
631.37269E-3	60.205352E-9	-35.254902E+0	60.158172E-9	-35.321804E+0
639.21583E-3	60.196690E-9	-34.748783E+0	60.163160E-9	-35.128014E+0
647.05896E-3	60.195482E-9	-35.664017E+0	60.166435E-9	-34.600574E+0
654.90210E-3	60.191461E-9	-35.965557E+0	60.164943E-9	-35.001617E+0
662.74524E-3	60.175587E-9	-35.529579E+0	60.164155E-9	-35.479507E+0
670.58837E-3	60.177044E-9	-35.340630E+0	60.159778E-9	-34.811913E+0
678.43151E-3	60.171601E-9	-35.645752E+0	60.159906E-9	-34.473991E+0
686.27465E-3	60.163380E-9	-35.712395E+0	60.160843E-9	-35.306828E+0
694.11778E-3	60.161703E-9	-34.790096E+0	60.162989E-9	-35.085953E+0
701.96092E-3	60.162009E-9	-35.617229E+0	60.157369E-9	-34.691010E+0
709.80406E-3	60.162975E-9	-35.913544E+0	60.149780E-9	-34.948418E+0
717.64719E-3	60.151301E-9	-35.510780E+0	60.145439E-9	-35.150272E+0
725.49033E-3	60.158385E-9	-34.562092E+0	60.137339E-9	-34.474125E+0
733.33347E-3	60.164830E-9	-35.723557E+0	60.126496E-9	-34.253559E+0
741.17661E-3	60.163366E-9	-35.949837E+0	60.118374E-9	-35.415550E+0
749.01974E-3	60.155351E-9	-35.411575E+0	60.109798E-9	-35.166771E+0
756.86288E-3	60.157724E-9	-35.765743E+0	60.100383E-9	-34.621208E+0
764.70602E-3	60.156445E-9	-35.983391E+0	60.093349E-9	-35.127861E+0
772.54915E-3	60.155308E-9	-35.965954E+0	60.083622E-9	-35.517361E+0
780.39229E-3	60.148693E-9	-35.357674E+0	60.075315E-9	-35.464592E+0
788.23543E-3	60.150533E-9	-35.888962E+0	60.067094E-9	-35.323719E+0
796.07856E-3	60.153432E-9	-35.912907E+0	60.071400E-9	-36.081856E+0
803.92170E-3	60.152026E-9	-35.604885E+0	60.065531E-9	-36.258949E+0
811.76484E-3	60.147620E-9	-36.077549E+0	60.064011E-9	-35.214451E+0
819.60797E-3	60.144608E-9	-36.617741E+0	60.057616E-9	-35.243896E+0
827.45111E-3	60.145290E-9	-35.778900E+0	60.046595E-9	-36.147709E+0
835.29425E-3	60.140145E-9	-36.030033E+0	60.045643E-9	-36.086369E+0
843.13738E-3	60.151521E-9	-36.271984E+0	60.045288E-9	-36.327557E+0
850.98052E-3	60.155848E-9	-35.961884E+0	60.049452E-9	-36.136322E+0
858.82366E-3	60.162591E-9	-35.817799E+0	60.041991E-9	-36.533112E+0
866.66679E-3	60.169896E-9	-36.207420E+0	60.042105E-9	-36.285892E+0
874.50993E-3	60.162726E-9	-37.303017E+0	60.043689E-9	-36.293247E+0
882.35307E-3	60.152061E-9	-36.633644E+0	60.043483E-9	-37.319263E+0
890.19620E-3	60.148544E-9	-36.441185E+0	60.042581E-9	-36.275990E+0
898.03934E-3	60.133353E-9	-37.504326E+0	60.037316E-9	-36.271313E+0
905.88248E-3	60.118111E-9	-37.480827E+0	60.035262E-9	-36.953613E+0
913.72561E-3	60.115561E-9	-36.173458E+0	60.035575E-9	-37.515079E+0
921.56875E-3	60.120037E-9	-36.455456E+0	60.041430E-9	-36.878170E+0
929.41189E-3	60.133857E-9	-36.681393E+0	60.052479E-9	-37.018448E+0
937.25502E-3	60.135271E-9	-37.362057E+0	60.065986E-9	-37.993202E+0
945.09816E-3	60.132912E-9	-37.122440E+0	60.077952E-9	-38.112522E+0
952.94130E-3	60.128009E-9	-38.006393E+0	60.086961E-9	-38.034523E+0
960.78444E-3	60.122318E-9	-37.937386E+0	60.100596E-9	-38.035019E+0
968.62757E-3	60.118815E-9	-37.434723E+0	60.111198E-9	-38.042206E+0
976.47071E-3	60.108420E-9	-38.569160E+0	60.111503E-9	-37.480019E+0
984.31385E-3	60.103986E-9	-38.329285E+0	60.110231E-9	-37.076981E+0
992.15698E-3	60.103538E-9	-38.200748E+0	60.099829E-9	-38.401276E+0
1.0000000E+0	60.099531E-9	-37.106209E+0	60.100824E-9	-37.754902E+0
