Experiment	bias spectroscopy	
Saved Date	07.11.2019 10:27:12	
User		
Date		
X (m)	5.01754E-6	
Y (m)	-1.76638E-6	
Z (m)	-39.8356E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 10:26:40	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-552.94114E-3	58.950523E-9	-50.019165E+0	59.903414E-9	-50.620087E+0
-545.09801E-3	58.965352E-9	-50.291870E+0	59.909468E-9	-51.134823E+0
-537.25487E-3	58.982465E-9	-49.140076E+0	59.927189E-9	-50.093216E+0
-529.41173E-3	59.000076E-9	-47.801647E+0	59.933505E-9	-49.116348E+0
-521.56860E-3	59.020351E-9	-49.333080E+0	59.945656E-9	-50.265137E+0
-513.72546E-3	59.042467E-9	-48.655361E+0	59.957600E-9	-50.508064E+0
-505.88232E-3	59.065094E-9	-47.373432E+0	59.969111E-9	-49.442726E+0
-498.03919E-3	59.076580E-9	-48.223160E+0	59.982355E-9	-48.582054E+0
-490.19605E-3	59.089530E-9	-48.666676E+0	60.003003E-9	-49.690041E+0
-482.35291E-3	59.105918E-9	-47.589733E+0	60.021918E-9	-49.707767E+0
-474.50978E-3	59.122716E-9	-46.351990E+0	60.047526E-9	-48.326839E+0
-466.66664E-3	59.141257E-9	-47.235065E+0	60.060394E-9	-47.679859E+0
-458.82350E-3	59.168173E-9	-47.140224E+0	60.070171E-9	-48.426380E+0
-450.98037E-3	59.180095E-9	-46.555122E+0	60.087608E-9	-48.137398E+0
-443.13723E-3	59.192146E-9	-46.730183E+0	60.108626E-9	-47.621723E+0
-435.29409E-3	59.201550E-9	-47.446331E+0	60.119959E-9	-47.346630E+0
-427.45095E-3	59.215118E-9	-45.826027E+0	60.138859E-9	-47.284760E+0
-419.60782E-3	59.227741E-9	-45.806458E+0	60.158293E-9	-46.711052E+0
-411.76468E-3	59.240296E-9	-46.128590E+0	60.172667E-9	-46.421104E+0
-403.92154E-3	59.259413E-9	-45.824142E+0	60.184107E-9	-46.715210E+0
-396.07841E-3	59.274814E-9	-44.392689E+0	60.198346E-9	-46.089745E+0
-388.23527E-3	59.294695E-9	-44.837223E+0	60.212756E-9	-45.745476E+0
-380.39213E-3	59.315056E-9	-45.572647E+0	60.235045E-9	-46.611153E+0
-372.54900E-3	59.334482E-9	-44.410614E+0	60.244993E-9	-46.100941E+0
-364.70586E-3	59.348615E-9	-43.769592E+0	60.261307E-9	-45.125797E+0
-356.86272E-3	59.369142E-9	-43.810448E+0	60.284066E-9	-45.014584E+0
-349.01959E-3	59.389745E-9	-44.414555E+0	60.298220E-9	-45.696552E+0
-341.17645E-3	59.405085E-9	-43.277897E+0	60.309311E-9	-45.258762E+0
-333.33331E-3	59.424082E-9	-43.214092E+0	60.321874E-9	-43.909744E+0
-325.49018E-3	59.443259E-9	-43.597168E+0	60.340057E-9	-44.325058E+0
-317.64704E-3	59.462916E-9	-43.171356E+0	60.346501E-9	-44.329712E+0
-309.80390E-3	59.481486E-9	-42.745502E+0	60.357912E-9	-44.057312E+0
-301.96077E-3	59.490343E-9	-43.439598E+0	60.375612E-9	-43.725418E+0
-294.11763E-3	59.507052E-9	-43.177200E+0	60.387393E-9	-43.894016E+0
-286.27449E-3	59.522371E-9	-42.190956E+0	60.397241E-9	-43.140327E+0
-278.43136E-3	59.538134E-9	-41.773262E+0	60.412574E-9	-42.768414E+0
-270.58822E-3	59.558147E-9	-42.714687E+0	60.425982E-9	-43.546650E+0
-262.74508E-3	59.579616E-9	-41.627365E+0	60.452209E-9	-43.813129E+0
-254.90195E-3	59.604034E-9	-40.402802E+0	60.467059E-9	-41.945240E+0
-247.05875E-3	59.626721E-9	-41.456165E+0	60.476097E-9	-41.672600E+0
-239.21561E-3	59.648961E-9	-41.875473E+0	60.482293E-9	-42.942188E+0
-231.37248E-3	59.665886E-9	-40.215874E+0	60.499730E-9	-42.110153E+0
-223.52934E-3	59.692653E-9	-40.302200E+0	60.506117E-9	-40.902756E+0
-215.68620E-3	59.715326E-9	-41.125679E+0	60.510722E-9	-41.433468E+0
-207.84307E-3	59.729047E-9	-40.752769E+0	60.519625E-9	-42.349541E+0
-199.99993E-3	59.755266E-9	-39.857094E+0	60.523497E-9	-41.098576E+0
-192.15679E-3	59.772418E-9	-40.081375E+0	60.541751E-9	-40.593399E+0
-184.31365E-3	59.791532E-9	-40.590199E+0	60.550668E-9	-40.874695E+0
-176.47052E-3	59.811725E-9	-39.265095E+0	60.548636E-9	-40.606049E+0
-168.62738E-3	59.836047E-9	-39.282295E+0	60.553511E-9	-40.006058E+0
-160.78424E-3	59.860746E-9	-39.976006E+0	60.564332E-9	-40.664047E+0
-152.94111E-3	59.877102E-9	-39.242775E+0	60.568823E-9	-40.165348E+0
-145.09797E-3	59.895555E-9	-38.821686E+0	60.571217E-9	-39.531265E+0
-137.25483E-3	59.911443E-9	-38.976944E+0	60.573278E-9	-39.037655E+0
-129.41170E-3	59.929519E-9	-39.674618E+0	60.570216E-9	-40.215008E+0
-121.56856E-3	59.944426E-9	-38.583366E+0	60.571260E-9	-39.234566E+0
-113.72542E-3	59.958047E-9	-38.253132E+0	60.570279E-9	-38.334167E+0
-105.88229E-3	59.969310E-9	-39.488453E+0	60.573548E-9	-39.338829E+0
-98.039150E-3	59.979570E-9	-39.004494E+0	60.575999E-9	-39.772255E+0
-90.196013E-3	59.990761E-9	-38.038342E+0	60.577094E-9	-38.907867E+0
-82.352877E-3	60.000232E-9	-38.096321E+0	60.579744E-9	-37.928173E+0
-74.509740E-3	60.013541E-9	-38.418339E+0	60.582387E-9	-38.873474E+0
-66.666603E-3	60.027382E-9	-37.985405E+0	60.593322E-9	-39.328281E+0
-58.823466E-3	60.036967E-9	-37.575439E+0	60.600996E-9	-37.834908E+0
-50.980330E-3	60.037664E-9	-38.511246E+0	60.602780E-9	-37.787716E+0
-43.137193E-3	60.048784E-9	-38.164104E+0	60.607995E-9	-38.334240E+0
-35.294056E-3	60.062888E-9	-36.970737E+0	60.622568E-9	-38.226204E+0
-27.450919E-3	60.077824E-9	-36.873581E+0	60.627023E-9	-37.665176E+0
-19.607782E-3	60.089647E-9	-37.882500E+0	60.643885E-9	-38.885635E+0
-11.764646E-3	60.100227E-9	-36.986965E+0	60.664981E-9	-38.504848E+0
-3.9215088E-3	60.114836E-9	-36.011887E+0	60.677870E-9	-36.971741E+0
3.9216280E-3	60.124094E-9	-37.376961E+0	60.685920E-9	-36.748295E+0
11.764765E-3	60.135370E-9	-37.380638E+0	60.685934E-9	-38.105312E+0
19.607902E-3	60.149937E-9	-36.168999E+0	60.697182E-9	-36.789070E+0
27.451038E-3	60.151145E-9	-36.729671E+0	60.706192E-9	-36.057873E+0
35.294175E-3	60.159394E-9	-37.080772E+0	60.706618E-9	-37.076576E+0
43.137312E-3	60.167849E-9	-36.811882E+0	60.710974E-9	-37.293533E+0
50.980449E-3	60.171736E-9	-36.025124E+0	60.714115E-9	-36.349602E+0
58.823586E-3	60.190182E-9	-35.827454E+0	60.719685E-9	-35.848305E+0
66.666722E-3	60.200122E-9	-36.511303E+0	60.731338E-9	-37.087730E+0
74.509859E-3	60.208464E-9	-35.404217E+0	60.736625E-9	-37.020187E+0
82.352996E-3	60.222419E-9	-35.301464E+0	60.748711E-9	-35.959885E+0
90.196133E-3	60.235564E-9	-35.957478E+0	60.755234E-9	-36.195946E+0
98.039269E-3	60.244375E-9	-35.728191E+0	60.762538E-9	-36.384411E+0
105.88241E-3	60.260092E-9	-34.490620E+0	60.764044E-9	-35.522312E+0
113.72554E-3	60.276754E-9	-35.280170E+0	60.771114E-9	-35.594353E+0
121.56868E-3	60.290475E-9	-35.667759E+0	60.780465E-9	-35.973301E+0
129.41182E-3	60.304465E-9	-34.525742E+0	60.779406E-9	-35.737556E+0
137.25495E-3	60.318989E-9	-33.998566E+0	60.781467E-9	-34.907360E+0
145.09809E-3	60.329157E-9	-35.508450E+0	60.788295E-9	-36.038715E+0
152.94123E-3	60.338415E-9	-35.429863E+0	60.806322E-9	-36.417507E+0
160.78436E-3	60.349322E-9	-34.497032E+0	60.816248E-9	-34.989868E+0
168.62750E-3	60.358694E-9	-34.009922E+0	60.821634E-9	-34.620823E+0
176.47064E-3	60.373907E-9	-34.885143E+0	60.829194E-9	-35.490433E+0
184.31377E-3	60.387812E-9	-34.467003E+0	60.835411E-9	-35.319191E+0
192.15691E-3	60.398563E-9	-33.916691E+0	60.830708E-9	-33.713669E+0
200.00005E-3	60.399422E-9	-34.751526E+0	60.829912E-9	-34.158226E+0
207.84318E-3	60.407366E-9	-34.891212E+0	60.822209E-9	-34.934216E+0
215.68632E-3	60.409839E-9	-34.626022E+0	60.831141E-9	-34.996056E+0
223.52946E-3	60.407466E-9	-34.206852E+0	60.834090E-9	-34.530518E+0
231.37259E-3	60.413690E-9	-34.443043E+0	60.844037E-9	-34.962437E+0
239.21573E-3	60.422678E-9	-33.637745E+0	60.852699E-9	-34.570797E+0
247.05887E-3	60.440684E-9	-33.294373E+0	60.853012E-9	-34.197495E+0
254.90201E-3	60.448471E-9	-34.023232E+0	60.857445E-9	-34.146870E+0
262.74514E-3	60.457964E-9	-34.801247E+0	60.856657E-9	-34.849644E+0
270.58828E-3	60.470519E-9	-33.226219E+0	60.863123E-9	-34.087685E+0
278.43142E-3	60.478975E-9	-33.213570E+0	60.872011E-9	-33.239265E+0
286.27455E-3	60.490642E-9	-34.010437E+0	60.872033E-9	-34.438881E+0
294.11769E-3	60.508690E-9	-33.610123E+0	60.878278E-9	-34.267597E+0
301.96083E-3	60.527775E-9	-32.255131E+0	60.881369E-9	-33.273056E+0
309.80396E-3	60.548054E-9	-32.556355E+0	60.880154E-9	-32.834221E+0
317.64710E-3	60.563536E-9	-34.009052E+0	60.879266E-9	-33.780125E+0
325.49024E-3	60.566968E-9	-33.357880E+0	60.877007E-9	-33.988335E+0
333.33337E-3	60.577229E-9	-32.629002E+0	60.875735E-9	-32.827145E+0
341.17651E-3	60.583069E-9	-33.645363E+0	60.874072E-9	-32.829830E+0
349.01965E-3	60.587212E-9	-33.987286E+0	60.870150E-9	-33.443764E+0
356.86278E-3	60.589386E-9	-32.740597E+0	60.866164E-9	-33.055260E+0
364.70592E-3	60.593223E-9	-33.149239E+0	60.868167E-9	-33.496532E+0
372.54906E-3	60.599284E-9	-33.857517E+0	60.873447E-9	-33.961613E+0
380.39219E-3	60.612081E-9	-32.713272E+0	60.870519E-9	-33.176216E+0
388.23533E-3	60.610603E-9	-32.375908E+0	60.870377E-9	-32.377636E+0
396.07847E-3	60.629354E-9	-33.556702E+0	60.870221E-9	-32.870022E+0
403.92160E-3	60.635244E-9	-33.328117E+0	60.868352E-9	-33.825710E+0
411.76474E-3	60.644489E-9	-31.946018E+0	60.868409E-9	-32.336987E+0
419.60788E-3	60.646208E-9	-32.632580E+0	60.865155E-9	-32.504005E+0
427.45101E-3	60.654060E-9	-33.369766E+0	60.866697E-9	-33.792187E+0
435.29415E-3	60.661144E-9	-33.104347E+0	60.872289E-9	-33.699631E+0
443.13729E-3	60.668732E-9	-31.834963E+0	60.874264E-9	-32.401333E+0
450.98042E-3	60.677927E-9	-32.421642E+0	60.865659E-9	-31.797815E+0
458.82356E-3	60.690688E-9	-32.800564E+0	60.857843E-9	-32.976692E+0
466.66670E-3	60.705581E-9	-31.808678E+0	60.853317E-9	-32.859413E+0
474.50984E-3	60.726748E-9	-31.821257E+0	60.844705E-9	-31.842989E+0
482.35297E-3	60.729263E-9	-32.964474E+0	60.840058E-9	-32.543503E+0
490.19611E-3	60.734664E-9	-32.682205E+0	60.835994E-9	-33.165939E+0
498.03925E-3	60.744526E-9	-32.236870E+0	60.828214E-9	-32.229897E+0
505.88250E-3	60.739168E-9	-33.411072E+0	60.819588E-9	-32.313873E+0
513.72564E-3	60.732681E-9	-33.427689E+0	60.802513E-9	-32.641705E+0
521.56878E-3	60.737271E-9	-32.362671E+0	60.794484E-9	-32.577671E+0
529.41191E-3	60.746537E-9	-31.827614E+0	60.798271E-9	-32.238197E+0
537.25505E-3	60.750381E-9	-33.709560E+0	60.791216E-9	-32.800068E+0
545.09819E-3	60.747197E-9	-33.297401E+0	60.783108E-9	-33.262226E+0
552.94132E-3	60.745897E-9	-32.113205E+0	60.782490E-9	-32.311089E+0
560.78446E-3	60.757266E-9	-31.958588E+0	60.783528E-9	-32.078068E+0
568.62760E-3	60.759930E-9	-33.084042E+0	60.788359E-9	-33.434353E+0
576.47073E-3	60.767114E-9	-32.827747E+0	60.789517E-9	-33.311760E+0
584.31387E-3	60.773395E-9	-31.750261E+0	60.780977E-9	-32.127216E+0
592.15701E-3	60.775193E-9	-32.770790E+0	60.779762E-9	-32.147373E+0
600.00014E-3	60.780351E-9	-33.183338E+0	60.779072E-9	-33.330662E+0
607.84328E-3	60.774227E-9	-32.766109E+0	60.769175E-9	-33.104492E+0
615.68642E-3	60.777779E-9	-32.420883E+0	60.766475E-9	-32.398663E+0
623.52955E-3	60.784394E-9	-33.179703E+0	60.773509E-9	-33.268440E+0
631.37269E-3	60.785233E-9	-32.716709E+0	60.772201E-9	-33.086449E+0
639.21583E-3	60.792907E-9	-32.120136E+0	60.764449E-9	-32.310837E+0
647.05896E-3	60.794221E-9	-33.052097E+0	60.752967E-9	-32.440136E+0
654.90210E-3	60.793916E-9	-34.122715E+0	60.749620E-9	-32.995705E+0
662.74524E-3	60.784537E-9	-32.926964E+0	60.741868E-9	-32.977638E+0
670.58837E-3	60.781908E-9	-32.610058E+0	60.738870E-9	-32.502125E+0
678.43151E-3	60.779051E-9	-34.434395E+0	60.745485E-9	-33.135735E+0
686.27465E-3	60.774695E-9	-33.954960E+0	60.736639E-9	-33.822304E+0
694.11778E-3	60.770219E-9	-32.670326E+0	60.734436E-9	-32.408863E+0
701.96092E-3	60.762957E-9	-33.092438E+0	60.729157E-9	-32.412033E+0
709.80406E-3	60.766375E-9	-33.381367E+0	60.726698E-9	-33.734898E+0
717.64719E-3	60.773800E-9	-33.305511E+0	60.732326E-9	-33.889732E+0
725.49033E-3	60.772543E-9	-32.923595E+0	60.728240E-9	-32.279823E+0
733.33347E-3	60.768450E-9	-34.140469E+0	60.720083E-9	-33.075359E+0
741.17661E-3	60.760300E-9	-34.162441E+0	60.722442E-9	-33.931259E+0
749.01974E-3	60.759071E-9	-32.819309E+0	60.716907E-9	-33.086063E+0
756.86288E-3	60.762218E-9	-33.237827E+0	60.710498E-9	-32.767025E+0
764.70602E-3	60.760691E-9	-34.156807E+0	60.704714E-9	-33.397739E+0
772.54915E-3	60.752697E-9	-33.365063E+0	60.695776E-9	-33.412823E+0
780.39229E-3	60.748668E-9	-33.449970E+0	60.684592E-9	-33.297813E+0
788.23543E-3	60.742956E-9	-33.833733E+0	60.680790E-9	-33.524712E+0
796.07856E-3	60.734735E-9	-34.290810E+0	60.674012E-9	-33.739243E+0
803.92170E-3	60.734095E-9	-33.896221E+0	60.663972E-9	-33.331188E+0
811.76484E-3	60.726315E-9	-33.509201E+0	60.659609E-9	-32.625557E+0
819.60797E-3	60.719643E-9	-34.855774E+0	60.650940E-9	-33.976654E+0
827.45111E-3	60.707919E-9	-34.666359E+0	60.638456E-9	-34.059860E+0
835.29425E-3	60.704551E-9	-33.257797E+0	60.624451E-9	-32.929962E+0
843.13738E-3	60.703464E-9	-33.743881E+0	60.620991E-9	-33.075638E+0
850.98052E-3	60.704210E-9	-34.746696E+0	60.620039E-9	-34.488773E+0
858.82366E-3	60.705773E-9	-34.084202E+0	60.618056E-9	-34.611908E+0
866.66679E-3	60.712367E-9	-33.025204E+0	60.620359E-9	-33.517746E+0
874.50993E-3	60.722080E-9	-34.110477E+0	60.613871E-9	-34.150753E+0
882.35307E-3	60.721632E-9	-34.692951E+0	60.613822E-9	-34.634224E+0
890.19620E-3	60.716950E-9	-33.642670E+0	60.608770E-9	-33.765030E+0
898.03934E-3	60.723934E-9	-34.333309E+0	60.597088E-9	-33.729458E+0
905.88248E-3	60.721952E-9	-35.443302E+0	60.596683E-9	-34.779961E+0
913.72561E-3	60.716602E-9	-34.815712E+0	60.599525E-9	-34.890682E+0
921.56875E-3	60.706512E-9	-34.109428E+0	60.604712E-9	-34.140694E+0
929.41189E-3	60.704473E-9	-35.375507E+0	60.614788E-9	-35.022282E+0
937.25502E-3	60.702540E-9	-35.344814E+0	60.615776E-9	-35.385555E+0
945.09816E-3	60.704771E-9	-34.072742E+0	60.617353E-9	-34.072659E+0
952.94130E-3	60.692855E-9	-35.139156E+0	60.614184E-9	-34.454575E+0
960.78444E-3	60.689302E-9	-36.190376E+0	60.624359E-9	-36.178612E+0
968.62757E-3	60.682744E-9	-35.483757E+0	60.627265E-9	-35.808846E+0
976.47071E-3	60.674317E-9	-34.719044E+0	60.631955E-9	-34.683502E+0
984.31385E-3	60.665748E-9	-36.099529E+0	60.628992E-9	-35.236053E+0
992.15698E-3	60.656575E-9	-36.586655E+0	60.634029E-9	-36.488201E+0
1.0000000E+0	60.649072E-9	-35.074303E+0	60.648716E-9	-35.351707E+0
