Experiment	bias spectroscopy	
Saved Date	07.11.2019 11:25:20	
User		
Date		
X (m)	5.00196E-6	
Y (m)	-1.45144E-6	
Z (m)	-103.014E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 11:24:57	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-796.07844E-3	58.587428E-9	-58.630863E+0	59.176859E-9	-58.629860E+0
-788.23531E-3	58.583630E-9	-57.601898E+0	59.192423E-9	-59.348213E+0
-780.39217E-3	58.587155E-9	-56.635273E+0	59.212557E-9	-59.077412E+0
-772.54903E-3	58.590423E-9	-57.176140E+0	59.237312E-9	-57.611855E+0
-764.70590E-3	58.595262E-9	-56.353210E+0	59.256745E-9	-57.787418E+0
-756.86276E-3	58.599571E-9	-55.111259E+0	59.266057E-9	-58.438889E+0
-749.01962E-3	58.611089E-9	-55.867680E+0	59.292596E-9	-57.489716E+0
-741.17649E-3	58.621257E-9	-56.180271E+0	59.310800E-9	-56.086990E+0
-733.33335E-3	58.627318E-9	-55.245583E+0	59.324350E-9	-57.036911E+0
-725.49021E-3	58.625186E-9	-54.835072E+0	59.339563E-9	-57.142860E+0
-717.64708E-3	58.628377E-9	-55.433022E+0	59.347535E-9	-55.599148E+0
-709.80394E-3	58.635184E-9	-54.592159E+0	59.374177E-9	-55.188637E+0
-701.96080E-3	58.639916E-9	-53.622940E+0	59.386693E-9	-55.706978E+0
-694.11767E-3	58.647306E-9	-53.495541E+0	59.398726E-9	-54.961910E+0
-686.27453E-3	58.655921E-9	-54.050163E+0	59.413694E-9	-54.125931E+0
-678.43139E-3	58.663861E-9	-52.755150E+0	59.426245E-9	-54.578316E+0
-670.58825E-3	58.673809E-9	-52.444618E+0	59.442829E-9	-54.228981E+0
-662.74512E-3	58.680104E-9	-53.197796E+0	59.449821E-9	-53.272644E+0
-654.90198E-3	58.682318E-9	-53.048382E+0	59.461065E-9	-53.583725E+0
-647.05884E-3	58.693203E-9	-51.757641E+0	59.479678E-9	-53.759346E+0
-639.21571E-3	58.697278E-9	-52.003311E+0	59.500127E-9	-52.033562E+0
-631.37257E-3	58.702977E-9	-52.178234E+0	59.507450E-9	-51.886490E+0
-623.52937E-3	58.716594E-9	-50.755714E+0	59.519845E-9	-52.707722E+0
-615.68624E-3	58.724122E-9	-50.571507E+0	59.530432E-9	-52.365082E+0
-607.84310E-3	58.734479E-9	-51.212276E+0	59.550064E-9	-51.006687E+0
-599.99996E-3	58.734667E-9	-50.852394E+0	59.558712E-9	-51.516987E+0
-592.15683E-3	58.742835E-9	-49.948196E+0	59.565032E-9	-51.841621E+0
-584.31369E-3	58.749173E-9	-50.421902E+0	59.578706E-9	-50.966778E+0
-576.47055E-3	58.760300E-9	-50.873005E+0	59.591891E-9	-49.948780E+0
-568.62742E-3	58.762140E-9	-49.827381E+0	59.602300E-9	-50.129963E+0
-560.78428E-3	58.770205E-9	-49.545952E+0	59.602005E-9	-50.165108E+0
-552.94114E-3	58.777207E-9	-50.084557E+0	59.617662E-9	-49.699844E+0
-545.09801E-3	58.788533E-9	-49.214237E+0	59.628384E-9	-49.352654E+0
-537.25487E-3	58.792093E-9	-48.095238E+0	59.641032E-9	-49.879948E+0
-529.41173E-3	58.796825E-9	-48.641266E+0	59.644577E-9	-49.340351E+0
-521.56860E-3	58.813942E-9	-48.661251E+0	59.658511E-9	-48.675732E+0
-513.72546E-3	58.823179E-9	-47.650665E+0	59.671713E-9	-48.949940E+0
-505.88232E-3	58.830409E-9	-46.905533E+0	59.679827E-9	-48.535767E+0
-498.03919E-3	58.838218E-9	-47.847488E+0	59.686357E-9	-47.603340E+0
-490.19605E-3	58.854660E-9	-47.085571E+0	59.696397E-9	-47.630161E+0
-482.35291E-3	58.867197E-9	-46.273430E+0	59.712079E-9	-48.075237E+0
-474.50978E-3	58.879831E-9	-46.461166E+0	59.720961E-9	-47.113632E+0
-466.66664E-3	58.889579E-9	-46.746834E+0	59.725267E-9	-46.016003E+0
-458.82350E-3	58.902703E-9	-46.005085E+0	59.726879E-9	-47.099495E+0
-450.98037E-3	58.920993E-9	-45.537899E+0	59.739676E-9	-47.184544E+0
-443.13723E-3	58.936106E-9	-46.282581E+0	59.749858E-9	-46.097370E+0
-435.29409E-3	58.940756E-9	-45.841286E+0	59.754946E-9	-45.421104E+0
-427.45095E-3	58.954484E-9	-44.627426E+0	59.764474E-9	-46.309414E+0
-419.60782E-3	58.969889E-9	-45.148319E+0	59.779154E-9	-45.613098E+0
-411.76468E-3	58.975509E-9	-45.860874E+0	59.780497E-9	-44.540970E+0
-403.92154E-3	58.987592E-9	-44.217033E+0	59.783424E-9	-45.272099E+0
-396.07841E-3	58.996605E-9	-43.625187E+0	59.791219E-9	-45.594833E+0
-388.23527E-3	59.020312E-9	-44.148083E+0	59.807114E-9	-44.831856E+0
-380.39213E-3	59.035877E-9	-43.973976E+0	59.817076E-9	-44.773705E+0
-372.54900E-3	59.049036E-9	-43.351494E+0	59.821396E-9	-45.316113E+0
-364.70586E-3	59.063456E-9	-43.292835E+0	59.835223E-9	-44.556587E+0
-356.86272E-3	59.079600E-9	-43.742233E+0	59.849228E-9	-43.473331E+0
-349.01959E-3	59.097765E-9	-42.886475E+0	59.857641E-9	-44.081657E+0
-341.17645E-3	59.109805E-9	-42.259586E+0	59.864611E-9	-44.452465E+0
-333.33331E-3	59.124098E-9	-43.336208E+0	59.870416E-9	-43.335941E+0
-325.49018E-3	59.140266E-9	-42.888920E+0	59.885082E-9	-43.026096E+0
-317.64704E-3	59.152793E-9	-42.053070E+0	59.895001E-9	-44.237347E+0
-309.80390E-3	59.158143E-9	-42.434349E+0	59.902973E-9	-42.988113E+0
-301.96077E-3	59.174685E-9	-42.296196E+0	59.906668E-9	-42.007504E+0
-294.11763E-3	59.186984E-9	-41.279633E+0	59.918399E-9	-42.321487E+0
-286.27449E-3	59.198282E-9	-41.068932E+0	59.921497E-9	-42.863121E+0
-278.43136E-3	59.208045E-9	-41.925926E+0	59.925505E-9	-41.839844E+0
-270.58822E-3	59.221144E-9	-41.937050E+0	59.926954E-9	-41.850391E+0
-262.74508E-3	59.233255E-9	-40.738499E+0	59.939580E-9	-42.673458E+0
-254.90195E-3	59.246933E-9	-40.225723E+0	59.954758E-9	-41.890991E+0
-247.05875E-3	59.251679E-9	-41.421562E+0	59.962915E-9	-41.454140E+0
-239.21561E-3	59.265755E-9	-40.469067E+0	59.973004E-9	-42.052753E+0
-231.37248E-3	59.285021E-9	-39.545429E+0	59.981879E-9	-42.037476E+0
-223.52934E-3	59.302160E-9	-40.191959E+0	59.989716E-9	-40.734451E+0
-215.68620E-3	59.316395E-9	-40.419754E+0	59.997745E-9	-40.675545E+0
-207.84307E-3	59.330098E-9	-39.172714E+0	60.005462E-9	-41.879948E+0
-199.99993E-3	59.340817E-9	-39.361290E+0	60.012404E-9	-41.096375E+0
-192.15679E-3	59.356715E-9	-40.001251E+0	60.018927E-9	-39.648785E+0
-184.31365E-3	59.360069E-9	-39.579239E+0	60.029173E-9	-40.118465E+0
-176.47052E-3	59.372244E-9	-38.827660E+0	60.027936E-9	-41.188927E+0
-168.62738E-3	59.386945E-9	-39.218678E+0	60.044407E-9	-40.632370E+0
-160.78424E-3	59.403710E-9	-39.416771E+0	60.060046E-9	-39.556252E+0
-152.94111E-3	59.413747E-9	-38.015827E+0	60.058873E-9	-39.375225E+0
-145.09797E-3	59.425833E-9	-38.089157E+0	60.058319E-9	-39.531376E+0
-137.25483E-3	59.439884E-9	-38.494991E+0	60.066718E-9	-38.815323E+0
-129.41170E-3	59.457701E-9	-38.413364E+0	60.072900E-9	-38.644405E+0
-121.56856E-3	59.473020E-9	-37.524670E+0	60.073077E-9	-39.429565E+0
-113.72542E-3	59.480076E-9	-37.924557E+0	60.074427E-9	-38.788742E+0
-105.88229E-3	59.495619E-9	-38.120785E+0	60.085867E-9	-38.753391E+0
-98.039150E-3	59.510775E-9	-37.505505E+0	60.095616E-9	-39.041187E+0
-90.196013E-3	59.515354E-9	-37.507774E+0	60.107496E-9	-38.927216E+0
-82.352877E-3	59.527959E-9	-38.437729E+0	60.107119E-9	-38.372997E+0
-74.509740E-3	59.543019E-9	-38.015110E+0	60.119127E-9	-38.112049E+0
-66.666603E-3	59.554278E-9	-36.925098E+0	60.125828E-9	-38.703255E+0
-58.823466E-3	59.558793E-9	-37.381004E+0	60.133239E-9	-37.592751E+0
-50.980330E-3	59.558065E-9	-38.112770E+0	60.124769E-9	-36.662182E+0
-43.137193E-3	59.572052E-9	-36.828476E+0	60.134667E-9	-37.745251E+0
-35.294056E-3	59.582714E-9	-36.314266E+0	60.146107E-9	-38.077312E+0
-27.450919E-3	59.589645E-9	-37.001808E+0	60.149453E-9	-36.704601E+0
-19.607782E-3	59.593692E-9	-36.930992E+0	60.147855E-9	-36.496567E+0
-11.764646E-3	59.607437E-9	-36.204750E+0	60.153361E-9	-37.589386E+0
-3.9215088E-3	59.615175E-9	-35.986736E+0	60.162833E-9	-37.068714E+0
3.9216280E-3	59.618721E-9	-36.878651E+0	60.165824E-9	-36.344612E+0
11.764765E-3	59.619758E-9	-36.507248E+0	60.162527E-9	-36.569912E+0
19.607902E-3	59.634502E-9	-35.681400E+0	60.164041E-9	-37.063606E+0
27.451038E-3	59.644918E-9	-35.875931E+0	60.173470E-9	-35.953888E+0
35.294175E-3	59.649516E-9	-36.027874E+0	60.177570E-9	-35.782860E+0
43.137312E-3	59.655150E-9	-35.455425E+0	60.177811E-9	-37.127819E+0
50.980449E-3	59.669219E-9	-35.443386E+0	60.181570E-9	-36.899490E+0
58.823586E-3	59.679195E-9	-36.441502E+0	60.189187E-9	-35.100060E+0
66.666722E-3	59.682250E-9	-35.413597E+0	60.189485E-9	-35.619778E+0
74.509859E-3	59.693505E-9	-34.645832E+0	60.187190E-9	-36.930374E+0
82.352996E-3	59.700326E-9	-35.895134E+0	60.193429E-9	-35.712978E+0
90.196133E-3	59.703403E-9	-35.891621E+0	60.195525E-9	-35.250973E+0
98.039269E-3	59.704362E-9	-35.428436E+0	60.193969E-9	-35.621876E+0
105.88241E-3	59.711013E-9	-34.769596E+0	60.197969E-9	-36.001774E+0
113.72554E-3	59.715724E-9	-35.895290E+0	60.202780E-9	-35.189861E+0
121.56868E-3	59.719355E-9	-35.649292E+0	60.208855E-9	-35.146870E+0
129.41182E-3	59.729167E-9	-34.585144E+0	60.214333E-9	-36.058208E+0
137.25495E-3	59.735257E-9	-34.699341E+0	60.213083E-9	-35.414242E+0
145.09809E-3	59.746689E-9	-34.849976E+0	60.218461E-9	-34.668915E+0
152.94123E-3	59.761632E-9	-34.320965E+0	60.225425E-9	-34.709232E+0
160.78436E-3	59.763885E-9	-33.624733E+0	60.227087E-9	-35.059307E+0
168.62750E-3	59.771160E-9	-34.607330E+0	60.220444E-9	-33.753513E+0
176.47064E-3	59.784391E-9	-34.278839E+0	60.218312E-9	-34.412247E+0
184.31377E-3	59.794779E-9	-33.508202E+0	60.224146E-9	-34.865540E+0
192.15691E-3	59.800655E-9	-34.043709E+0	60.219769E-9	-34.159428E+0
200.00005E-3	59.802922E-9	-35.180069E+0	60.213829E-9	-33.317497E+0
207.84318E-3	59.809722E-9	-33.907104E+0	60.210624E-9	-34.445473E+0
215.68632E-3	59.814703E-9	-33.440109E+0	60.212699E-9	-34.999016E+0
223.52946E-3	59.818440E-9	-33.976673E+0	60.212237E-9	-33.545654E+0
231.37259E-3	59.822050E-9	-34.230179E+0	60.212301E-9	-33.155441E+0
239.21573E-3	59.832878E-9	-32.802944E+0	60.206098E-9	-34.618748E+0
247.05887E-3	59.845327E-9	-33.073498E+0	60.210958E-9	-34.574902E+0
254.90201E-3	59.847594E-9	-34.165993E+0	60.209288E-9	-33.510384E+0
262.74514E-3	59.853491E-9	-33.705620E+0	60.203881E-9	-34.114227E+0
270.58828E-3	59.862188E-9	-32.768318E+0	60.209402E-9	-34.002079E+0
278.43142E-3	59.877308E-9	-32.825966E+0	60.217829E-9	-33.930378E+0
286.27455E-3	59.885842E-9	-33.527439E+0	60.220849E-9	-33.661465E+0
294.11769E-3	59.895022E-9	-32.998405E+0	60.218461E-9	-34.557724E+0
301.96083E-3	59.905894E-9	-32.468796E+0	60.226157E-9	-34.222191E+0
309.80396E-3	59.915486E-9	-33.142399E+0	60.229091E-9	-33.240330E+0
317.64710E-3	59.922847E-9	-32.926048E+0	60.231244E-9	-33.112434E+0
325.49024E-3	59.932376E-9	-32.373337E+0	60.230043E-9	-33.903999E+0
333.33337E-3	59.941399E-9	-32.861500E+0	60.219477E-9	-33.201500E+0
341.17651E-3	59.954402E-9	-33.459278E+0	60.224473E-9	-32.664276E+0
349.01965E-3	59.956342E-9	-32.845924E+0	60.225204E-9	-33.304745E+0
356.86278E-3	59.960684E-9	-32.834595E+0	60.219080E-9	-33.954708E+0
364.70592E-3	59.974681E-9	-32.978451E+0	60.218667E-9	-33.128834E+0
372.54906E-3	59.985332E-9	-33.015900E+0	60.226334E-9	-33.494499E+0
380.39219E-3	59.987094E-9	-32.252369E+0	60.232082E-9	-33.578217E+0
388.23533E-3	59.996978E-9	-32.582127E+0	60.227769E-9	-33.297447E+0
396.07847E-3	60.010493E-9	-33.230103E+0	60.220671E-9	-32.798595E+0
403.92160E-3	60.018962E-9	-32.589149E+0	60.225467E-9	-33.506317E+0
411.76474E-3	60.023780E-9	-32.265060E+0	60.223805E-9	-33.552132E+0
419.60788E-3	60.026856E-9	-33.049652E+0	60.217076E-9	-32.376076E+0
427.45101E-3	60.033933E-9	-33.259109E+0	60.211363E-9	-32.415913E+0
435.29415E-3	60.045600E-9	-32.332729E+0	60.218049E-9	-33.233967E+0
443.13729E-3	60.050887E-9	-32.783199E+0	60.209189E-9	-32.890934E+0
450.98042E-3	60.049189E-9	-33.243740E+0	60.203767E-9	-32.671093E+0
458.82356E-3	60.055086E-9	-32.636875E+0	60.208144E-9	-33.042774E+0
466.66670E-3	60.059413E-9	-31.728266E+0	60.201806E-9	-33.561058E+0
474.50984E-3	60.059442E-9	-32.634537E+0	60.206318E-9	-32.268623E+0
482.35297E-3	60.063840E-9	-33.235012E+0	60.196619E-9	-31.797035E+0
490.19611E-3	60.074349E-9	-32.238575E+0	60.198921E-9	-33.238003E+0
498.03925E-3	60.076225E-9	-32.294891E+0	60.199184E-9	-33.419441E+0
505.88250E-3	60.077149E-9	-33.272755E+0	60.200755E-9	-32.425762E+0
513.72564E-3	60.077042E-9	-33.155106E+0	60.195170E-9	-32.207649E+0
521.56878E-3	60.084552E-9	-32.022873E+0	60.191240E-9	-33.237946E+0
529.41191E-3	60.089654E-9	-32.459713E+0	60.190416E-9	-32.786919E+0
537.25505E-3	60.093967E-9	-32.793983E+0	60.191141E-9	-32.230339E+0
545.09819E-3	60.095893E-9	-32.630459E+0	60.183623E-9	-33.074829E+0
552.94132E-3	60.101364E-9	-32.392429E+0	60.187453E-9	-33.497341E+0
560.78446E-3	60.105997E-9	-32.756016E+0	60.193841E-9	-32.693054E+0
568.62760E-3	60.114218E-9	-32.957314E+0	60.193301E-9	-32.841187E+0
576.47073E-3	60.114594E-9	-32.323910E+0	60.187418E-9	-33.699390E+0
584.31387E-3	60.116989E-9	-32.547035E+0	60.184910E-9	-33.063213E+0
592.15701E-3	60.127682E-9	-33.037556E+0	60.192846E-9	-32.192131E+0
600.00014E-3	60.133843E-9	-32.793682E+0	60.190573E-9	-32.957947E+0
607.84328E-3	60.134262E-9	-32.649296E+0	60.182586E-9	-33.574097E+0
615.68642E-3	60.143158E-9	-33.385227E+0	60.183702E-9	-32.334362E+0
623.52955E-3	60.144977E-9	-33.439602E+0	60.187283E-9	-32.498096E+0
631.37269E-3	60.146164E-9	-32.488514E+0	60.183368E-9	-33.145535E+0
639.21583E-3	60.152175E-9	-32.357658E+0	60.173363E-9	-32.737408E+0
647.05896E-3	60.158484E-9	-33.110928E+0	60.163273E-9	-31.936077E+0
654.90210E-3	60.173200E-9	-33.295013E+0	60.165220E-9	-32.782993E+0
662.74524E-3	60.167352E-9	-32.632378E+0	60.163281E-9	-33.511684E+0
670.58837E-3	60.172439E-9	-33.259514E+0	60.154605E-9	-32.884502E+0
678.43151E-3	60.172688E-9	-33.939667E+0	60.150192E-9	-32.282597E+0
686.27465E-3	60.179460E-9	-32.937954E+0	60.149624E-9	-33.745163E+0
694.11778E-3	60.177548E-9	-32.834621E+0	60.158030E-9	-33.519905E+0
701.96092E-3	60.178387E-9	-33.888557E+0	60.155919E-9	-32.662685E+0
709.80406E-3	60.179936E-9	-33.669117E+0	60.151748E-9	-33.780369E+0
717.64719E-3	60.186750E-9	-32.807835E+0	60.154470E-9	-34.137760E+0
725.49033E-3	60.186345E-9	-33.144535E+0	60.155983E-9	-33.325504E+0
733.33347E-3	60.185833E-9	-34.318958E+0	60.145346E-9	-33.036270E+0
741.17661E-3	60.188931E-9	-33.522476E+0	60.148643E-9	-34.324986E+0
749.01974E-3	60.189599E-9	-32.806122E+0	60.149645E-9	-34.497261E+0
756.86288E-3	60.190210E-9	-34.104038E+0	60.156133E-9	-32.981701E+0
764.70602E-3	60.191560E-9	-33.620468E+0	60.147805E-9	-33.641972E+0
772.54915E-3	60.194097E-9	-32.806107E+0	60.148771E-9	-34.886631E+0
780.39229E-3	60.200115E-9	-33.035080E+0	60.156047E-9	-34.499619E+0
788.23543E-3	60.204457E-9	-34.396168E+0	60.159195E-9	-33.853168E+0
796.07856E-3	60.201998E-9	-33.989971E+0	60.158264E-9	-34.207146E+0
803.92170E-3	60.207213E-9	-33.316078E+0	60.151265E-9	-34.344250E+0
811.76484E-3	60.213260E-9	-33.974548E+0	60.155720E-9	-33.879711E+0
819.60797E-3	60.208379E-9	-34.699043E+0	60.155372E-9	-33.860035E+0
827.45111E-3	60.204833E-9	-34.035458E+0	60.147073E-9	-35.066093E+0
835.29425E-3	60.205437E-9	-34.073257E+0	60.149226E-9	-34.543652E+0
843.13738E-3	60.208386E-9	-34.848747E+0	60.153461E-9	-33.997738E+0
850.98052E-3	60.207412E-9	-34.767731E+0	60.158960E-9	-34.764462E+0
858.82366E-3	60.201991E-9	-33.774788E+0	60.149816E-9	-35.377453E+0
866.66679E-3	60.204549E-9	-34.928707E+0	60.150533E-9	-34.413094E+0
874.50993E-3	60.202325E-9	-35.467377E+0	60.156893E-9	-34.481167E+0
882.35307E-3	60.192953E-9	-34.532806E+0	60.158470E-9	-35.955322E+0
890.19620E-3	60.183943E-9	-34.082081E+0	60.155514E-9	-35.404697E+0
898.03934E-3	60.188555E-9	-35.275146E+0	60.153880E-9	-34.692421E+0
905.88248E-3	60.191063E-9	-35.142551E+0	60.163714E-9	-34.889347E+0
913.72561E-3	60.189628E-9	-34.010979E+0	60.168638E-9	-36.147877E+0
921.56875E-3	60.187624E-9	-34.822533E+0	60.164133E-9	-35.281467E+0
929.41189E-3	60.189784E-9	-35.843590E+0	60.167778E-9	-34.790016E+0
937.25502E-3	60.194388E-9	-34.990875E+0	60.173427E-9	-35.635490E+0
945.09816E-3	60.192669E-9	-34.881554E+0	60.174123E-9	-36.080513E+0
952.94130E-3	60.179019E-9	-35.710491E+0	60.176760E-9	-35.022480E+0
960.78444E-3	60.183019E-9	-35.632225E+0	60.175196E-9	-35.466164E+0
968.62757E-3	60.183744E-9	-34.930321E+0	60.178778E-9	-36.173367E+0
976.47071E-3	60.184675E-9	-35.570637E+0	60.178479E-9	-35.522049E+0
984.31385E-3	60.178067E-9	-36.293541E+0	60.175239E-9	-35.297478E+0
992.15698E-3	60.183766E-9	-36.092312E+0	60.177079E-9	-35.963932E+0
1.0000000E+0	60.180064E-9	-35.593109E+0	60.179090E-9	-36.305702E+0
