Experiment	bias spectroscopy	
Saved Date	07.11.2019 10:42:10	
User		
Date		
X (m)	5.00662E-6	
Y (m)	-1.38228E-6	
Z (m)	-88.7103E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 10:41:45	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-756.86276E-3	38.320845E-9	-62.094933E+0	39.176779E-9	-64.751251E+0
-749.01962E-3	38.340993E-9	-62.276005E+0	39.208796E-9	-64.961586E+0
-741.17649E-3	38.365521E-9	-61.241810E+0	39.241993E-9	-63.564358E+0
-733.33335E-3	38.383138E-9	-61.592907E+0	39.268691E-9	-64.653404E+0
-725.49021E-3	38.402881E-9	-61.573578E+0	39.301934E-9	-63.638763E+0
-717.64708E-3	38.427146E-9	-60.535587E+0	39.323488E-9	-62.367168E+0
-709.80394E-3	38.442714E-9	-59.518192E+0	39.347974E-9	-62.326130E+0
-701.96080E-3	38.467103E-9	-59.772400E+0	39.374040E-9	-62.290836E+0
-694.11767E-3	38.482945E-9	-61.055202E+0	39.404256E-9	-61.810661E+0
-686.27453E-3	38.495024E-9	-59.825825E+0	39.428244E-9	-61.615948E+0
-678.43139E-3	38.504112E-9	-59.136597E+0	39.454608E-9	-62.096119E+0
-670.58825E-3	38.510283E-9	-59.668491E+0	39.488913E-9	-62.472179E+0
-662.74512E-3	38.522536E-9	-59.154247E+0	39.526466E-9	-61.483711E+0
-654.90198E-3	38.536122E-9	-58.536255E+0	39.564846E-9	-61.352047E+0
-647.05884E-3	38.552567E-9	-57.730873E+0	39.598394E-9	-61.572662E+0
-639.21571E-3	38.570885E-9	-57.782803E+0	39.641488E-9	-61.000305E+0
-631.37257E-3	38.585441E-9	-57.848457E+0	39.687500E-9	-60.241188E+0
-623.52937E-3	38.601879E-9	-57.117142E+0	39.729120E-9	-59.745071E+0
-615.68624E-3	38.618357E-9	-57.015625E+0	39.765080E-9	-59.326344E+0
-607.84310E-3	38.635726E-9	-56.017124E+0	39.797310E-9	-58.977970E+0
-599.99996E-3	38.657799E-9	-55.990116E+0	39.825636E-9	-58.292408E+0
-592.15683E-3	38.677058E-9	-56.500095E+0	39.858911E-9	-59.213028E+0
-584.31369E-3	38.694274E-9	-55.788055E+0	39.886164E-9	-57.117992E+0
-576.47055E-3	38.714280E-9	-54.684544E+0	39.915008E-9	-57.755459E+0
-568.62742E-3	38.725616E-9	-54.841259E+0	39.944986E-9	-57.808186E+0
-560.78428E-3	38.745174E-9	-55.447376E+0	39.971209E-9	-56.507095E+0
-552.94114E-3	38.765002E-9	-54.679123E+0	39.992436E-9	-56.423553E+0
-545.09801E-3	38.785931E-9	-53.588306E+0	40.010878E-9	-55.522163E+0
-537.25487E-3	38.802131E-9	-53.705566E+0	40.031747E-9	-55.919315E+0
-529.41173E-3	38.826489E-9	-53.487774E+0	40.048064E-9	-55.270359E+0
-521.56860E-3	38.845673E-9	-53.344841E+0	40.064155E-9	-55.412930E+0
-513.72546E-3	38.867217E-9	-52.415424E+0	40.090761E-9	-55.453270E+0
-505.88232E-3	38.893255E-9	-52.606274E+0	40.113161E-9	-55.466496E+0
-498.03919E-3	38.915633E-9	-52.293499E+0	40.137028E-9	-55.034279E+0
-490.19605E-3	38.939113E-9	-51.622566E+0	40.157278E-9	-54.487633E+0
-482.35291E-3	38.965613E-9	-51.796101E+0	40.175518E-9	-54.737728E+0
-474.50978E-3	38.985039E-9	-51.316891E+0	40.202490E-9	-54.760433E+0
-466.66664E-3	39.008874E-9	-50.970665E+0	40.233054E-9	-53.560970E+0
-458.82350E-3	39.031196E-9	-51.076191E+0	40.245805E-9	-53.281898E+0
-450.98037E-3	39.050377E-9	-51.654106E+0	40.268340E-9	-52.852581E+0
-443.13723E-3	39.070841E-9	-50.676113E+0	40.279520E-9	-51.915108E+0
-435.29409E-3	39.092161E-9	-49.521160E+0	40.306848E-9	-53.356049E+0
-427.45095E-3	39.116362E-9	-50.048355E+0	40.338278E-9	-51.962975E+0
-419.60782E-3	39.131951E-9	-50.062321E+0	40.351573E-9	-51.817383E+0
-411.76468E-3	39.151637E-9	-49.617359E+0	40.362572E-9	-51.014515E+0
-403.92154E-3	39.178381E-9	-49.115967E+0	40.378559E-9	-52.202927E+0
-396.07841E-3	39.197815E-9	-49.031734E+0	40.390049E-9	-51.639893E+0
-388.23527E-3	39.220055E-9	-49.172001E+0	40.407230E-9	-50.346840E+0
-380.39213E-3	39.237911E-9	-48.977596E+0	40.414061E-9	-50.567322E+0
-372.54900E-3	39.257941E-9	-48.553349E+0	40.421561E-9	-50.560516E+0
-364.70586E-3	39.269668E-9	-48.546036E+0	40.426627E-9	-50.032867E+0
-356.86272E-3	39.298136E-9	-48.141895E+0	40.440050E-9	-50.048286E+0
-349.01959E-3	39.317030E-9	-48.299919E+0	40.451731E-9	-49.454571E+0
-341.17645E-3	39.342900E-9	-48.164421E+0	40.456879E-9	-49.960384E+0
-333.33331E-3	39.356696E-9	-47.323128E+0	40.477165E-9	-49.191368E+0
-325.49018E-3	39.368043E-9	-47.229210E+0	40.489340E-9	-49.263210E+0
-317.64704E-3	39.385302E-9	-47.912579E+0	40.509214E-9	-49.603649E+0
-309.80390E-3	39.407254E-9	-47.390591E+0	40.528239E-9	-48.216007E+0
-301.96077E-3	39.412527E-9	-46.989368E+0	40.540453E-9	-48.599163E+0
-294.11763E-3	39.423437E-9	-46.607170E+0	40.553385E-9	-48.362637E+0
-286.27449E-3	39.442266E-9	-46.744053E+0	40.566803E-9	-48.513943E+0
-278.43136E-3	39.453056E-9	-46.656982E+0	40.590390E-9	-47.747681E+0
-270.58822E-3	39.463838E-9	-45.807205E+0	40.608743E-9	-47.133739E+0
-262.74508E-3	39.476308E-9	-46.116222E+0	40.619767E-9	-47.322258E+0
-254.90195E-3	39.492452E-9	-46.790558E+0	40.636777E-9	-47.154766E+0
-247.05875E-3	39.502456E-9	-46.253624E+0	40.650267E-9	-46.481937E+0
-239.21561E-3	39.512535E-9	-45.965103E+0	40.665093E-9	-46.150871E+0
-231.37248E-3	39.523353E-9	-45.862480E+0	40.673683E-9	-46.546680E+0
-223.52934E-3	39.527990E-9	-45.184361E+0	40.688153E-9	-45.857109E+0
-215.68620E-3	39.535166E-9	-45.266426E+0	40.698833E-9	-46.270031E+0
-207.84307E-3	39.546308E-9	-45.152645E+0	40.719254E-9	-46.399483E+0
-199.99993E-3	39.557293E-9	-45.181084E+0	40.731788E-9	-45.522427E+0
-192.15679E-3	39.563485E-9	-43.617985E+0	40.742986E-9	-44.827892E+0
-184.31365E-3	39.583501E-9	-43.658230E+0	40.749736E-9	-45.197754E+0
-176.47052E-3	39.596049E-9	-44.363174E+0	40.756984E-9	-44.988312E+0
-168.62738E-3	39.615298E-9	-44.118954E+0	40.769503E-9	-44.757256E+0
-160.78424E-3	39.624645E-9	-42.863285E+0	40.780961E-9	-44.710083E+0
-152.94111E-3	39.644124E-9	-43.348877E+0	40.788073E-9	-44.374660E+0
-145.09797E-3	39.661835E-9	-44.234684E+0	40.793939E-9	-44.061169E+0
-137.25483E-3	39.667128E-9	-43.690659E+0	40.803169E-9	-43.091309E+0
-129.41170E-3	39.678689E-9	-42.969437E+0	40.807034E-9	-43.174965E+0
-121.56856E-3	39.695472E-9	-42.196163E+0	40.805666E-9	-43.371582E+0
-113.72542E-3	39.714777E-9	-42.559906E+0	40.803286E-9	-42.516624E+0
-105.88229E-3	39.735841E-9	-42.633160E+0	40.804998E-9	-42.390514E+0
-98.039150E-3	39.746670E-9	-42.321423E+0	40.810427E-9	-42.997349E+0
-90.196013E-3	39.764299E-9	-42.411308E+0	40.811944E-9	-42.672073E+0
-82.352877E-3	39.779788E-9	-41.843178E+0	40.816658E-9	-42.292328E+0
-74.509740E-3	39.798557E-9	-41.436344E+0	40.813859E-9	-41.546062E+0
-66.666603E-3	39.808985E-9	-42.273277E+0	40.808199E-9	-41.787380E+0
-58.823466E-3	39.821096E-9	-41.736954E+0	40.801734E-9	-41.611656E+0
-50.980330E-3	39.837140E-9	-40.633625E+0	40.804814E-9	-41.807297E+0
-43.137193E-3	39.852864E-9	-40.983875E+0	40.799968E-9	-41.660721E+0
-35.294056E-3	39.864826E-9	-41.160614E+0	40.789192E-9	-40.433128E+0
-27.450919E-3	39.881627E-9	-41.344864E+0	40.780677E-9	-41.242836E+0
-19.607782E-3	39.893198E-9	-40.597591E+0	40.781398E-9	-41.156410E+0
-11.764646E-3	39.902382E-9	-41.223194E+0	40.780886E-9	-40.638458E+0
-3.9215088E-3	39.913253E-9	-40.842949E+0	40.769379E-9	-40.710037E+0
3.9216280E-3	39.923403E-9	-40.932560E+0	40.767969E-9	-39.898159E+0
11.764765E-3	39.927734E-9	-40.695843E+0	40.761439E-9	-40.485687E+0
19.607902E-3	39.935880E-9	-40.576530E+0	40.759197E-9	-40.547302E+0
27.451038E-3	39.951246E-9	-40.605198E+0	40.756024E-9	-39.925598E+0
35.294175E-3	39.959694E-9	-39.871250E+0	40.754582E-9	-40.160282E+0
43.137312E-3	39.976708E-9	-40.068333E+0	40.757325E-9	-40.873383E+0
50.980449E-3	39.982861E-9	-39.797634E+0	40.768235E-9	-40.142281E+0
58.823586E-3	39.994340E-9	-39.135216E+0	40.763211E-9	-39.600109E+0
66.666722E-3	40.011383E-9	-39.859276E+0	40.764924E-9	-39.767681E+0
74.509859E-3	40.017412E-9	-39.993690E+0	40.761151E-9	-39.857780E+0
82.352996E-3	40.026421E-9	-39.206604E+0	40.767691E-9	-39.370651E+0
90.196133E-3	40.036618E-9	-38.380421E+0	40.761478E-9	-39.649025E+0
98.039269E-3	40.044522E-9	-39.407406E+0	40.762036E-9	-39.735573E+0
105.88241E-3	40.056701E-9	-39.307453E+0	40.756500E-9	-38.742512E+0
113.72554E-3	40.067526E-9	-38.815865E+0	40.754461E-9	-39.320477E+0
121.56868E-3	40.081876E-9	-38.555809E+0	40.753832E-9	-39.423027E+0
129.41182E-3	40.092118E-9	-38.490852E+0	40.753402E-9	-39.524437E+0
137.25495E-3	40.105490E-9	-38.214874E+0	40.758280E-9	-38.977589E+0
145.09809E-3	40.116248E-9	-38.929974E+0	40.760117E-9	-38.259525E+0
152.94123E-3	40.118465E-9	-38.704124E+0	40.756760E-9	-38.736103E+0
160.78436E-3	40.131525E-9	-38.014912E+0	40.750194E-9	-38.257011E+0
168.62750E-3	40.140513E-9	-37.833241E+0	40.745274E-9	-37.856781E+0
176.47064E-3	40.157158E-9	-37.498001E+0	40.740026E-9	-38.257572E+0
184.31377E-3	40.164061E-9	-38.551334E+0	40.735706E-9	-38.998402E+0
192.15691E-3	40.173990E-9	-38.011921E+0	40.735465E-9	-38.646572E+0
200.00005E-3	40.177838E-9	-37.920780E+0	40.740190E-9	-38.168793E+0
207.84318E-3	40.177589E-9	-38.753967E+0	40.741210E-9	-38.573109E+0
215.68632E-3	40.176776E-9	-38.153503E+0	40.739184E-9	-37.900749E+0
223.52946E-3	40.182989E-9	-38.185516E+0	40.734346E-9	-37.851402E+0
231.37259E-3	40.182631E-9	-37.375443E+0	40.740179E-9	-38.500038E+0
239.21573E-3	40.190539E-9	-37.751968E+0	40.733642E-9	-37.274822E+0
247.05887E-3	40.196241E-9	-38.096920E+0	40.727439E-9	-37.331715E+0
254.90201E-3	40.192749E-9	-38.060749E+0	40.723858E-9	-37.280731E+0
262.74514E-3	40.186091E-9	-37.931179E+0	40.720010E-9	-37.647629E+0
270.58828E-3	40.184187E-9	-37.579601E+0	40.716774E-9	-38.124886E+0
278.43142E-3	40.181511E-9	-37.740013E+0	40.717890E-9	-37.614700E+0
286.27455E-3	40.187174E-9	-37.706127E+0	40.725862E-9	-38.508316E+0
294.11769E-3	40.186407E-9	-37.010269E+0	40.739462E-9	-38.789490E+0
301.96083E-3	40.187118E-9	-37.373657E+0	40.746290E-9	-38.051842E+0
309.80396E-3	40.186233E-9	-37.869686E+0	40.750660E-9	-37.233715E+0
317.64710E-3	40.185618E-9	-37.675209E+0	40.748276E-9	-37.117218E+0
325.49024E-3	40.186666E-9	-37.292301E+0	40.749605E-9	-37.711983E+0
333.33337E-3	40.188660E-9	-36.494705E+0	40.748976E-9	-37.366276E+0
341.17651E-3	40.198337E-9	-35.868317E+0	40.749356E-9	-37.428307E+0
349.01965E-3	40.202146E-9	-36.431446E+0	40.755236E-9	-37.494965E+0
356.86278E-3	40.212818E-9	-36.555828E+0	40.759375E-9	-37.074299E+0
364.70592E-3	40.216545E-9	-36.448170E+0	40.759147E-9	-37.610661E+0
372.54906E-3	40.226638E-9	-35.934814E+0	40.764341E-9	-38.308746E+0
380.39219E-3	40.229985E-9	-36.638477E+0	40.769304E-9	-37.708725E+0
388.23533E-3	40.243325E-9	-36.246975E+0	40.774669E-9	-36.955418E+0
396.07847E-3	40.252683E-9	-36.200520E+0	40.777795E-9	-37.829170E+0
403.92160E-3	40.261078E-9	-36.069366E+0	40.790887E-9	-38.138733E+0
411.76474E-3	40.273537E-9	-35.319595E+0	40.794983E-9	-37.230000E+0
419.60788E-3	40.279769E-9	-36.469334E+0	40.802476E-9	-37.406261E+0
427.45101E-3	40.281446E-9	-36.901497E+0	40.816175E-9	-37.005520E+0
435.29415E-3	40.278898E-9	-36.564335E+0	40.820563E-9	-37.829758E+0
443.13729E-3	40.279211E-9	-36.925388E+0	40.833893E-9	-37.773628E+0
450.98042E-3	40.278820E-9	-36.138889E+0	40.842270E-9	-37.429733E+0
458.82356E-3	40.285684E-9	-36.539265E+0	40.852399E-9	-37.694649E+0
466.66670E-3	40.290342E-9	-36.405670E+0	40.863569E-9	-36.833324E+0
474.50984E-3	40.299870E-9	-36.150051E+0	40.865228E-9	-37.177696E+0
482.35297E-3	40.300215E-9	-35.964260E+0	40.874127E-9	-37.149578E+0
490.19611E-3	40.307285E-9	-36.387527E+0	40.880153E-9	-36.727245E+0
498.03925E-3	40.308571E-9	-36.511173E+0	40.881883E-9	-36.154427E+0
505.88250E-3	40.309033E-9	-36.041595E+0	40.885659E-9	-37.174324E+0
513.72564E-3	40.316039E-9	-35.821892E+0	40.884220E-9	-37.066830E+0
521.56878E-3	40.321307E-9	-36.291435E+0	40.886501E-9	-36.390202E+0
529.41191E-3	40.327404E-9	-36.349319E+0	40.886992E-9	-35.845562E+0
537.25505E-3	40.335284E-9	-35.953548E+0	40.880106E-9	-35.981575E+0
545.09819E-3	40.349917E-9	-35.493679E+0	40.875872E-9	-36.542980E+0
552.94132E-3	40.357662E-9	-35.785648E+0	40.874756E-9	-36.163616E+0
560.78446E-3	40.360426E-9	-36.544281E+0	40.867583E-9	-35.889606E+0
568.62760E-3	40.366206E-9	-36.963333E+0	40.858787E-9	-36.141747E+0
576.47073E-3	40.369947E-9	-36.351166E+0	40.850992E-9	-35.853683E+0
584.31387E-3	40.372246E-9	-35.508179E+0	40.836799E-9	-36.030140E+0
592.15701E-3	40.382112E-9	-35.643353E+0	40.830979E-9	-36.165371E+0
600.00014E-3	40.396735E-9	-36.154922E+0	40.826905E-9	-36.447258E+0
607.84328E-3	40.400025E-9	-36.219238E+0	40.822975E-9	-36.461079E+0
615.68642E-3	40.408555E-9	-35.460194E+0	40.823831E-9	-36.709309E+0
623.52955E-3	40.417543E-9	-35.996693E+0	40.820179E-9	-37.022415E+0
631.37269E-3	40.422393E-9	-36.483990E+0	40.810729E-9	-36.292892E+0
639.21583E-3	40.425753E-9	-36.479160E+0	40.802203E-9	-36.110558E+0
647.05896E-3	40.429136E-9	-35.943668E+0	40.793399E-9	-36.418991E+0
654.90210E-3	40.433594E-9	-36.058475E+0	40.783686E-9	-36.456436E+0
662.74524E-3	40.433445E-9	-36.955093E+0	40.774168E-9	-35.989300E+0
670.58837E-3	40.427079E-9	-36.833832E+0	40.764959E-9	-35.853741E+0
678.43151E-3	40.429313E-9	-36.676018E+0	40.755385E-9	-36.982857E+0
686.27465E-3	40.429708E-9	-36.899239E+0	40.755328E-9	-37.067993E+0
694.11778E-3	40.432912E-9	-36.813721E+0	40.753367E-9	-36.838081E+0
701.96092E-3	40.431633E-9	-37.414303E+0	40.747796E-9	-36.659782E+0
709.80406E-3	40.428237E-9	-37.231224E+0	40.736836E-9	-36.669338E+0
717.64719E-3	40.416907E-9	-37.252491E+0	40.730850E-9	-36.904465E+0
725.49033E-3	40.411788E-9	-36.556389E+0	40.722167E-9	-36.605858E+0
733.33347E-3	40.403442E-9	-36.899307E+0	40.713342E-9	-36.991257E+0
741.17661E-3	40.409191E-9	-37.046894E+0	40.704876E-9	-36.551468E+0
749.01974E-3	40.417149E-9	-36.770401E+0	40.691091E-9	-36.056141E+0
756.86288E-3	40.418779E-9	-36.367775E+0	40.674124E-9	-36.451923E+0
764.70602E-3	40.427963E-9	-36.628784E+0	40.659700E-9	-36.871666E+0
772.54915E-3	40.426734E-9	-37.333832E+0	40.648501E-9	-36.418129E+0
780.39229E-3	40.425839E-9	-37.281643E+0	40.635463E-9	-36.791035E+0
788.23543E-3	40.424776E-9	-37.099148E+0	40.622329E-9	-37.017632E+0
796.07856E-3	40.422488E-9	-37.396286E+0	40.609287E-9	-37.155323E+0
803.92170E-3	40.423444E-9	-36.963482E+0	40.602973E-9	-36.773827E+0
811.76484E-3	40.427985E-9	-37.107224E+0	40.593587E-9	-36.857662E+0
819.60797E-3	40.434841E-9	-37.094402E+0	40.582115E-9	-37.321312E+0
827.45111E-3	40.440518E-9	-36.537685E+0	40.569695E-9	-37.296753E+0
835.29425E-3	40.440327E-9	-37.448826E+0	40.563659E-9	-37.232121E+0
843.13738E-3	40.442533E-9	-37.581306E+0	40.550976E-9	-37.361599E+0
850.98052E-3	40.439293E-9	-38.626633E+0	40.545128E-9	-37.920326E+0
858.82366E-3	40.439538E-9	-38.130432E+0	40.536406E-9	-37.730064E+0
866.66679E-3	40.437371E-9	-37.261299E+0	40.527251E-9	-37.480373E+0
874.50993E-3	40.443496E-9	-37.744442E+0	40.513253E-9	-37.397572E+0
882.35307E-3	40.432695E-9	-38.928894E+0	40.501938E-9	-37.080410E+0
890.19620E-3	40.421906E-9	-38.991894E+0	40.487983E-9	-37.322533E+0
898.03934E-3	40.416083E-9	-38.627602E+0	40.473530E-9	-38.215534E+0
905.88248E-3	40.411255E-9	-38.325619E+0	40.458609E-9	-37.972084E+0
913.72561E-3	40.409798E-9	-38.626160E+0	40.445904E-9	-37.963928E+0
921.56875E-3	40.414051E-9	-38.452969E+0	40.436131E-9	-38.279526E+0
929.41189E-3	40.417085E-9	-38.604462E+0	40.429821E-9	-38.877396E+0
937.25502E-3	40.415419E-9	-38.922009E+0	40.427693E-9	-38.850842E+0
945.09816E-3	40.415070E-9	-39.130798E+0	40.418755E-9	-38.693470E+0
952.94130E-3	40.410292E-9	-39.411369E+0	40.415991E-9	-39.366020E+0
960.78444E-3	40.405350E-9	-38.925095E+0	40.418811E-9	-39.619968E+0
968.62757E-3	40.401900E-9	-39.274624E+0	40.421199E-9	-39.328465E+0
976.47071E-3	40.405506E-9	-39.477962E+0	40.417234E-9	-39.307472E+0
984.31385E-3	40.403780E-9	-39.500744E+0	40.410530E-9	-39.755871E+0
992.15698E-3	40.406817E-9	-39.873585E+0	40.410825E-9	-39.672539E+0
1.0000000E+0	40.408931E-9	-39.529739E+0	40.409450E-9	-39.896980E+0
