Experiment	Experiment	
Saved Date	09.09.2019 12:13:33	
User		
f_res (Hz)	408132.020	
Q	180	
Phase (deg)	-343.34	
Amp/Exc (nm/mV)	0.316041	
Number of points	256	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
51.960531E+3	250.00000E+3	199.93548E-12	-73.284073E+0
53.921316E+3	250.00000E+3	116.88997E-12	-7.2161212E+0
55.882102E+3	250.00000E+3	170.15483E-12	-51.716290E+0
57.842887E+3	250.00000E+3	126.94050E-12	-81.682396E+0
59.803672E+3	250.00000E+3	67.045466E-12	-73.793015E+0
61.764457E+3	250.00000E+3	77.692998E-12	-108.44855E+0
63.725242E+3	250.00000E+3	202.40236E-12	-113.93056E+0
65.686023E+3	250.00000E+3	140.78852E-12	-155.53441E+0
67.646805E+3	250.00000E+3	90.848828E-12	156.52702E+0
69.607586E+3	250.00000E+3	59.821273E-12	-160.95094E+0
71.568367E+3	250.00000E+3	131.72659E-12	149.38641E+0
73.529148E+3	250.00000E+3	105.60738E-12	32.055511E+0
75.489930E+3	250.00000E+3	200.40906E-12	-105.27248E+0
77.450711E+3	250.00000E+3	237.60754E-12	-146.06450E+0
79.411492E+3	250.00000E+3	163.37041E-12	-113.63708E+0
81.372273E+3	250.00000E+3	363.24341E-12	168.47762E+0
83.333055E+3	250.00000E+3	376.96529E-12	134.86920E+0
85.293836E+3	250.00000E+3	333.13610E-12	145.42203E+0
87.254617E+3	250.00000E+3	639.91556E-12	101.66154E+0
89.215398E+3	250.00000E+3	805.82663E-12	23.224960E+0
91.176180E+3	250.00000E+3	358.39312E-12	-60.697849E+0
93.136961E+3	250.00000E+3	167.48003E-12	-81.038582E+0
95.097742E+3	250.00000E+3	28.558756E-12	-74.555061E+0
97.058523E+3	250.00000E+3	55.474687E-12	-31.788288E+0
99.019305E+3	250.00000E+3	74.212206E-12	-130.14818E+0
100.98009E+3	250.00000E+3	81.515836E-12	148.96080E+0
102.94087E+3	250.00000E+3	45.083728E-12	107.11057E+0
104.90165E+3	250.00000E+3	33.616332E-12	63.491119E+0
106.86243E+3	250.00000E+3	47.308504E-12	27.327868E+0
108.82321E+3	250.00000E+3	34.625663E-12	4.6440873E+0
110.78399E+3	250.00000E+3	25.621564E-12	21.183876E+0
112.74477E+3	250.00000E+3	13.811101E-12	3.9358668E+0
114.70555E+3	250.00000E+3	42.172772E-12	26.736568E+0
116.66634E+3	250.00000E+3	40.836532E-12	-8.5924063E+0
118.62712E+3	250.00000E+3	44.912043E-12	-18.808296E+0
120.58790E+3	250.00000E+3	34.564910E-12	-54.714535E+0
122.54868E+3	250.00000E+3	18.766216E-12	-44.834244E+0
124.50946E+3	250.00000E+3	16.385549E-12	-45.942360E+0
126.47024E+3	250.00000E+3	32.133643E-12	71.670967E+0
128.43102E+3	250.00000E+3	57.979017E-12	30.258322E+0
130.39180E+3	250.00000E+3	102.15735E-12	6.2186308E+0
132.35259E+3	250.00000E+3	150.91167E-12	-11.391727E+0
134.31337E+3	250.00000E+3	196.87071E-12	-24.716593E+0
136.27416E+3	250.00000E+3	163.06147E-12	-96.680550E+0
138.23494E+3	250.00000E+3	87.619349E-12	-24.107256E+0
140.19572E+3	250.00000E+3	163.74598E-12	-78.372849E+0
142.15650E+3	250.00000E+3	148.05220E-12	-141.97707E+0
144.11728E+3	250.00000E+3	346.59250E-12	9.7482491E+0
146.07806E+3	250.00000E+3	944.57453E-12	-48.112953E+0
148.03884E+3	250.00000E+3	976.15049E-12	-121.17279E+0
149.99962E+3	250.00000E+3	1.0236640E-9	-119.09797E+0
151.96041E+3	250.00000E+3	2.5410449E-9	-149.12907E+0
153.92119E+3	250.00000E+3	2.7007823E-9	172.83856E+0
155.88197E+3	250.00000E+3	5.7991154E-9	163.44572E+0
157.84275E+3	250.00000E+3	11.061442E-9	28.224001E+0
159.80353E+3	250.00000E+3	6.9870345E-9	-93.608513E+0
161.76431E+3	250.00000E+3	2.5278499E-9	-79.083130E+0
163.72509E+3	250.00000E+3	1.7267766E-9	-80.894562E+0
165.68587E+3	250.00000E+3	2.0342406E-9	-144.97577E+0
167.64666E+3	250.00000E+3	2.2233531E-9	142.79453E+0
169.60744E+3	250.00000E+3	1.0273944E-9	74.904892E+0
171.56822E+3	250.00000E+3	390.86551E-12	27.505613E+0
173.52900E+3	250.00000E+3	379.38289E-12	1.4974903E+0
175.48978E+3	250.00000E+3	341.28408E-12	-18.676819E+0
177.45056E+3	250.00000E+3	475.72096E-12	-69.763245E+0
179.41134E+3	250.00000E+3	289.26525E-12	-116.08723E+0
181.37212E+3	250.00000E+3	349.07646E-12	-120.07272E+0
183.33291E+3	250.00000E+3	307.61416E-12	144.45195E+0
185.29369E+3	250.00000E+3	141.11305E-12	79.385834E+0
187.25447E+3	250.00000E+3	129.57688E-12	-141.33728E+0
189.21525E+3	250.00000E+3	120.58196E-12	138.90303E+0
191.17603E+3	250.00000E+3	79.794525E-12	157.38593E+0
193.13681E+3	250.00000E+3	122.74297E-12	141.28128E+0
195.09759E+3	250.00000E+3	139.00353E-12	107.66337E+0
197.05837E+3	250.00000E+3	176.34805E-12	81.202972E+0
199.01916E+3	250.00000E+3	147.55262E-12	59.129864E+0
200.97994E+3	250.00000E+3	181.52232E-12	83.904762E+0
202.94072E+3	250.00000E+3	303.84054E-12	3.8918245E+0
204.90150E+3	250.00000E+3	158.88028E-12	-76.481476E+0
206.86228E+3	250.00000E+3	179.49282E-12	-28.833708E+0
208.82306E+3	250.00000E+3	95.854061E-12	-129.43660E+0
210.78384E+3	250.00000E+3	44.128867E-12	61.496281E+0
212.74462E+3	250.00000E+3	179.80817E-12	-46.419586E+0
214.70541E+3	250.00000E+3	108.87730E-12	-114.76629E+0
216.66619E+3	250.00000E+3	80.619657E-12	105.78276E+0
218.62697E+3	250.00000E+3	190.35987E-12	-46.129753E+0
220.58775E+3	250.00000E+3	203.75569E-12	-118.57984E+0
222.54853E+3	250.00000E+3	221.04769E-12	-152.15805E+0
224.50931E+3	250.00000E+3	153.42790E-12	168.35649E+0
226.47009E+3	250.00000E+3	135.42828E-12	140.91763E+0
228.43087E+3	250.00000E+3	114.33191E-12	109.78571E+0
230.39166E+3	250.00000E+3	103.40730E-12	75.652931E+0
232.35244E+3	250.00000E+3	53.254397E-12	3.7488539E+0
234.31322E+3	250.00000E+3	16.909025E-12	103.37651E+0
236.27400E+3	250.00000E+3	25.847770E-12	35.543430E+0
238.23478E+3	250.00000E+3	28.604334E-12	54.719917E+0
240.19556E+3	250.00000E+3	24.608669E-12	-41.228527E+0
242.15634E+3	250.00000E+3	55.332038E-12	103.58740E+0
244.11712E+3	250.00000E+3	54.004530E-12	-20.933777E+0
246.07791E+3	250.00000E+3	37.905720E-12	111.81216E+0
248.03869E+3	250.00000E+3	52.922580E-12	-106.40442E+0
249.99947E+3	250.00000E+3	105.13261E-12	101.58794E+0
