Experiment	bias spectroscopy	
Saved Date	07.11.2019 10:36:24	
User		
Date		
X (m)	5.00662E-6	
Y (m)	-1.38228E-6	
Z (m)	-71.9364E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 10:35:50	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-717.64708E-3	18.463364E-9	-71.326729E+0	19.324117E-9	-77.457176E+0
-709.80394E-3	18.474015E-9	-73.197220E+0	19.355438E-9	-76.940323E+0
-701.96080E-3	18.481042E-9	-73.248634E+0	19.385155E-9	-76.768867E+0
-694.11767E-3	18.489773E-9	-71.975067E+0	19.417936E-9	-76.843391E+0
-686.27453E-3	18.506599E-9	-70.595352E+0	19.445295E-9	-74.657440E+0
-678.43139E-3	18.525341E-9	-69.099640E+0	19.465633E-9	-74.395988E+0
-670.58825E-3	18.539577E-9	-67.963158E+0	19.488171E-9	-73.402473E+0
-662.74512E-3	18.555626E-9	-69.005775E+0	19.500023E-9	-72.533203E+0
-654.90198E-3	18.569303E-9	-68.292831E+0	19.513955E-9	-71.105003E+0
-647.05884E-3	18.583590E-9	-68.050713E+0	19.528022E-9	-71.002388E+0
-639.21571E-3	18.596076E-9	-69.369415E+0	19.541698E-9	-71.063255E+0
-631.37257E-3	18.603707E-9	-68.657478E+0	19.549768E-9	-71.750984E+0
-623.52937E-3	18.613191E-9	-68.171791E+0	19.569372E-9	-71.488983E+0
-615.68624E-3	18.626645E-9	-66.682907E+0	19.589754E-9	-69.438560E+0
-607.84310E-3	18.638280E-9	-67.244484E+0	19.599947E-9	-70.579231E+0
-599.99996E-3	18.653534E-9	-66.539360E+0	19.620737E-9	-69.240341E+0
-592.15683E-3	18.667041E-9	-66.056053E+0	19.633244E-9	-69.148399E+0
-584.31369E-3	18.680099E-9	-64.829163E+0	19.655687E-9	-69.310402E+0
-576.47055E-3	18.691287E-9	-66.269814E+0	19.670450E-9	-68.836716E+0
-568.62742E-3	18.697463E-9	-66.233597E+0	19.684160E-9	-68.574913E+0
-560.78428E-3	18.710654E-9	-63.969604E+0	19.700074E-9	-68.601006E+0
-552.94114E-3	18.723940E-9	-63.995579E+0	19.719407E-9	-67.937691E+0
-545.09801E-3	18.746208E-9	-63.443153E+0	19.736854E-9	-66.063713E+0
-537.25487E-3	18.759554E-9	-63.118176E+0	19.746592E-9	-64.975937E+0
-529.41173E-3	18.782847E-9	-61.197414E+0	19.751715E-9	-65.583504E+0
-521.56860E-3	18.799811E-9	-61.718307E+0	19.763604E-9	-65.876671E+0
-513.72546E-3	18.818763E-9	-61.057297E+0	19.770333E-9	-64.212341E+0
-505.88232E-3	18.832715E-9	-61.809353E+0	19.782163E-9	-66.794022E+0
-498.03919E-3	18.849375E-9	-59.872231E+0	19.805139E-9	-66.302742E+0
-490.19605E-3	18.863197E-9	-60.673664E+0	19.825368E-9	-64.019623E+0
-482.35291E-3	18.874411E-9	-60.595108E+0	19.837904E-9	-63.760078E+0
-474.50978E-3	18.886560E-9	-59.621643E+0	19.849656E-9	-63.589302E+0
-466.66664E-3	18.898572E-9	-60.440964E+0	19.866762E-9	-63.354404E+0
-458.82350E-3	18.912521E-9	-59.249935E+0	19.877987E-9	-62.822392E+0
-450.98037E-3	18.922480E-9	-59.959991E+0	19.895007E-9	-61.777615E+0
-443.13723E-3	18.935173E-9	-58.097607E+0	19.906860E-9	-63.408150E+0
-435.29409E-3	18.948310E-9	-57.436687E+0	19.918307E-9	-61.598007E+0
-427.45095E-3	18.964105E-9	-58.431858E+0	19.934390E-9	-60.720863E+0
-419.60782E-3	18.977026E-9	-58.014572E+0	19.942817E-9	-61.592682E+0
-411.76468E-3	18.994818E-9	-57.857571E+0	19.957884E-9	-62.509224E+0
-403.92154E-3	19.007027E-9	-57.928551E+0	19.975399E-9	-62.246544E+0
-396.07841E-3	19.024734E-9	-56.940208E+0	19.987313E-9	-60.432140E+0
-388.23527E-3	19.043517E-9	-56.902908E+0	20.004514E-9	-59.958664E+0
-380.39213E-3	19.058525E-9	-55.626579E+0	20.013145E-9	-60.048363E+0
-372.54900E-3	19.075681E-9	-55.710331E+0	20.023080E-9	-58.638680E+0
-364.70586E-3	19.095445E-9	-55.940563E+0	20.028978E-9	-59.897915E+0
-356.86272E-3	19.109503E-9	-54.938622E+0	20.039209E-9	-58.837746E+0
-349.01959E-3	19.131861E-9	-54.542862E+0	20.054715E-9	-58.640419E+0
-341.17645E-3	19.147878E-9	-55.234791E+0	20.062835E-9	-56.306343E+0
-333.33331E-3	19.160051E-9	-54.480091E+0	20.071019E-9	-56.392944E+0
-325.49018E-3	19.176271E-9	-54.058723E+0	20.080162E-9	-56.707619E+0
-317.64704E-3	19.190329E-9	-54.751125E+0	20.085420E-9	-55.425720E+0
-309.80390E-3	19.202371E-9	-54.932407E+0	20.088612E-9	-57.169273E+0
-301.96077E-3	19.214808E-9	-53.696045E+0	20.096413E-9	-56.382275E+0
-294.11763E-3	19.227135E-9	-53.918007E+0	20.103563E-9	-55.254951E+0
-286.27449E-3	19.238183E-9	-53.549084E+0	20.109317E-9	-54.315395E+0
-278.43136E-3	19.254314E-9	-52.774910E+0	20.113475E-9	-55.819225E+0
-270.58822E-3	19.269358E-9	-52.250538E+0	20.123119E-9	-56.211246E+0
-262.74508E-3	19.286629E-9	-51.208420E+0	20.130392E-9	-54.072075E+0
-254.90195E-3	19.310409E-9	-51.739292E+0	20.136131E-9	-55.005753E+0
-247.05875E-3	19.318998E-9	-51.686962E+0	20.147253E-9	-54.333370E+0
-239.21561E-3	19.336055E-9	-51.646709E+0	20.152557E-9	-54.421810E+0
-231.37248E-3	19.352653E-9	-51.582935E+0	20.169669E-9	-54.772045E+0
-223.52934E-3	19.371216E-9	-50.915672E+0	20.177428E-9	-53.869614E+0
-215.68620E-3	19.381948E-9	-51.510460E+0	20.186279E-9	-53.904896E+0
-207.84307E-3	19.400625E-9	-51.066010E+0	20.194790E-9	-53.989826E+0
-199.99993E-3	19.413724E-9	-51.321289E+0	20.207152E-9	-52.343998E+0
-192.15679E-3	19.423714E-9	-51.272007E+0	20.209146E-9	-52.544899E+0
-184.31365E-3	19.433498E-9	-50.940086E+0	20.219295E-9	-52.571274E+0
-176.47052E-3	19.448489E-9	-50.043095E+0	20.223899E-9	-51.993885E+0
-168.62738E-3	19.462838E-9	-50.134449E+0	20.237367E-9	-52.341106E+0
-160.78424E-3	19.469345E-9	-51.016376E+0	20.238831E-9	-51.092701E+0
-152.94111E-3	19.480561E-9	-49.154369E+0	20.241778E-9	-48.737949E+0
-145.09797E-3	19.493815E-9	-48.536457E+0	20.239122E-9	-49.552414E+0
-137.25483E-3	19.510862E-9	-48.322739E+0	20.241075E-9	-50.119095E+0
-129.41170E-3	19.521021E-9	-49.337585E+0	20.238616E-9	-50.237553E+0
-121.56856E-3	19.535062E-9	-48.650272E+0	20.243728E-9	-49.517281E+0
-113.72542E-3	19.553530E-9	-48.729393E+0	20.250690E-9	-49.893215E+0
-105.88229E-3	19.563791E-9	-47.727207E+0	20.255978E-9	-49.855762E+0
-98.039150E-3	19.583309E-9	-47.961815E+0	20.262322E-9	-49.393520E+0
-90.196013E-3	19.595369E-9	-47.298599E+0	20.265583E-9	-49.971195E+0
-82.352877E-3	19.609793E-9	-47.173183E+0	20.264110E-9	-48.974384E+0
-74.509740E-3	19.621638E-9	-47.384190E+0	20.267684E-9	-48.793568E+0
-66.666603E-3	19.639705E-9	-46.949261E+0	20.277531E-9	-49.973423E+0
-58.823466E-3	19.655161E-9	-46.069618E+0	20.284871E-9	-49.978428E+0
-50.980330E-3	19.673259E-9	-46.980240E+0	20.291841E-9	-49.477768E+0
-43.137193E-3	19.684379E-9	-46.425179E+0	20.302362E-9	-48.959427E+0
-35.294056E-3	19.698295E-9	-46.251556E+0	20.310839E-9	-48.388523E+0
-27.450919E-3	19.710496E-9	-45.934326E+0	20.310496E-9	-48.570518E+0
-19.607782E-3	19.718216E-9	-45.653275E+0	20.319790E-9	-48.587013E+0
-11.764646E-3	19.736197E-9	-46.048038E+0	20.326578E-9	-49.362541E+0
-3.9215088E-3	19.745894E-9	-45.131367E+0	20.339034E-9	-49.632408E+0
3.9216280E-3	19.760243E-9	-45.533817E+0	20.351592E-9	-50.416065E+0
11.764765E-3	19.772672E-9	-45.060993E+0	20.363403E-9	-48.595036E+0
19.607902E-3	19.787956E-9	-44.821415E+0	20.374125E-9	-49.076633E+0
27.451038E-3	19.800527E-9	-44.915215E+0	20.390035E-9	-46.736546E+0
35.294175E-3	19.813898E-9	-44.032974E+0	20.397858E-9	-47.552761E+0
43.137312E-3	19.826501E-9	-44.152782E+0	20.400584E-9	-47.289318E+0
50.980449E-3	19.837348E-9	-44.765785E+0	20.407747E-9	-46.149609E+0
58.823586E-3	19.850473E-9	-44.253128E+0	20.414289E-9	-46.410233E+0
66.666722E-3	19.861879E-9	-43.348091E+0	20.420648E-9	-46.463726E+0
74.509859E-3	19.871337E-9	-44.123280E+0	20.430020E-9	-47.422604E+0
82.352996E-3	19.884730E-9	-43.861618E+0	20.438685E-9	-47.700779E+0
90.196133E-3	19.895825E-9	-43.794609E+0	20.449384E-9	-46.143269E+0
98.039269E-3	19.908416E-9	-43.893566E+0	20.458289E-9	-45.745560E+0
105.88241E-3	19.917278E-9	-43.247147E+0	20.463570E-9	-47.491547E+0
113.72554E-3	19.930543E-9	-41.963253E+0	20.480631E-9	-47.332787E+0
121.56868E-3	19.945219E-9	-43.433559E+0	20.495298E-9	-47.498734E+0
129.41182E-3	19.949447E-9	-43.239460E+0	20.509452E-9	-45.657555E+0
137.25495E-3	19.965476E-9	-42.874306E+0	20.515499E-9	-45.212933E+0
145.09809E-3	19.977561E-9	-42.370392E+0	20.514495E-9	-44.784744E+0
152.94123E-3	19.990861E-9	-42.599232E+0	20.518048E-9	-44.923962E+0
160.78436E-3	20.000481E-9	-43.059261E+0	20.527182E-9	-45.490917E+0
168.62750E-3	20.007148E-9	-42.529778E+0	20.530218E-9	-44.549561E+0
176.47064E-3	20.020822E-9	-42.726196E+0	20.534936E-9	-44.302036E+0
184.31377E-3	20.030976E-9	-42.760605E+0	20.538902E-9	-43.767590E+0
192.15691E-3	20.041504E-9	-42.322739E+0	20.538970E-9	-44.441868E+0
200.00005E-3	20.048747E-9	-42.288486E+0	20.537556E-9	-44.293816E+0
207.84318E-3	20.057156E-9	-42.651871E+0	20.541437E-9	-43.383675E+0
215.68632E-3	20.067143E-9	-41.981739E+0	20.536275E-9	-43.567215E+0
223.52946E-3	20.073498E-9	-42.746464E+0	20.537392E-9	-43.931290E+0
231.37259E-3	20.077938E-9	-42.238331E+0	20.536350E-9	-42.389320E+0
239.21573E-3	20.085160E-9	-42.562202E+0	20.533079E-9	-42.151134E+0
247.05887E-3	20.087018E-9	-42.816990E+0	20.529550E-9	-43.397732E+0
254.90201E-3	20.097243E-9	-42.853184E+0	20.526620E-9	-42.958878E+0
262.74514E-3	20.100831E-9	-43.309593E+0	20.524197E-9	-41.756660E+0
270.58828E-3	20.102558E-9	-42.442200E+0	20.517223E-9	-42.047874E+0
278.43142E-3	20.110292E-9	-42.603760E+0	20.517309E-9	-42.450928E+0
286.27455E-3	20.112237E-9	-42.193207E+0	20.511823E-9	-41.534256E+0
294.11769E-3	20.113628E-9	-42.916782E+0	20.502036E-9	-41.426010E+0
301.96083E-3	20.119671E-9	-41.837040E+0	20.499344E-9	-41.542877E+0
309.80396E-3	20.129825E-9	-41.417080E+0	20.491974E-9	-41.820724E+0
317.64710E-3	20.133134E-9	-42.460556E+0	20.489507E-9	-41.198139E+0
325.49024E-3	20.139229E-9	-41.805950E+0	20.485341E-9	-42.259438E+0
333.33337E-3	20.139977E-9	-41.617321E+0	20.485448E-9	-42.258678E+0
341.17651E-3	20.147258E-9	-42.071232E+0	20.484862E-9	-41.262726E+0
349.01965E-3	20.152358E-9	-41.603207E+0	20.481728E-9	-41.299038E+0
356.86278E-3	20.162878E-9	-41.134235E+0	20.473669E-9	-41.524971E+0
364.70592E-3	20.166473E-9	-41.302460E+0	20.471559E-9	-41.621956E+0
372.54906E-3	20.172822E-9	-41.081112E+0	20.466580E-9	-40.756512E+0
380.39219E-3	20.172825E-9	-41.825371E+0	20.461624E-9	-41.289539E+0
388.23533E-3	20.177829E-9	-41.525654E+0	20.458742E-9	-41.386841E+0
396.07847E-3	20.178950E-9	-41.111183E+0	20.462384E-9	-41.913776E+0
403.92160E-3	20.180773E-9	-42.196918E+0	20.457380E-9	-41.506493E+0
411.76474E-3	20.184514E-9	-41.803574E+0	20.457300E-9	-41.496178E+0
419.60788E-3	20.188816E-9	-41.801735E+0	20.453733E-9	-41.853912E+0
427.45101E-3	20.191587E-9	-40.713963E+0	20.455374E-9	-41.511208E+0
435.29415E-3	20.200080E-9	-41.112415E+0	20.451123E-9	-41.321602E+0
443.13729E-3	20.204109E-9	-40.428024E+0	20.448809E-9	-41.309593E+0
450.98042E-3	20.215113E-9	-39.639893E+0	20.446608E-9	-40.671825E+0
458.82356E-3	20.218762E-9	-39.557426E+0	20.441719E-9	-41.436668E+0
466.66670E-3	20.228313E-9	-40.056740E+0	20.438838E-9	-41.642529E+0
474.50984E-3	20.233436E-9	-40.972214E+0	20.435067E-9	-41.712296E+0
482.35297E-3	20.244009E-9	-39.862217E+0	20.434928E-9	-41.645828E+0
490.19611E-3	20.253109E-9	-40.031227E+0	20.434282E-9	-41.450428E+0
498.03925E-3	20.260838E-9	-39.877529E+0	20.428487E-9	-42.274509E+0
505.88250E-3	20.268988E-9	-39.576176E+0	20.434316E-9	-42.449409E+0
513.72564E-3	20.277719E-9	-40.485527E+0	20.432269E-9	-41.686653E+0
521.56878E-3	20.284144E-9	-40.065151E+0	20.433001E-9	-40.967503E+0
529.41191E-3	20.293371E-9	-40.228283E+0	20.421906E-9	-40.378937E+0
537.25505E-3	20.297191E-9	-39.962025E+0	20.420595E-9	-40.656628E+0
545.09819E-3	20.302631E-9	-41.288239E+0	20.411310E-9	-40.352139E+0
552.94132E-3	20.309225E-9	-40.225887E+0	20.406254E-9	-40.587841E+0
560.78446E-3	20.315518E-9	-39.358074E+0	20.404672E-9	-41.394066E+0
568.62760E-3	20.325567E-9	-40.060204E+0	20.406784E-9	-41.704597E+0
576.47073E-3	20.331518E-9	-39.522484E+0	20.405905E-9	-42.387177E+0
584.31387E-3	20.336966E-9	-40.693245E+0	20.408976E-9	-42.427616E+0
592.15701E-3	20.339511E-9	-39.841633E+0	20.409617E-9	-42.128735E+0
600.00014E-3	20.345880E-9	-40.506683E+0	20.409457E-9	-41.544235E+0
607.84328E-3	20.355632E-9	-39.717880E+0	20.399945E-9	-40.366817E+0
615.68642E-3	20.359286E-9	-39.910122E+0	20.400908E-9	-41.215122E+0
623.52955E-3	20.362981E-9	-40.114662E+0	20.395786E-9	-40.760025E+0
631.37269E-3	20.372227E-9	-40.405766E+0	20.394651E-9	-41.047737E+0
639.21583E-3	20.376252E-9	-40.709621E+0	20.385182E-9	-40.626213E+0
647.05896E-3	20.385762E-9	-40.878117E+0	20.385301E-9	-41.038071E+0
654.90210E-3	20.387846E-9	-41.008999E+0	20.380865E-9	-40.459820E+0
662.74524E-3	20.387896E-9	-40.472878E+0	20.376248E-9	-42.424641E+0
670.58837E-3	20.390667E-9	-40.706097E+0	20.379483E-9	-41.843418E+0
678.43151E-3	20.390837E-9	-41.980694E+0	20.378383E-9	-41.782852E+0
686.27465E-3	20.388985E-9	-42.271233E+0	20.377996E-9	-41.578701E+0
694.11778E-3	20.393969E-9	-41.138577E+0	20.377582E-9	-42.191654E+0
701.96092E-3	20.391592E-9	-41.610420E+0	20.376142E-9	-43.105129E+0
709.80406E-3	20.393498E-9	-41.845444E+0	20.388423E-9	-43.308598E+0
717.64719E-3	20.397950E-9	-42.129169E+0	20.389921E-9	-43.508827E+0
725.49033E-3	20.391722E-9	-42.990177E+0	20.394255E-9	-43.269169E+0
733.33347E-3	20.396632E-9	-41.478485E+0	20.394422E-9	-42.752251E+0
741.17661E-3	20.398819E-9	-41.191383E+0	20.402426E-9	-43.551804E+0
749.01974E-3	20.405384E-9	-41.799023E+0	20.407221E-9	-43.988209E+0
756.86288E-3	20.402281E-9	-41.897762E+0	20.409198E-9	-42.537785E+0
764.70602E-3	20.407548E-9	-42.116333E+0	20.409193E-9	-41.868881E+0
772.54915E-3	20.404995E-9	-42.196609E+0	20.402114E-9	-42.460060E+0
780.39229E-3	20.404041E-9	-41.808331E+0	20.406032E-9	-42.416191E+0
788.23543E-3	20.408658E-9	-43.042233E+0	20.404517E-9	-41.843102E+0
796.07856E-3	20.410772E-9	-41.913898E+0	20.402435E-9	-42.111309E+0
803.92170E-3	20.410756E-9	-42.058495E+0	20.390575E-9	-42.051403E+0
811.76484E-3	20.415470E-9	-43.240997E+0	20.387469E-9	-42.987740E+0
819.60797E-3	20.413037E-9	-42.685299E+0	20.389795E-9	-44.056835E+0
827.45111E-3	20.406846E-9	-43.138256E+0	20.391411E-9	-43.697327E+0
835.29425E-3	20.405972E-9	-42.863514E+0	20.396046E-9	-43.034901E+0
843.13738E-3	20.404418E-9	-43.296844E+0	20.397803E-9	-42.704212E+0
850.98052E-3	20.408864E-9	-42.562366E+0	20.397641E-9	-43.863735E+0
858.82366E-3	20.416111E-9	-42.453423E+0	20.398657E-9	-43.532085E+0
866.66679E-3	20.417072E-9	-42.275780E+0	20.396154E-9	-42.996407E+0
874.50993E-3	20.423659E-9	-43.239662E+0	20.396007E-9	-43.224815E+0
882.35307E-3	20.431125E-9	-43.134338E+0	20.395783E-9	-43.766151E+0
890.19620E-3	20.430102E-9	-42.909931E+0	20.398147E-9	-44.420544E+0
898.03934E-3	20.431255E-9	-43.504932E+0	20.402968E-9	-43.836231E+0
905.88248E-3	20.436740E-9	-43.261559E+0	20.405563E-9	-43.669437E+0
913.72561E-3	20.439783E-9	-43.337902E+0	20.406960E-9	-44.099060E+0
921.56875E-3	20.445698E-9	-43.114162E+0	20.405871E-9	-44.193478E+0
929.41189E-3	20.445164E-9	-44.534031E+0	20.406288E-9	-43.931755E+0
937.25502E-3	20.442192E-9	-44.482174E+0	20.409281E-9	-45.200615E+0
945.09816E-3	20.438236E-9	-44.948185E+0	20.407443E-9	-44.714966E+0
952.94130E-3	20.436758E-9	-44.343388E+0	20.407814E-9	-45.152767E+0
960.78444E-3	20.433941E-9	-46.355873E+0	20.410488E-9	-45.521595E+0
968.62757E-3	20.428679E-9	-45.442814E+0	20.408406E-9	-45.613159E+0
976.47071E-3	20.425382E-9	-44.553467E+0	20.410395E-9	-46.279751E+0
984.31385E-3	20.429791E-9	-44.877522E+0	20.418140E-9	-45.887169E+0
992.15698E-3	20.427549E-9	-45.570667E+0	20.426086E-9	-46.461597E+0
1.0000000E+0	20.427091E-9	-45.352955E+0	20.427256E-9	-45.432674E+0
