Experiment	bias spectroscopy	
Saved Date	07.11.2019 11:22:43	
User		
Date		
X (m)	5.00196E-6	
Y (m)	-1.45144E-6	
Z (m)	-97.8664E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 11:22:18	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-772.54903E-3	98.789265E-9	-49.218071E+0	99.248645E-9	-49.805042E+0
-764.70590E-3	98.802538E-9	-48.245132E+0	99.267531E-9	-49.877045E+0
-756.86276E-3	98.823406E-9	-48.075630E+0	99.301069E-9	-49.386436E+0
-749.01962E-3	98.847728E-9	-48.208580E+0	99.340284E-9	-48.559185E+0
-741.17649E-3	98.843579E-9	-48.241314E+0	99.352469E-9	-49.347332E+0
-733.33335E-3	98.855665E-9	-47.408569E+0	99.369991E-9	-48.970100E+0
-725.49021E-3	98.879440E-9	-47.599888E+0	99.387712E-9	-47.784149E+0
-717.64708E-3	98.915827E-9	-47.239185E+0	99.416305E-9	-47.688797E+0
-709.80394E-3	98.941968E-9	-46.338085E+0	99.441358E-9	-48.594936E+0
-701.96080E-3	98.962261E-9	-46.258724E+0	99.464316E-9	-48.914341E+0
-694.11767E-3	98.997710E-9	-47.008476E+0	99.508398E-9	-47.819164E+0
-686.27453E-3	99.020298E-9	-46.386635E+0	99.564232E-9	-48.146938E+0
-678.43139E-3	99.027851E-9	-45.837311E+0	99.611313E-9	-48.287258E+0
-670.58825E-3	99.032732E-9	-46.403233E+0	99.651139E-9	-47.813839E+0
-662.74512E-3	99.034182E-9	-46.918110E+0	99.668362E-9	-47.055878E+0
-654.90198E-3	99.046474E-9	-45.557930E+0	99.700621E-9	-47.040268E+0
-647.05884E-3	99.059790E-9	-45.130566E+0	99.731864E-9	-46.339752E+0
-639.21571E-3	99.064586E-9	-46.055172E+0	99.752079E-9	-45.998329E+0
-631.37257E-3	99.071372E-9	-45.186928E+0	99.776834E-9	-46.757999E+0
-623.52937E-3	99.083934E-9	-45.067680E+0	99.797958E-9	-46.385670E+0
-615.68624E-3	99.095764E-9	-44.745419E+0	99.828661E-9	-45.691357E+0
-607.84310E-3	99.111375E-9	-44.804008E+0	99.861005E-9	-45.372383E+0
-599.99996E-3	99.132073E-9	-44.159695E+0	99.894230E-9	-46.872894E+0
-592.15683E-3	99.164460E-9	-43.662407E+0	99.940955E-9	-45.985058E+0
-584.31369E-3	99.168744E-9	-44.905209E+0	99.973882E-9	-44.331451E+0
-576.47055E-3	99.172304E-9	-44.541424E+0	99.975942E-9	-44.323261E+0
-568.62742E-3	99.178258E-9	-43.315887E+0	99.988533E-9	-45.174938E+0
-560.78428E-3	99.204136E-9	-43.415470E+0	100.01042E-9	-44.064377E+0
-552.94114E-3	99.220507E-9	-43.838154E+0	100.02367E-9	-43.413914E+0
-545.09801E-3	99.237518E-9	-43.317490E+0	100.03252E-9	-43.816475E+0
-537.25487E-3	99.255402E-9	-43.038311E+0	100.04492E-9	-43.973469E+0
-529.41173E-3	99.274452E-9	-42.742718E+0	100.06154E-9	-43.089642E+0
-521.56860E-3	99.304977E-9	-43.179161E+0	100.07941E-9	-43.164181E+0
-513.72546E-3	99.318648E-9	-42.010925E+0	100.09084E-9	-43.275318E+0
-505.88232E-3	99.336802E-9	-42.551197E+0	100.10245E-9	-43.078304E+0
-498.03919E-3	99.364684E-9	-42.143936E+0	100.12545E-9	-42.653221E+0
-490.19605E-3	99.384422E-9	-41.377735E+0	100.12936E-9	-42.915833E+0
-482.35291E-3	99.412105E-9	-41.325935E+0	100.13750E-9	-42.401264E+0
-474.50978E-3	99.450673E-9	-41.491226E+0	100.14917E-9	-41.521770E+0
-466.66664E-3	99.487018E-9	-41.309013E+0	100.16410E-9	-42.635082E+0
-458.82350E-3	99.525984E-9	-40.163174E+0	100.19003E-9	-43.181824E+0
-450.98037E-3	99.557695E-9	-40.818539E+0	100.22022E-9	-42.100391E+0
-443.13723E-3	99.583119E-9	-41.500694E+0	100.24370E-9	-41.094822E+0
-435.29409E-3	99.614631E-9	-40.734825E+0	100.27202E-9	-41.664291E+0
-427.45095E-3	99.638754E-9	-39.901688E+0	100.29336E-9	-41.896065E+0
-419.60782E-3	99.650073E-9	-40.926723E+0	100.30362E-9	-40.902615E+0
-411.76468E-3	99.659488E-9	-40.467026E+0	100.32655E-9	-40.820950E+0
-403.92154E-3	99.699584E-9	-39.472679E+0	100.35512E-9	-41.383148E+0
-396.07841E-3	99.732915E-9	-39.390099E+0	100.38358E-9	-41.170433E+0
-388.23527E-3	99.757386E-9	-40.163662E+0	100.41668E-9	-41.041901E+0
-380.39213E-3	99.780181E-9	-39.680031E+0	100.43364E-9	-41.017498E+0
-372.54900E-3	99.812816E-9	-38.654911E+0	100.46375E-9	-41.064667E+0
-364.70586E-3	99.848251E-9	-39.091663E+0	100.49412E-9	-39.993828E+0
-356.86272E-3	99.875002E-9	-39.396263E+0	100.50427E-9	-39.798725E+0
-349.01959E-3	99.912491E-9	-38.388512E+0	100.50987E-9	-40.369812E+0
-341.17645E-3	99.952345E-9	-38.457718E+0	100.53524E-9	-39.906174E+0
-333.33331E-3	99.998744E-9	-38.739403E+0	100.55630E-9	-38.742416E+0
-325.49018E-3	100.03938E-9	-38.513630E+0	100.55967E-9	-39.546387E+0
-317.64704E-3	100.08236E-9	-37.328392E+0	100.56441E-9	-39.846844E+0
-309.80390E-3	100.11880E-9	-38.098583E+0	100.55633E-9	-38.439228E+0
-301.96077E-3	100.14573E-9	-38.943398E+0	100.57192E-9	-38.405445E+0
-294.11763E-3	100.16078E-9	-37.766804E+0	100.57349E-9	-39.331646E+0
-286.27449E-3	100.17759E-9	-37.793621E+0	100.57848E-9	-39.085293E+0
-278.43136E-3	100.19713E-9	-38.271420E+0	100.58162E-9	-38.067123E+0
-270.58822E-3	100.22308E-9	-38.125828E+0	100.58438E-9	-37.801266E+0
-262.74508E-3	100.24344E-9	-37.501457E+0	100.57330E-9	-38.224094E+0
-254.90195E-3	100.25845E-9	-37.303684E+0	100.56058E-9	-37.846832E+0
-247.05875E-3	100.28435E-9	-37.834644E+0	100.55705E-9	-37.488018E+0
-239.21561E-3	100.31198E-9	-36.893612E+0	100.55569E-9	-38.032730E+0
-231.37248E-3	100.31944E-9	-37.048687E+0	100.54499E-9	-37.374390E+0
-223.52934E-3	100.33224E-9	-37.536407E+0	100.54914E-9	-37.260071E+0
-215.68620E-3	100.34626E-9	-36.917736E+0	100.55816E-9	-37.853695E+0
-207.84307E-3	100.36499E-9	-36.242252E+0	100.56638E-9	-38.111275E+0
-199.99993E-3	100.37688E-9	-36.609371E+0	100.57149E-9	-36.482494E+0
-192.15679E-3	100.39137E-9	-37.385883E+0	100.57570E-9	-36.354996E+0
-184.31365E-3	100.41608E-9	-36.177074E+0	100.57364E-9	-37.535999E+0
-176.47052E-3	100.44392E-9	-35.382504E+0	100.59175E-9	-37.590191E+0
-168.62738E-3	100.45301E-9	-36.579533E+0	100.59767E-9	-36.167870E+0
-160.78424E-3	100.46908E-9	-36.580837E+0	100.60602E-9	-36.429657E+0
-152.94111E-3	100.48976E-9	-35.595051E+0	100.62581E-9	-37.452927E+0
-145.09797E-3	100.49823E-9	-35.788372E+0	100.65807E-9	-36.923286E+0
-137.25483E-3	100.50073E-9	-36.560432E+0	100.67816E-9	-36.039139E+0
-129.41170E-3	100.51215E-9	-36.037888E+0	100.68155E-9	-36.431538E+0
-121.56856E-3	100.52447E-9	-35.156292E+0	100.70578E-9	-36.581078E+0
-113.72542E-3	100.54216E-9	-35.542454E+0	100.72360E-9	-35.642731E+0
-105.88229E-3	100.54719E-9	-36.334976E+0	100.73018E-9	-35.993809E+0
-98.039150E-3	100.54078E-9	-35.480858E+0	100.73447E-9	-36.138096E+0
-90.196013E-3	100.54757E-9	-35.191986E+0	100.74157E-9	-35.672924E+0
-82.352877E-3	100.55008E-9	-36.007801E+0	100.75147E-9	-35.164116E+0
-74.509740E-3	100.54950E-9	-35.431332E+0	100.77098E-9	-36.258366E+0
-66.666603E-3	100.55474E-9	-34.836636E+0	100.78242E-9	-36.018188E+0
-58.823466E-3	100.57591E-9	-35.280861E+0	100.79261E-9	-35.012123E+0
-50.980330E-3	100.57893E-9	-35.816574E+0	100.82498E-9	-35.279263E+0
-43.137193E-3	100.57477E-9	-34.643745E+0	100.85373E-9	-36.300087E+0
-35.294056E-3	100.58423E-9	-34.211903E+0	100.86391E-9	-35.842220E+0
-27.450919E-3	100.59532E-9	-35.225414E+0	100.87881E-9	-34.457020E+0
-19.607782E-3	100.59949E-9	-34.842003E+0	100.90379E-9	-34.805656E+0
-11.764646E-3	100.59961E-9	-34.646542E+0	100.91036E-9	-35.299408E+0
-3.9215088E-3	100.57830E-9	-34.305107E+0	100.91394E-9	-34.545597E+0
3.9216280E-3	100.60113E-9	-34.671001E+0	100.90754E-9	-34.148739E+0
11.764765E-3	100.60616E-9	-34.176952E+0	100.92328E-9	-34.504036E+0
19.607902E-3	100.61233E-9	-33.640404E+0	100.91763E-9	-34.189648E+0
27.451038E-3	100.61186E-9	-34.308048E+0	100.91466E-9	-33.999348E+0
35.294175E-3	100.62455E-9	-34.192112E+0	100.91291E-9	-34.513447E+0
43.137312E-3	100.63107E-9	-33.602150E+0	100.92401E-9	-34.622421E+0
50.980449E-3	100.62461E-9	-33.905502E+0	100.91740E-9	-33.329723E+0
58.823586E-3	100.62843E-9	-34.347645E+0	100.92258E-9	-33.249348E+0
66.666722E-3	100.62204E-9	-33.385540E+0	100.91901E-9	-35.017719E+0
74.509859E-3	100.64562E-9	-32.661907E+0	100.93874E-9	-34.211327E+0
82.352996E-3	100.64960E-9	-33.952732E+0	100.93500E-9	-32.864491E+0
90.196133E-3	100.64635E-9	-34.664021E+0	100.92747E-9	-32.942223E+0
98.039269E-3	100.64173E-9	-33.210518E+0	100.91277E-9	-34.215298E+0
105.88241E-3	100.65673E-9	-32.581112E+0	100.91319E-9	-33.808048E+0
113.72554E-3	100.66688E-9	-33.434135E+0	100.92349E-9	-32.551857E+0
121.56868E-3	100.66445E-9	-33.392052E+0	100.91247E-9	-33.052979E+0
129.41182E-3	100.68995E-9	-32.353878E+0	100.89977E-9	-33.329712E+0
137.25495E-3	100.69546E-9	-32.340225E+0	100.90017E-9	-33.058632E+0
145.09809E-3	100.71039E-9	-33.584503E+0	100.89720E-9	-32.921303E+0
152.94123E-3	100.71480E-9	-32.634251E+0	100.89095E-9	-33.320980E+0
160.78436E-3	100.74238E-9	-32.031624E+0	100.88979E-9	-32.805428E+0
168.62750E-3	100.76143E-9	-32.947468E+0	100.90773E-9	-33.162483E+0
176.47064E-3	100.76295E-9	-32.861809E+0	100.91551E-9	-33.108898E+0
184.31377E-3	100.77139E-9	-32.351929E+0	100.91137E-9	-33.410145E+0
192.15691E-3	100.79043E-9	-32.431396E+0	100.91890E-9	-32.208328E+0
200.00005E-3	100.80856E-9	-32.695442E+0	100.92886E-9	-32.627354E+0
207.84318E-3	100.82327E-9	-32.075638E+0	100.93450E-9	-33.023769E+0
215.68632E-3	100.83030E-9	-31.355703E+0	100.91556E-9	-32.542511E+0
223.52946E-3	100.85126E-9	-32.115765E+0	100.90498E-9	-31.808147E+0
231.37259E-3	100.87462E-9	-32.214989E+0	100.90802E-9	-32.229824E+0
239.21573E-3	100.90343E-9	-31.108080E+0	100.90412E-9	-33.185860E+0
247.05887E-3	100.92413E-9	-31.515934E+0	100.89835E-9	-32.183807E+0
254.90201E-3	100.94132E-9	-32.595963E+0	100.88826E-9	-31.742907E+0
262.74514E-3	100.95855E-9	-32.226765E+0	100.89562E-9	-32.410370E+0
270.58828E-3	100.96953E-9	-31.497686E+0	100.89966E-9	-32.838638E+0
278.43142E-3	100.98505E-9	-31.917620E+0	100.90219E-9	-32.437614E+0
286.27455E-3	100.99797E-9	-32.222759E+0	100.91161E-9	-32.767059E+0
294.11769E-3	101.00939E-9	-31.606581E+0	100.92532E-9	-32.808899E+0
301.96083E-3	101.00203E-9	-31.643423E+0	100.94060E-9	-31.623659E+0
309.80396E-3	101.01290E-9	-32.177158E+0	100.91218E-9	-31.174082E+0
317.64710E-3	101.03046E-9	-31.813400E+0	100.90714E-9	-32.691479E+0
325.49024E-3	101.04891E-9	-31.167883E+0	100.91785E-9	-33.097942E+0
333.33337E-3	101.06117E-9	-31.865076E+0	100.92459E-9	-31.183781E+0
341.17651E-3	101.06246E-9	-32.358418E+0	100.91644E-9	-31.584467E+0
349.01965E-3	101.08086E-9	-31.395380E+0	100.90959E-9	-32.220703E+0
356.86278E-3	101.09611E-9	-31.131622E+0	100.91117E-9	-32.298233E+0
364.70592E-3	101.09112E-9	-32.162926E+0	100.90140E-9	-31.175972E+0
372.54906E-3	101.09665E-9	-31.814512E+0	100.89884E-9	-31.660572E+0
380.39219E-3	101.10545E-9	-31.273743E+0	100.90183E-9	-32.568642E+0
388.23533E-3	101.11295E-9	-31.546797E+0	100.91613E-9	-31.932323E+0
396.07847E-3	101.11043E-9	-32.433083E+0	100.92909E-9	-31.578510E+0
403.92160E-3	101.10228E-9	-32.138142E+0	100.94222E-9	-32.358372E+0
411.76474E-3	101.11948E-9	-31.003635E+0	100.94871E-9	-32.168770E+0
419.60788E-3	101.12019E-9	-32.012741E+0	100.96628E-9	-32.098385E+0
427.45101E-3	101.12512E-9	-31.899538E+0	100.98479E-9	-31.843374E+0
435.29415E-3	101.14086E-9	-31.413815E+0	100.98205E-9	-31.945509E+0
443.13729E-3	101.15713E-9	-31.157831E+0	100.98946E-9	-31.901352E+0
450.98042E-3	101.16986E-9	-31.984825E+0	101.00885E-9	-31.274679E+0
458.82356E-3	101.17554E-9	-31.465864E+0	101.01054E-9	-32.450737E+0
466.66670E-3	101.17278E-9	-31.450623E+0	101.01383E-9	-32.397007E+0
474.50984E-3	101.18187E-9	-31.891409E+0	101.04004E-9	-31.810425E+0
482.35297E-3	101.19178E-9	-32.250359E+0	101.07037E-9	-31.407600E+0
490.19611E-3	101.18911E-9	-31.699692E+0	101.07777E-9	-32.335960E+0
498.03925E-3	101.17360E-9	-31.553932E+0	101.06362E-9	-32.143650E+0
505.88250E-3	101.18013E-9	-32.177330E+0	101.07286E-9	-31.595030E+0
513.72564E-3	101.19261E-9	-31.992247E+0	101.11216E-9	-31.812893E+0
521.56878E-3	101.17226E-9	-32.060040E+0	101.12176E-9	-32.498875E+0
529.41191E-3	101.14492E-9	-32.242573E+0	101.12085E-9	-31.648521E+0
537.25505E-3	101.13940E-9	-32.730984E+0	101.12762E-9	-31.476074E+0
545.09819E-3	101.12217E-9	-32.146034E+0	101.13955E-9	-31.879318E+0
552.94132E-3	101.10245E-9	-31.950859E+0	101.13995E-9	-31.837677E+0
560.78446E-3	101.07841E-9	-32.713959E+0	101.14430E-9	-31.537149E+0
568.62760E-3	101.05545E-9	-32.683235E+0	101.14319E-9	-32.047916E+0
576.47073E-3	101.04405E-9	-31.990417E+0	101.16687E-9	-32.588432E+0
584.31387E-3	101.03331E-9	-31.616289E+0	101.18271E-9	-31.467278E+0
592.15701E-3	101.03477E-9	-32.162693E+0	101.18197E-9	-31.085148E+0
600.00014E-3	101.03786E-9	-31.902437E+0	101.18469E-9	-32.585190E+0
607.84328E-3	101.05266E-9	-31.052011E+0	101.19437E-9	-32.156109E+0
615.68642E-3	101.05420E-9	-31.824558E+0	101.20764E-9	-31.241919E+0
623.52955E-3	101.06706E-9	-32.190250E+0	101.20161E-9	-31.204811E+0
631.37269E-3	101.07593E-9	-31.283478E+0	101.18924E-9	-32.320175E+0
639.21583E-3	101.08671E-9	-31.487480E+0	101.17954E-9	-31.567041E+0
647.05896E-3	101.07751E-9	-32.566402E+0	101.16342E-9	-30.856369E+0
654.90210E-3	101.08844E-9	-32.454807E+0	101.13283E-9	-31.243029E+0
662.74524E-3	101.10499E-9	-31.284185E+0	101.10507E-9	-31.843723E+0
670.58837E-3	101.13499E-9	-31.245792E+0	101.09114E-9	-31.426722E+0
678.43151E-3	101.14357E-9	-32.516899E+0	101.06754E-9	-31.228891E+0
686.27465E-3	101.16346E-9	-31.714567E+0	101.03999E-9	-31.766058E+0
694.11778E-3	101.17120E-9	-31.723087E+0	101.02707E-9	-31.706511E+0
701.96092E-3	101.19121E-9	-32.107201E+0	101.01993E-9	-31.786819E+0
709.80406E-3	101.19932E-9	-32.182217E+0	101.01439E-9	-31.926414E+0
717.64719E-3	101.20843E-9	-31.718718E+0	100.99544E-9	-32.156113E+0
725.49033E-3	101.23701E-9	-32.098442E+0	100.98139E-9	-31.667927E+0
733.33347E-3	101.25446E-9	-32.298981E+0	100.98432E-9	-31.792044E+0
741.17661E-3	101.27167E-9	-31.727571E+0	100.97497E-9	-32.537521E+0
749.01974E-3	101.28419E-9	-31.380232E+0	100.95432E-9	-32.096359E+0
756.86288E-3	101.30428E-9	-32.466373E+0	100.94733E-9	-31.283901E+0
764.70602E-3	101.30692E-9	-32.940540E+0	100.92917E-9	-31.267317E+0
772.54915E-3	101.30051E-9	-31.981039E+0	100.90709E-9	-32.257542E+0
780.39229E-3	101.29131E-9	-32.130650E+0	100.87149E-9	-31.577028E+0
788.23543E-3	101.28482E-9	-33.078716E+0	100.84363E-9	-31.326946E+0
796.07856E-3	101.27960E-9	-33.172554E+0	100.82303E-9	-31.886908E+0
803.92170E-3	101.26617E-9	-32.799011E+0	100.80894E-9	-32.542812E+0
811.76484E-3	101.24898E-9	-33.226749E+0	100.79196E-9	-32.010464E+0
819.60797E-3	101.23181E-9	-33.569237E+0	100.77216E-9	-32.499100E+0
827.45111E-3	101.23725E-9	-32.722500E+0	100.76988E-9	-32.622864E+0
835.29425E-3	101.22186E-9	-32.738132E+0	100.76078E-9	-32.428009E+0
843.13738E-3	101.20986E-9	-33.407623E+0	100.75875E-9	-31.976398E+0
850.98052E-3	101.22435E-9	-33.112392E+0	100.74451E-9	-33.670040E+0
858.82366E-3	101.21277E-9	-32.979336E+0	100.75768E-9	-33.808167E+0
866.66679E-3	101.18919E-9	-33.616699E+0	100.76566E-9	-32.710194E+0
874.50993E-3	101.18191E-9	-33.775188E+0	100.78157E-9	-33.259205E+0
882.35307E-3	101.19059E-9	-32.654202E+0	100.79386E-9	-34.120754E+0
890.19620E-3	101.20159E-9	-32.602730E+0	100.81980E-9	-34.077339E+0
898.03934E-3	101.19980E-9	-33.776833E+0	100.83426E-9	-32.976898E+0
905.88248E-3	101.19585E-9	-33.647156E+0	100.83981E-9	-33.536240E+0
913.72561E-3	101.18996E-9	-33.258347E+0	100.85257E-9	-34.170673E+0
921.56875E-3	101.18555E-9	-33.096653E+0	100.86363E-9	-33.745300E+0
929.41189E-3	101.17827E-9	-34.060307E+0	100.87887E-9	-33.209084E+0
937.25502E-3	101.16333E-9	-34.045181E+0	100.87926E-9	-33.844864E+0
945.09816E-3	101.16902E-9	-33.037220E+0	100.87791E-9	-33.943214E+0
952.94130E-3	101.16689E-9	-34.147964E+0	100.89934E-9	-34.034412E+0
960.78444E-3	101.15775E-9	-34.508434E+0	100.91493E-9	-34.513855E+0
968.62757E-3	101.13796E-9	-34.059914E+0	100.93121E-9	-34.981281E+0
976.47071E-3	101.12984E-9	-34.434727E+0	100.95363E-9	-34.924374E+0
984.31385E-3	101.12040E-9	-34.497036E+0	100.98582E-9	-34.414680E+0
992.15698E-3	101.09912E-9	-34.696297E+0	101.01441E-9	-36.009289E+0
1.0000000E+0	101.07222E-9	-34.453712E+0	101.05758E-9	-35.137478E+0
