Experiment	bias spectroscopy	
Saved Date	07.11.2019 10:04:32	
User		
Date		
X (m)	4.83449E-6	
Y (m)	-1.66286E-6	
Z (m)	-278.163E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 10:00:32	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-176.47052E-3	104.29976E-9	-36.515369E+0	106.60096E-9	-41.036739E+0
-168.62738E-3	104.30740E-9	-43.082481E+0	106.59968E-9	-39.498646E+0
-160.78424E-3	104.37082E-9	-34.315929E+0	106.60658E-9	-41.382179E+0
-152.94111E-3	104.38739E-9	-45.007614E+0	106.60404E-9	-39.750446E+0
-145.09797E-3	104.42135E-9	-35.025623E+0	106.61118E-9	-42.865295E+0
-137.25483E-3	104.45570E-9	-43.114845E+0	106.61523E-9	-38.095768E+0
-129.41170E-3	104.48630E-9	-34.627903E+0	106.60362E-9	-42.698833E+0
-121.56856E-3	104.53796E-9	-42.471844E+0	106.62188E-9	-38.133057E+0
-113.72542E-3	104.54512E-9	-36.673462E+0	106.62146E-9	-42.462376E+0
-105.88229E-3	104.59762E-9	-38.148926E+0	106.64121E-9	-38.858479E+0
-98.039150E-3	104.60896E-9	-38.038136E+0	106.62282E-9	-41.055992E+0
-90.196013E-3	104.66356E-9	-36.327824E+0	106.63634E-9	-38.194492E+0
-82.352877E-3	104.66627E-9	-40.648331E+0	106.63300E-9	-39.880249E+0
-74.509740E-3	104.72066E-9	-34.669083E+0	106.65305E-9	-40.866207E+0
-66.666603E-3	104.73310E-9	-42.257786E+0	106.64547E-9	-38.479893E+0
-58.823466E-3	104.78043E-9	-33.154213E+0	106.65832E-9	-40.259876E+0
-50.980330E-3	104.79808E-9	-42.834484E+0	106.65573E-9	-37.273369E+0
-43.137193E-3	104.83289E-9	-33.874966E+0	106.66793E-9	-42.651585E+0
-35.294056E-3	104.86083E-9	-43.428120E+0	106.67977E-9	-36.614723E+0
-27.450919E-3	104.86827E-9	-33.984581E+0	106.66963E-9	-41.009537E+0
-19.607782E-3	104.90184E-9	-40.173443E+0	106.68138E-9	-36.543293E+0
-11.764646E-3	104.89603E-9	-37.174267E+0	106.67540E-9	-40.608257E+0
-3.9215088E-3	104.95356E-9	-37.033939E+0	106.68584E-9	-37.247665E+0
3.9216280E-3	104.95354E-9	-37.505821E+0	106.67092E-9	-38.630711E+0
11.764765E-3	104.99959E-9	-34.268688E+0	106.69037E-9	-38.392841E+0
19.607902E-3	104.99507E-9	-40.540867E+0	106.67755E-9	-37.206768E+0
27.451038E-3	105.05359E-9	-33.168282E+0	106.69230E-9	-39.987080E+0
35.294175E-3	105.06491E-9	-41.585869E+0	106.68183E-9	-37.043671E+0
43.137312E-3	105.09800E-9	-32.683067E+0	106.70043E-9	-40.598782E+0
50.980449E-3	105.10939E-9	-42.108547E+0	106.70264E-9	-34.393013E+0
58.823586E-3	105.13548E-9	-32.694386E+0	106.69588E-9	-40.506622E+0
66.666722E-3	105.16866E-9	-40.652771E+0	106.69530E-9	-35.531555E+0
74.509859E-3	105.16679E-9	-34.005775E+0	106.68590E-9	-39.401878E+0
82.352996E-3	105.21656E-9	-37.412914E+0	106.70036E-9	-34.324368E+0
90.196133E-3	105.21381E-9	-35.295498E+0	106.68205E-9	-38.809177E+0
98.039269E-3	105.26757E-9	-35.592285E+0	106.69927E-9	-37.528835E+0
105.88241E-3	105.25267E-9	-37.989674E+0	106.68143E-9	-36.924290E+0
113.72554E-3	105.30498E-9	-32.326904E+0	106.70406E-9	-37.444099E+0
121.56868E-3	105.31251E-9	-39.738117E+0	106.68317E-9	-34.930084E+0
129.41182E-3	105.36378E-9	-32.681602E+0	106.68191E-9	-39.705067E+0
137.25495E-3	105.35735E-9	-41.480515E+0	106.68339E-9	-34.586128E+0
145.09809E-3	105.38952E-9	-31.447971E+0	106.68766E-9	-40.164131E+0
152.94123E-3	105.40987E-9	-40.597546E+0	106.68544E-9	-33.683655E+0
160.78436E-3	105.41989E-9	-32.720757E+0	106.67278E-9	-39.073895E+0
168.62750E-3	105.45309E-9	-39.222260E+0	106.68895E-9	-34.682911E+0
176.47064E-3	105.44539E-9	-33.535305E+0	106.67659E-9	-38.914627E+0
184.31377E-3	105.49331E-9	-36.613560E+0	106.68921E-9	-34.585941E+0
192.15691E-3	105.48039E-9	-35.502174E+0	106.66230E-9	-35.863903E+0
200.00005E-3	105.52959E-9	-33.907799E+0	106.69196E-9	-36.826073E+0
207.84318E-3	105.50617E-9	-39.465328E+0	106.67493E-9	-35.778904E+0
215.68632E-3	105.55510E-9	-32.162392E+0	106.67856E-9	-37.953773E+0
223.52946E-3	105.54886E-9	-40.498234E+0	106.66385E-9	-32.603146E+0
231.37259E-3	105.57610E-9	-31.096262E+0	106.66960E-9	-39.527897E+0
239.21573E-3	105.58013E-9	-41.239567E+0	106.67605E-9	-32.863605E+0
247.05887E-3	105.60692E-9	-31.556471E+0	106.65874E-9	-38.890739E+0
254.90201E-3	105.62973E-9	-38.376648E+0	106.66223E-9	-32.483845E+0
262.74514E-3	105.62804E-9	-32.107128E+0	106.63426E-9	-38.397865E+0
270.58828E-3	105.66565E-9	-38.243149E+0	106.66179E-9	-34.237495E+0
278.43142E-3	105.65659E-9	-34.201618E+0	106.63322E-9	-37.307732E+0
286.27455E-3	105.70260E-9	-34.366295E+0	106.66279E-9	-35.683113E+0
294.11769E-3	105.68666E-9	-36.531399E+0	106.64344E-9	-34.955647E+0
301.96083E-3	105.72965E-9	-32.873028E+0	106.66691E-9	-36.513382E+0
309.80396E-3	105.70889E-9	-38.866486E+0	106.64764E-9	-33.837135E+0
317.64710E-3	105.75996E-9	-31.055229E+0	106.66146E-9	-39.093182E+0
325.49024E-3	105.75094E-9	-40.079384E+0	106.65179E-9	-32.167976E+0
333.33337E-3	105.77533E-9	-30.080568E+0	106.65718E-9	-38.386551E+0
341.17651E-3	105.79299E-9	-39.863075E+0	106.66143E-9	-32.628609E+0
349.01965E-3	105.80636E-9	-31.320049E+0	106.64324E-9	-39.667885E+0
356.86278E-3	105.82299E-9	-39.151348E+0	106.66560E-9	-32.338734E+0
364.70592E-3	105.81062E-9	-31.833223E+0	106.64160E-9	-37.331047E+0
372.54906E-3	105.85450E-9	-36.415199E+0	106.67725E-9	-34.270000E+0
380.39219E-3	105.82460E-9	-35.868500E+0	106.64334E-9	-36.131531E+0
388.23533E-3	105.86729E-9	-33.112194E+0	106.67566E-9	-36.330166E+0
396.07847E-3	105.84665E-9	-36.159279E+0	106.65586E-9	-33.530994E+0
403.92160E-3	105.89316E-9	-31.455803E+0	106.66863E-9	-37.430885E+0
411.76474E-3	105.88651E-9	-38.927963E+0	106.65194E-9	-32.080246E+0
419.60788E-3	105.92763E-9	-30.475496E+0	106.65160E-9	-38.941025E+0
427.45101E-3	105.92741E-9	-39.236095E+0	106.65193E-9	-32.138062E+0
435.29415E-3	105.94844E-9	-30.492260E+0	106.63968E-9	-38.324623E+0
443.13729E-3	105.97207E-9	-39.537437E+0	106.65235E-9	-31.656731E+0
450.98042E-3	105.96847E-9	-31.644287E+0	106.63079E-9	-38.583664E+0
458.82356E-3	105.99085E-9	-37.638008E+0	106.65327E-9	-33.298264E+0
466.66670E-3	105.98413E-9	-33.414421E+0	106.62001E-9	-35.441746E+0
474.50984E-3	106.02782E-9	-34.265293E+0	106.63804E-9	-33.706158E+0
482.35297E-3	106.00666E-9	-35.710781E+0	106.61565E-9	-34.356251E+0
490.19611E-3	106.04892E-9	-32.864693E+0	106.63290E-9	-36.886261E+0
498.03925E-3	106.03791E-9	-37.656891E+0	106.60640E-9	-31.642487E+0
505.88250E-3	106.07687E-9	-30.224369E+0	106.60490E-9	-38.325760E+0
513.72564E-3	106.06237E-9	-40.110725E+0	106.59813E-9	-31.944517E+0
521.56878E-3	106.09023E-9	-31.465210E+0	106.59623E-9	-39.684429E+0
529.41191E-3	106.09107E-9	-40.221336E+0	106.59945E-9	-31.546928E+0
537.25505E-3	106.09745E-9	-30.535839E+0	106.57389E-9	-37.665012E+0
545.09819E-3	106.11716E-9	-38.788410E+0	106.58736E-9	-32.144691E+0
552.94132E-3	106.10493E-9	-32.811077E+0	106.56404E-9	-36.518562E+0
560.78446E-3	106.14227E-9	-36.296318E+0	106.58450E-9	-34.077694E+0
568.62760E-3	106.12762E-9	-34.426128E+0	106.54899E-9	-34.603798E+0
576.47073E-3	106.15571E-9	-34.263538E+0	106.56641E-9	-35.285770E+0
584.31387E-3	106.13294E-9	-37.337074E+0	106.54603E-9	-32.363430E+0
592.15701E-3	106.16990E-9	-32.036133E+0	106.55368E-9	-38.522671E+0
600.00014E-3	106.14496E-9	-40.756226E+0	106.54475E-9	-32.356709E+0
607.84328E-3	106.17068E-9	-30.888489E+0	106.54145E-9	-38.925777E+0
615.68642E-3	106.14545E-9	-41.124233E+0	106.54593E-9	-30.604479E+0
623.52955E-3	106.16470E-9	-30.895777E+0	106.52906E-9	-39.414959E+0
631.37269E-3	106.17092E-9	-40.288490E+0	106.54470E-9	-32.090652E+0
639.21583E-3	106.16810E-9	-32.035954E+0	106.51717E-9	-36.717503E+0
647.05896E-3	106.18842E-9	-36.390106E+0	106.52849E-9	-32.463062E+0
654.90210E-3	106.17447E-9	-33.640686E+0	106.48652E-9	-35.021259E+0
662.74524E-3	106.21797E-9	-35.485073E+0	106.49979E-9	-35.331352E+0
670.58837E-3	106.19259E-9	-35.947460E+0	106.46929E-9	-33.196400E+0
678.43151E-3	106.22183E-9	-32.647888E+0	106.47938E-9	-37.918072E+0
686.27465E-3	106.19924E-9	-39.435951E+0	106.46157E-9	-31.492643E+0
694.11778E-3	106.23914E-9	-31.565350E+0	106.45704E-9	-38.561111E+0
701.96092E-3	106.21422E-9	-40.889019E+0	106.44792E-9	-31.715427E+0
709.80406E-3	106.23084E-9	-30.600653E+0	106.43022E-9	-39.466160E+0
717.64719E-3	106.24446E-9	-39.463440E+0	106.43959E-9	-30.758041E+0
725.49033E-3	106.25913E-9	-30.926966E+0	106.40071E-9	-38.081852E+0
733.33347E-3	106.27858E-9	-38.527279E+0	106.42564E-9	-33.259003E+0
741.17661E-3	106.27389E-9	-32.835285E+0	106.39216E-9	-37.275261E+0
749.01974E-3	106.30662E-9	-36.185520E+0	106.41546E-9	-34.313454E+0
756.86288E-3	106.28975E-9	-34.313339E+0	106.38116E-9	-33.952751E+0
764.70602E-3	106.33960E-9	-34.461533E+0	106.39643E-9	-37.543667E+0
772.54915E-3	106.29348E-9	-39.498619E+0	106.37585E-9	-32.733608E+0
780.39229E-3	106.33249E-9	-32.058239E+0	106.37343E-9	-38.615673E+0
788.23543E-3	106.30563E-9	-40.335346E+0	106.35268E-9	-31.386982E+0
796.07856E-3	106.32322E-9	-32.006672E+0	106.34302E-9	-40.359566E+0
803.92170E-3	106.30075E-9	-42.633663E+0	106.35264E-9	-31.991222E+0
811.76484E-3	106.30553E-9	-31.286711E+0	106.32223E-9	-39.914753E+0
819.60797E-3	106.31432E-9	-40.559895E+0	106.33897E-9	-32.825504E+0
827.45111E-3	106.30704E-9	-32.693584E+0	106.30475E-9	-38.104691E+0
835.29425E-3	106.32650E-9	-38.751053E+0	106.34027E-9	-34.319202E+0
843.13738E-3	106.30011E-9	-34.407616E+0	106.30154E-9	-36.666187E+0
850.98052E-3	106.34061E-9	-36.209763E+0	106.31718E-9	-37.191582E+0
858.82366E-3	106.29873E-9	-37.728085E+0	106.28438E-9	-32.900139E+0
866.66679E-3	106.34330E-9	-33.377850E+0	106.29351E-9	-38.313519E+0
874.50993E-3	106.30378E-9	-41.132484E+0	106.27107E-9	-32.799728E+0
882.35307E-3	106.33887E-9	-32.767273E+0	106.25680E-9	-41.071178E+0
890.19620E-3	106.31110E-9	-42.429844E+0	106.25723E-9	-31.120281E+0
898.03934E-3	106.32883E-9	-31.464275E+0	106.23209E-9	-41.357765E+0
905.88248E-3	106.31163E-9	-43.580688E+0	106.24976E-9	-33.141937E+0
913.72561E-3	106.31192E-9	-33.953053E+0	106.22070E-9	-41.680828E+0
921.56875E-3	106.31345E-9	-41.222858E+0	106.25206E-9	-34.511410E+0
929.41189E-3	106.28604E-9	-34.350124E+0	106.22334E-9	-38.312572E+0
937.25502E-3	106.30816E-9	-39.470043E+0	106.25990E-9	-37.096565E+0
945.09816E-3	106.27667E-9	-37.645420E+0	106.22373E-9	-35.892849E+0
952.94130E-3	106.31267E-9	-35.734249E+0	106.24931E-9	-39.911098E+0
960.78444E-3	106.27065E-9	-39.548355E+0	106.23189E-9	-34.519051E+0
968.62757E-3	106.30708E-9	-33.996838E+0	106.24894E-9	-41.945660E+0
976.47071E-3	106.28329E-9	-42.608536E+0	106.23625E-9	-33.335316E+0
984.31385E-3	106.30384E-9	-33.128689E+0	106.24291E-9	-45.541683E+0
992.15698E-3	106.28034E-9	-44.240303E+0	106.27281E-9	-33.557423E+0
1.0000000E+0	106.28869E-9	-33.136181E+0	106.26853E-9	-40.826912E+0
