Experiment	bias spectroscopy	
Saved Date	07.11.2019 10:43:01	
User		
Date		
X (m)	5.00662E-6	
Y (m)	-1.38228E-6	
Z (m)	-91.7526E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 10:42:37	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
443.13729E-3	20.297437E-9	-39.496773E+0	20.681167E-9	-39.921669E+0
450.98042E-3	20.308073E-9	-39.179607E+0	20.685167E-9	-40.782131E+0
458.82356E-3	20.316858E-9	-38.381931E+0	20.694250E-9	-40.270332E+0
466.66670E-3	20.329145E-9	-38.719345E+0	20.692296E-9	-39.765564E+0
474.50984E-3	20.342378E-9	-39.441048E+0	20.687269E-9	-39.135666E+0
482.35297E-3	20.349797E-9	-38.532700E+0	20.680838E-9	-39.838253E+0
490.19611E-3	20.361819E-9	-38.724182E+0	20.680517E-9	-38.591873E+0
498.03925E-3	20.371948E-9	-39.153637E+0	20.673006E-9	-39.465282E+0
505.88250E-3	20.382878E-9	-38.535839E+0	20.670344E-9	-39.043091E+0
513.72564E-3	20.383114E-9	-38.661083E+0	20.664565E-9	-40.904621E+0
521.56878E-3	20.389637E-9	-38.918423E+0	20.672402E-9	-40.700871E+0
529.41191E-3	20.400563E-9	-38.947876E+0	20.675671E-9	-39.654045E+0
537.25505E-3	20.407990E-9	-38.802605E+0	20.674802E-9	-40.166725E+0
545.09819E-3	20.413676E-9	-37.902088E+0	20.674335E-9	-40.439236E+0
552.94132E-3	20.425144E-9	-38.712452E+0	20.678042E-9	-40.042915E+0
560.78446E-3	20.438284E-9	-38.325333E+0	20.683757E-9	-40.328117E+0
568.62760E-3	20.446528E-9	-37.998116E+0	20.685746E-9	-40.736095E+0
576.47073E-3	20.457785E-9	-38.156975E+0	20.692598E-9	-39.492687E+0
584.31387E-3	20.467652E-9	-39.120632E+0	20.696877E-9	-40.047539E+0
592.15701E-3	20.479700E-9	-38.595394E+0	20.700732E-9	-40.643581E+0
600.00014E-3	20.486958E-9	-38.343746E+0	20.708093E-9	-40.991058E+0
607.84328E-3	20.494442E-9	-38.601395E+0	20.717311E-9	-40.179024E+0
615.68642E-3	20.504036E-9	-38.494854E+0	20.718016E-9	-41.258228E+0
623.52955E-3	20.515833E-9	-38.594032E+0	20.729674E-9	-41.715919E+0
631.37269E-3	20.525478E-9	-39.412815E+0	20.735444E-9	-39.555958E+0
639.21583E-3	20.528201E-9	-39.145180E+0	20.732044E-9	-40.105080E+0
647.05896E-3	20.536685E-9	-37.825699E+0	20.732339E-9	-39.941601E+0
654.90210E-3	20.543961E-9	-39.367168E+0	20.729034E-9	-39.195656E+0
662.74524E-3	20.548040E-9	-39.794670E+0	20.730987E-9	-39.315857E+0
670.58837E-3	20.553765E-9	-39.808243E+0	20.729969E-9	-39.090858E+0
678.43151E-3	20.558801E-9	-39.825180E+0	20.724128E-9	-39.361393E+0
686.27465E-3	20.563641E-9	-40.140942E+0	20.720897E-9	-39.383148E+0
694.11778E-3	20.569239E-9	-40.711750E+0	20.719094E-9	-38.795940E+0
701.96092E-3	20.568523E-9	-40.295330E+0	20.710125E-9	-39.759151E+0
709.80406E-3	20.570088E-9	-39.746643E+0	20.704995E-9	-39.342514E+0
717.64719E-3	20.571974E-9	-40.833958E+0	20.700810E-9	-39.065338E+0
725.49033E-3	20.577131E-9	-40.280396E+0	20.692006E-9	-39.469337E+0
733.33347E-3	20.578060E-9	-39.268135E+0	20.685963E-9	-40.482304E+0
741.17661E-3	20.581588E-9	-40.179050E+0	20.689175E-9	-41.691460E+0
749.01974E-3	20.586491E-9	-40.446842E+0	20.694999E-9	-40.073566E+0
756.86288E-3	20.592781E-9	-39.706356E+0	20.691749E-9	-40.098167E+0
764.70602E-3	20.600295E-9	-39.081161E+0	20.688008E-9	-40.880077E+0
772.54915E-3	20.605420E-9	-39.579254E+0	20.688534E-9	-39.238766E+0
780.39229E-3	20.616463E-9	-39.799751E+0	20.679241E-9	-40.164577E+0
788.23543E-3	20.622849E-9	-39.618031E+0	20.677776E-9	-41.014511E+0
796.07856E-3	20.630054E-9	-41.210442E+0	20.676321E-9	-41.061195E+0
803.92170E-3	20.629390E-9	-41.222099E+0	20.678550E-9	-39.496193E+0
811.76484E-3	20.628484E-9	-40.451359E+0	20.673928E-9	-41.198883E+0
819.60797E-3	20.633472E-9	-40.631794E+0	20.673300E-9	-41.166367E+0
827.45111E-3	20.629138E-9	-40.873524E+0	20.673697E-9	-40.478619E+0
835.29425E-3	20.629109E-9	-41.454639E+0	20.671481E-9	-40.210907E+0
843.13738E-3	20.631912E-9	-39.718266E+0	20.666810E-9	-41.610306E+0
850.98052E-3	20.632923E-9	-40.529522E+0	20.665329E-9	-41.493973E+0
858.82366E-3	20.635582E-9	-41.096924E+0	20.660998E-9	-41.041882E+0
866.66679E-3	20.638124E-9	-41.061241E+0	20.662998E-9	-42.292488E+0
874.50993E-3	20.640424E-9	-41.186653E+0	20.664707E-9	-42.601746E+0
882.35307E-3	20.645260E-9	-40.441124E+0	20.669919E-9	-41.925102E+0
890.19620E-3	20.647111E-9	-41.261780E+0	20.671242E-9	-41.401749E+0
898.03934E-3	20.647141E-9	-41.304493E+0	20.670607E-9	-42.151882E+0
905.88248E-3	20.648237E-9	-41.512417E+0	20.665853E-9	-40.842220E+0
913.72561E-3	20.649653E-9	-41.818188E+0	20.662092E-9	-40.482273E+0
921.56875E-3	20.653715E-9	-41.279022E+0	20.653244E-9	-41.916721E+0
929.41189E-3	20.659455E-9	-41.165215E+0	20.651536E-9	-41.465031E+0
937.25502E-3	20.664334E-9	-42.638454E+0	20.643409E-9	-41.270023E+0
945.09816E-3	20.659520E-9	-43.355171E+0	20.641032E-9	-42.241367E+0
952.94130E-3	20.651640E-9	-43.467155E+0	20.637838E-9	-42.163055E+0
960.78444E-3	20.649322E-9	-42.229610E+0	20.642771E-9	-43.291065E+0
968.62757E-3	20.646675E-9	-42.261242E+0	20.641972E-9	-42.756630E+0
976.47071E-3	20.649669E-9	-42.862862E+0	20.643167E-9	-42.591106E+0
984.31385E-3	20.644540E-9	-42.502335E+0	20.638696E-9	-43.965935E+0
992.15698E-3	20.641545E-9	-43.615181E+0	20.642801E-9	-43.127411E+0
1.0000000E+0	20.636056E-9	-43.702797E+0	20.636744E-9	-43.080643E+0
