Experiment	bias spectroscopy	
Saved Date	07.11.2019 11:26:17	
User		
Date		
X (m)	5.00196E-6	
Y (m)	-1.45144E-6	
Z (m)	-103.605E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 11:25:49	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-325.49018E-3	39.489844E-9	-46.255749E+0	40.387054E-9	-47.447727E+0
-317.64704E-3	39.501508E-9	-46.464924E+0	40.396092E-9	-46.499054E+0
-309.80390E-3	39.513601E-9	-45.471462E+0	40.410615E-9	-47.162491E+0
-301.96077E-3	39.523250E-9	-44.506481E+0	40.414431E-9	-46.657452E+0
-294.11763E-3	39.533855E-9	-45.420219E+0	40.418289E-9	-45.860981E+0
-286.27449E-3	39.550720E-9	-45.826653E+0	40.429111E-9	-45.044415E+0
-278.43136E-3	39.561591E-9	-44.380592E+0	40.432248E-9	-45.568943E+0
-270.58822E-3	39.571791E-9	-43.634628E+0	40.433090E-9	-45.556667E+0
-262.74508E-3	39.585448E-9	-44.610069E+0	40.432639E-9	-44.898235E+0
-254.90195E-3	39.590073E-9	-44.822361E+0	40.445840E-9	-44.773212E+0
-247.05875E-3	39.602035E-9	-43.561054E+0	40.449848E-9	-44.474274E+0
-239.21561E-3	39.619128E-9	-44.180408E+0	40.447830E-9	-44.047577E+0
-231.37248E-3	39.625029E-9	-44.333214E+0	40.453255E-9	-44.191166E+0
-223.52934E-3	39.636532E-9	-43.264919E+0	40.453322E-9	-44.448158E+0
-215.68620E-3	39.647745E-9	-43.232014E+0	40.463188E-9	-44.353279E+0
-207.84307E-3	39.656882E-9	-43.391262E+0	40.468120E-9	-43.452599E+0
-199.99993E-3	39.666066E-9	-42.892597E+0	40.472028E-9	-43.429741E+0
-192.15679E-3	39.676252E-9	-41.893433E+0	40.477715E-9	-43.665562E+0
-184.31365E-3	39.686000E-9	-42.174683E+0	40.487425E-9	-42.897747E+0
-176.47052E-3	39.702051E-9	-42.367298E+0	40.490121E-9	-42.527443E+0
-168.62738E-3	39.720636E-9	-41.685509E+0	40.488683E-9	-42.760136E+0
-160.78424E-3	39.724473E-9	-41.626842E+0	40.500012E-9	-43.311073E+0
-152.94111E-3	39.741408E-9	-42.002136E+0	40.510820E-9	-41.896168E+0
-145.09797E-3	39.750436E-9	-42.096306E+0	40.514834E-9	-41.155548E+0
-137.25483E-3	39.759932E-9	-41.201534E+0	40.512116E-9	-42.252758E+0
-129.41170E-3	39.760668E-9	-41.300869E+0	40.518149E-9	-42.133438E+0
-121.56856E-3	39.770981E-9	-41.956352E+0	40.526981E-9	-40.984909E+0
-113.72542E-3	39.778207E-9	-40.918545E+0	40.525023E-9	-41.497124E+0
-105.88229E-3	39.784844E-9	-40.153446E+0	40.527588E-9	-41.910015E+0
-98.039150E-3	39.791871E-9	-41.056282E+0	40.530008E-9	-41.670593E+0
-90.196013E-3	39.799477E-9	-41.212032E+0	40.536868E-9	-41.195770E+0
-82.352877E-3	39.805009E-9	-39.996143E+0	40.540918E-9	-41.773567E+0
-74.509740E-3	39.810420E-9	-40.453423E+0	40.545483E-9	-41.232235E+0
-66.666603E-3	39.813926E-9	-40.720139E+0	40.549825E-9	-40.367130E+0
-58.823466E-3	39.820311E-9	-40.375690E+0	40.558628E-9	-40.910362E+0
-50.980330E-3	39.830535E-9	-38.868446E+0	40.558991E-9	-40.804665E+0
-43.137193E-3	39.837261E-9	-39.681011E+0	40.560984E-9	-40.223534E+0
-35.294056E-3	39.849727E-9	-40.337837E+0	40.563663E-9	-40.199368E+0
-27.450919E-3	39.857138E-9	-39.060844E+0	40.576712E-9	-40.499592E+0
-19.607782E-3	39.869608E-9	-38.460426E+0	40.576737E-9	-40.058472E+0
-11.764646E-3	39.878078E-9	-39.602360E+0	40.577984E-9	-39.452160E+0
-3.9215088E-3	39.891447E-9	-39.344677E+0	40.584993E-9	-39.778084E+0
3.9216280E-3	39.900527E-9	-38.556351E+0	40.591189E-9	-39.823238E+0
11.764765E-3	39.910447E-9	-38.952419E+0	40.594074E-9	-39.194695E+0
19.607902E-3	39.920295E-9	-38.949154E+0	40.590081E-9	-39.012077E+0
27.451038E-3	39.928285E-9	-38.421913E+0	40.594646E-9	-39.496078E+0
35.294175E-3	39.933575E-9	-38.194424E+0	40.600188E-9	-39.028130E+0
43.137312E-3	39.951157E-9	-38.330513E+0	40.607041E-9	-38.691559E+0
50.980449E-3	39.963346E-9	-37.672394E+0	40.605677E-9	-38.504414E+0
58.823586E-3	39.971720E-9	-37.548527E+0	40.603481E-9	-39.166672E+0
66.666722E-3	39.976737E-9	-37.541080E+0	40.607823E-9	-38.166649E+0
74.509859E-3	39.988162E-9	-38.089600E+0	40.611088E-9	-37.632370E+0
82.352996E-3	40.001837E-9	-37.349400E+0	40.608860E-9	-38.729656E+0
90.196133E-3	40.013305E-9	-36.417423E+0	40.607464E-9	-38.258167E+0
98.039269E-3	40.026109E-9	-37.381592E+0	40.610573E-9	-36.852036E+0
105.88241E-3	40.038405E-9	-37.107773E+0	40.609269E-9	-37.194477E+0
113.72554E-3	40.052644E-9	-35.871948E+0	40.605325E-9	-37.554100E+0
121.56868E-3	40.061433E-9	-35.975857E+0	40.606722E-9	-37.517834E+0
129.41182E-3	40.071644E-9	-37.105183E+0	40.611475E-9	-37.265076E+0
137.25495E-3	40.083780E-9	-36.267025E+0	40.616801E-9	-37.111774E+0
145.09809E-3	40.097376E-9	-36.186142E+0	40.616346E-9	-37.394913E+0
152.94123E-3	40.100513E-9	-36.825603E+0	40.611688E-9	-36.493298E+0
160.78436E-3	40.109907E-9	-36.789280E+0	40.613976E-9	-36.272507E+0
168.62750E-3	40.116259E-9	-35.850750E+0	40.613621E-9	-36.625141E+0
176.47064E-3	40.128239E-9	-36.153225E+0	40.608636E-9	-36.657959E+0
184.31377E-3	40.136239E-9	-36.588993E+0	40.608089E-9	-36.424023E+0
192.15691E-3	40.144588E-9	-35.562698E+0	40.615699E-9	-36.658966E+0
200.00005E-3	40.155602E-9	-34.981071E+0	40.614637E-9	-36.149628E+0
207.84318E-3	40.166761E-9	-35.783627E+0	40.611617E-9	-35.582550E+0
215.68632E-3	40.172015E-9	-36.035881E+0	40.613525E-9	-35.975136E+0
223.52946E-3	40.178744E-9	-35.301682E+0	40.617579E-9	-36.641411E+0
231.37259E-3	40.195580E-9	-35.008301E+0	40.617454E-9	-36.004154E+0
239.21573E-3	40.202160E-9	-35.896046E+0	40.618819E-9	-35.510483E+0
247.05887E-3	40.212846E-9	-35.766441E+0	40.619391E-9	-35.719872E+0
254.90201E-3	40.224602E-9	-35.105907E+0	40.621536E-9	-35.913078E+0
262.74514E-3	40.234145E-9	-34.730022E+0	40.623480E-9	-34.832600E+0
270.58828E-3	40.254566E-9	-35.340744E+0	40.614726E-9	-34.253021E+0
278.43142E-3	40.261995E-9	-34.846169E+0	40.608025E-9	-35.317291E+0
286.27455E-3	40.271914E-9	-34.821659E+0	40.610828E-9	-35.384846E+0
294.11769E-3	40.282920E-9	-35.321373E+0	40.612999E-9	-34.339760E+0
301.96083E-3	40.291972E-9	-35.019245E+0	40.611962E-9	-34.955688E+0
309.80396E-3	40.303778E-9	-34.529442E+0	40.608423E-9	-35.672752E+0
317.64710E-3	40.314745E-9	-34.659843E+0	40.614967E-9	-35.098427E+0
325.49024E-3	40.315644E-9	-35.085754E+0	40.619419E-9	-34.919258E+0
333.33337E-3	40.327677E-9	-34.573322E+0	40.617500E-9	-35.310265E+0
341.17651E-3	40.333074E-9	-34.067955E+0	40.613077E-9	-35.105076E+0
349.01965E-3	40.341376E-9	-34.843388E+0	40.615966E-9	-34.301617E+0
356.86278E-3	40.345441E-9	-35.069378E+0	40.617859E-9	-34.564819E+0
364.70592E-3	40.356348E-9	-34.298603E+0	40.611344E-9	-35.546501E+0
372.54906E-3	40.364768E-9	-34.212730E+0	40.613095E-9	-34.793453E+0
380.39219E-3	40.371049E-9	-35.021259E+0	40.612882E-9	-34.144829E+0
388.23533E-3	40.378360E-9	-34.834778E+0	40.614669E-9	-34.810741E+0
396.07847E-3	40.377859E-9	-34.079723E+0	40.616907E-9	-35.156509E+0
403.92160E-3	40.388581E-9	-34.435040E+0	40.614538E-9	-34.405716E+0
411.76474E-3	40.396809E-9	-35.032539E+0	40.613450E-9	-34.413151E+0
419.60788E-3	40.401183E-9	-34.088131E+0	40.614218E-9	-34.439045E+0
427.45101E-3	40.416712E-9	-33.908394E+0	40.612896E-9	-34.261051E+0
435.29415E-3	40.422957E-9	-34.536381E+0	40.605332E-9	-34.046547E+0
443.13729E-3	40.432024E-9	-34.338867E+0	40.606430E-9	-34.827850E+0
450.98042E-3	40.439371E-9	-33.538315E+0	40.608981E-9	-34.560307E+0
458.82356E-3	40.453617E-9	-33.796455E+0	40.604174E-9	-34.006157E+0
466.66670E-3	40.462098E-9	-34.535454E+0	40.595289E-9	-33.985512E+0
474.50984E-3	40.470386E-9	-33.712940E+0	40.598547E-9	-34.812031E+0
482.35297E-3	40.479655E-9	-33.576721E+0	40.594742E-9	-34.382698E+0
490.19611E-3	40.488668E-9	-34.292171E+0	40.588898E-9	-33.796391E+0
498.03925E-3	40.497021E-9	-34.169731E+0	40.589789E-9	-34.649635E+0
505.88250E-3	40.497650E-9	-34.069347E+0	40.595573E-9	-35.138512E+0
513.72564E-3	40.504922E-9	-33.901112E+0	40.600188E-9	-34.559364E+0
521.56878E-3	40.510905E-9	-34.941257E+0	40.598096E-9	-34.098042E+0
529.41191E-3	40.517094E-9	-34.428432E+0	40.605492E-9	-34.833385E+0
537.25505E-3	40.517769E-9	-33.599190E+0	40.604842E-9	-35.036026E+0
545.09819E-3	40.525155E-9	-34.367233E+0	40.615209E-9	-34.243511E+0
552.94132E-3	40.530011E-9	-34.207783E+0	40.617209E-9	-34.460461E+0
560.78446E-3	40.537167E-9	-34.176216E+0	40.617802E-9	-35.190430E+0
568.62760E-3	40.535053E-9	-34.261681E+0	40.627747E-9	-34.667156E+0
576.47073E-3	40.538865E-9	-34.509319E+0	40.635104E-9	-34.268661E+0
584.31387E-3	40.544279E-9	-34.167515E+0	40.632731E-9	-34.778992E+0
592.15701E-3	40.543160E-9	-33.979027E+0	40.635179E-9	-35.027996E+0
600.00014E-3	40.551846E-9	-34.113110E+0	40.636120E-9	-34.300610E+0
607.84328E-3	40.558351E-9	-34.564850E+0	40.640234E-9	-34.487457E+0
615.68642E-3	40.568342E-9	-33.906544E+0	40.636682E-9	-35.246414E+0
623.52955E-3	40.568594E-9	-33.446266E+0	40.640522E-9	-34.325371E+0
631.37269E-3	40.571539E-9	-34.433807E+0	40.638476E-9	-34.066986E+0
639.21583E-3	40.578652E-9	-34.424282E+0	40.637694E-9	-34.522064E+0
647.05896E-3	40.588453E-9	-33.765255E+0	40.640060E-9	-35.275463E+0
654.90210E-3	40.595577E-9	-34.443890E+0	40.637005E-9	-34.663368E+0
662.74524E-3	40.592546E-9	-34.966736E+0	40.642387E-9	-34.457916E+0
670.58837E-3	40.594443E-9	-35.032200E+0	40.645975E-9	-34.718895E+0
678.43151E-3	40.603990E-9	-34.056908E+0	40.641638E-9	-35.062248E+0
686.27465E-3	40.607741E-9	-34.869328E+0	40.639591E-9	-34.564762E+0
694.11778E-3	40.607635E-9	-34.788021E+0	40.642025E-9	-35.153996E+0
701.96092E-3	40.613262E-9	-34.378864E+0	40.647336E-9	-35.177837E+0
709.80406E-3	40.614047E-9	-34.366264E+0	40.647631E-9	-34.985149E+0
717.64719E-3	40.619984E-9	-35.149048E+0	40.648665E-9	-35.078613E+0
725.49033E-3	40.621295E-9	-35.077923E+0	40.651877E-9	-35.652290E+0
733.33347E-3	40.621856E-9	-34.114567E+0	40.655639E-9	-35.127911E+0
741.17661E-3	40.622545E-9	-34.723022E+0	40.655266E-9	-34.353233E+0
749.01974E-3	40.628116E-9	-35.601467E+0	40.648761E-9	-35.215767E+0
756.86288E-3	40.626091E-9	-34.713200E+0	40.651209E-9	-35.598309E+0
764.70602E-3	40.623345E-9	-34.306019E+0	40.648562E-9	-34.907494E+0
772.54915E-3	40.628684E-9	-34.546997E+0	40.650551E-9	-34.256470E+0
780.39229E-3	40.638227E-9	-35.339100E+0	40.639048E-9	-34.924656E+0
788.23543E-3	40.636831E-9	-34.598282E+0	40.632806E-9	-35.603725E+0
796.07856E-3	40.637225E-9	-35.136509E+0	40.636561E-9	-34.648586E+0
803.92170E-3	40.646167E-9	-35.394577E+0	40.632809E-9	-34.627468E+0
811.76484E-3	40.648821E-9	-35.265263E+0	40.630340E-9	-35.722668E+0
819.60797E-3	40.649002E-9	-35.237968E+0	40.625498E-9	-35.520294E+0
827.45111E-3	40.652107E-9	-35.415890E+0	40.628123E-9	-35.108707E+0
835.29425E-3	40.659163E-9	-35.630024E+0	40.620794E-9	-35.516125E+0
843.13738E-3	40.657898E-9	-35.535217E+0	40.611607E-9	-36.160389E+0
850.98052E-3	40.649134E-9	-36.042248E+0	40.611422E-9	-35.638912E+0
858.82366E-3	40.650583E-9	-36.051105E+0	40.608413E-9	-35.457996E+0
866.66679E-3	40.654584E-9	-35.968536E+0	40.605343E-9	-35.977070E+0
874.50993E-3	40.647127E-9	-36.031128E+0	40.599467E-9	-36.131153E+0
882.35307E-3	40.641911E-9	-36.684788E+0	40.601801E-9	-35.264004E+0
890.19620E-3	40.633040E-9	-36.920063E+0	40.603297E-9	-36.939384E+0
898.03934E-3	40.641691E-9	-35.885437E+0	40.600344E-9	-36.905537E+0
905.88248E-3	40.636529E-9	-35.782391E+0	40.600639E-9	-36.593784E+0
913.72561E-3	40.638941E-9	-36.832550E+0	40.600902E-9	-36.304440E+0
921.56875E-3	40.639524E-9	-37.179630E+0	40.600668E-9	-37.267803E+0
929.41189E-3	40.636728E-9	-36.490002E+0	40.597861E-9	-37.645973E+0
937.25502E-3	40.634308E-9	-36.980190E+0	40.594834E-9	-37.363304E+0
945.09816E-3	40.632059E-9	-37.297295E+0	40.600597E-9	-37.184128E+0
952.94130E-3	40.629811E-9	-36.899723E+0	40.604025E-9	-37.430870E+0
960.78444E-3	40.625416E-9	-37.008320E+0	40.602835E-9	-37.370350E+0
968.62757E-3	40.625892E-9	-37.978710E+0	40.598387E-9	-37.484291E+0
976.47071E-3	40.616502E-9	-37.717823E+0	40.600369E-9	-38.278934E+0
984.31385E-3	40.620851E-9	-37.181099E+0	40.608011E-9	-38.407848E+0
992.15698E-3	40.617969E-9	-37.400063E+0	40.609109E-9	-37.706013E+0
1.0000000E+0	40.613973E-9	-38.326431E+0	40.613322E-9	-38.135536E+0
