Experiment	bias spectroscopy	
Saved Date	07.11.2019 10:40:23	
User		
Date		
X (m)	5.00662E-6	
Y (m)	-1.38228E-6	
Z (m)	-83.2779E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	07.11.2019 10:39:55	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
43.137312E-3	79.600895E-9	-36.491512E+0	80.116287E-9	-36.906555E+0
50.980449E-3	79.617351E-9	-36.174824E+0	80.126419E-9	-37.187042E+0
58.823586E-3	79.638504E-9	-35.585545E+0	80.139820E-9	-37.285683E+0
66.666722E-3	79.654754E-9	-35.287895E+0	80.148901E-9	-36.704777E+0
74.509859E-3	79.675026E-9	-35.626099E+0	80.156404E-9	-36.634632E+0
82.352996E-3	79.700463E-9	-35.219151E+0	80.168036E-9	-37.342773E+0
90.196133E-3	79.720401E-9	-35.151489E+0	80.172875E-9	-37.152290E+0
98.039269E-3	79.737539E-9	-35.262123E+0	80.185977E-9	-35.695824E+0
105.88241E-3	79.744552E-9	-35.472775E+0	80.183554E-9	-36.178688E+0
113.72554E-3	79.760873E-9	-35.482666E+0	80.188009E-9	-36.736637E+0
121.56868E-3	79.780079E-9	-35.171768E+0	80.189288E-9	-35.952351E+0
129.41182E-3	79.797402E-9	-35.020653E+0	80.193722E-9	-35.399143E+0
137.25495E-3	79.804607E-9	-35.256351E+0	80.191739E-9	-35.873993E+0
145.09809E-3	79.820062E-9	-35.262943E+0	80.196024E-9	-36.210186E+0
152.94123E-3	79.832816E-9	-35.098484E+0	80.205140E-9	-35.533375E+0
160.78436E-3	79.841577E-9	-35.261395E+0	80.205616E-9	-35.826908E+0
168.62750E-3	79.845158E-9	-35.262535E+0	80.211620E-9	-35.830482E+0
176.47064E-3	79.858104E-9	-35.076298E+0	80.219166E-9	-35.315617E+0
184.31377E-3	79.866481E-9	-35.159630E+0	80.224538E-9	-35.185806E+0
192.15691E-3	79.875257E-9	-35.047337E+0	80.221838E-9	-35.378296E+0
200.00005E-3	79.884423E-9	-34.946743E+0	80.227082E-9	-35.359112E+0
207.84318E-3	79.893951E-9	-34.270416E+0	80.230244E-9	-34.497604E+0
215.68632E-3	79.913924E-9	-34.725155E+0	80.233555E-9	-34.754772E+0
223.52946E-3	79.921932E-9	-35.118668E+0	80.229803E-9	-35.048149E+0
231.37259E-3	79.929563E-9	-34.546238E+0	80.220076E-9	-34.903492E+0
239.21573E-3	79.941117E-9	-34.393570E+0	80.230279E-9	-34.321251E+0
247.05887E-3	79.956180E-9	-34.714581E+0	80.227764E-9	-34.583611E+0
254.90201E-3	79.961694E-9	-35.065132E+0	80.229086E-9	-35.412487E+0
262.74514E-3	79.962625E-9	-34.847507E+0	80.227480E-9	-34.283829E+0
270.58828E-3	79.967464E-9	-34.776882E+0	80.224915E-9	-33.942230E+0
278.43142E-3	79.974882E-9	-35.032150E+0	80.226187E-9	-34.240044E+0
286.27455E-3	79.979202E-9	-34.396408E+0	80.220296E-9	-33.816353E+0
294.11769E-3	79.989498E-9	-34.248245E+0	80.201232E-9	-33.682755E+0
301.96083E-3	79.991800E-9	-34.375141E+0	80.200692E-9	-34.496296E+0
309.80396E-3	80.006700E-9	-34.054195E+0	80.203598E-9	-34.657009E+0
317.64710E-3	80.011809E-9	-34.293015E+0	80.203726E-9	-34.456570E+0
325.49024E-3	80.013258E-9	-34.702660E+0	80.207855E-9	-34.483849E+0
333.33337E-3	80.018197E-9	-34.994076E+0	80.215251E-9	-35.149231E+0
341.17651E-3	80.016370E-9	-34.415649E+0	80.224844E-9	-34.483528E+0
349.01965E-3	80.016981E-9	-34.341225E+0	80.225306E-9	-33.566669E+0
356.86278E-3	80.003659E-9	-34.745998E+0	80.227586E-9	-33.831398E+0
364.70592E-3	80.008050E-9	-34.564240E+0	80.220225E-9	-34.750225E+0
372.54906E-3	80.015525E-9	-33.845760E+0	80.225547E-9	-34.025852E+0
380.39219E-3	80.023618E-9	-33.611019E+0	80.221547E-9	-33.172955E+0
388.23533E-3	80.019930E-9	-34.157749E+0	80.218470E-9	-34.206173E+0
396.07847E-3	80.026226E-9	-34.413483E+0	80.222776E-9	-34.462494E+0
403.92160E-3	80.033850E-9	-34.179749E+0	80.222314E-9	-33.772579E+0
411.76474E-3	80.029494E-9	-34.232666E+0	80.213752E-9	-33.743324E+0
419.60788E-3	80.025373E-9	-34.327465E+0	80.208885E-9	-34.322666E+0
427.45101E-3	80.024591E-9	-34.099785E+0	80.207137E-9	-33.910557E+0
435.29415E-3	80.027583E-9	-34.421261E+0	80.209901E-9	-33.930279E+0
443.13729E-3	80.027043E-9	-34.509785E+0	80.212025E-9	-34.036949E+0
450.98042E-3	80.019277E-9	-34.381611E+0	80.208210E-9	-34.032600E+0
458.82356E-3	80.025046E-9	-34.145233E+0	80.210377E-9	-33.738827E+0
466.66670E-3	80.026723E-9	-34.167561E+0	80.204451E-9	-33.955196E+0
474.50984E-3	80.032393E-9	-34.047874E+0	80.202021E-9	-34.603657E+0
482.35297E-3	80.027640E-9	-33.562222E+0	80.203037E-9	-34.398846E+0
490.19611E-3	80.033494E-9	-33.614094E+0	80.200373E-9	-33.674088E+0
498.03925E-3	80.042327E-9	-34.331264E+0	80.205055E-9	-34.154968E+0
505.88250E-3	80.040834E-9	-34.133518E+0	80.204650E-9	-34.574692E+0
513.72564E-3	80.041119E-9	-34.048622E+0	80.200650E-9	-33.930401E+0
521.56878E-3	80.051386E-9	-34.097973E+0	80.199342E-9	-33.441189E+0
529.41191E-3	80.043556E-9	-33.975220E+0	80.199555E-9	-33.982605E+0
537.25505E-3	80.035626E-9	-33.952843E+0	80.193914E-9	-34.110363E+0
545.09819E-3	80.040444E-9	-33.291904E+0	80.187874E-9	-34.062084E+0
552.94132E-3	80.050185E-9	-33.491589E+0	80.196614E-9	-34.593983E+0
560.78446E-3	80.055614E-9	-33.612999E+0	80.210334E-9	-34.608860E+0
568.62760E-3	80.058541E-9	-33.693226E+0	80.212402E-9	-34.214748E+0
576.47073E-3	80.057809E-9	-34.153881E+0	80.213375E-9	-34.457985E+0
584.31387E-3	80.066116E-9	-33.652649E+0	80.217823E-9	-34.497799E+0
592.15701E-3	80.071644E-9	-33.326763E+0	80.231572E-9	-34.437870E+0
600.00014E-3	80.083268E-9	-33.278664E+0	80.229427E-9	-33.708099E+0
607.84328E-3	80.086934E-9	-33.714645E+0	80.223280E-9	-34.131340E+0
615.68642E-3	80.094054E-9	-33.511887E+0	80.229597E-9	-35.090275E+0
623.52955E-3	80.115136E-9	-32.883900E+0	80.237363E-9	-34.262207E+0
631.37269E-3	80.127577E-9	-33.194801E+0	80.241072E-9	-33.716122E+0
639.21583E-3	80.136324E-9	-33.929516E+0	80.237022E-9	-34.254848E+0
647.05896E-3	80.141135E-9	-33.826679E+0	80.235502E-9	-34.730934E+0
654.90210E-3	80.157172E-9	-33.416008E+0	80.244916E-9	-34.279064E+0
662.74524E-3	80.164028E-9	-33.501999E+0	80.239126E-9	-33.800343E+0
670.58837E-3	80.162764E-9	-33.992493E+0	80.241222E-9	-34.153145E+0
678.43151E-3	80.160412E-9	-33.778358E+0	80.232404E-9	-33.971889E+0
686.27465E-3	80.180463E-9	-33.396381E+0	80.230869E-9	-33.885319E+0
694.11778E-3	80.190169E-9	-33.765820E+0	80.229093E-9	-33.927937E+0
701.96092E-3	80.196038E-9	-33.755226E+0	80.216012E-9	-33.899593E+0
709.80406E-3	80.206320E-9	-33.948296E+0	80.208146E-9	-34.030651E+0
717.64719E-3	80.216068E-9	-34.151615E+0	80.210739E-9	-34.128899E+0
725.49033E-3	80.218094E-9	-34.597561E+0	80.208260E-9	-34.467171E+0
733.33347E-3	80.209695E-9	-34.051308E+0	80.202447E-9	-34.545475E+0
741.17661E-3	80.213226E-9	-34.600193E+0	80.202760E-9	-33.813171E+0
749.01974E-3	80.203620E-9	-35.139507E+0	80.194525E-9	-34.496696E+0
756.86288E-3	80.207627E-9	-34.746243E+0	80.187867E-9	-34.652546E+0
764.70602E-3	80.204110E-9	-34.194969E+0	80.177877E-9	-34.434486E+0
772.54915E-3	80.210270E-9	-33.957550E+0	80.163204E-9	-33.600418E+0
780.39229E-3	80.219642E-9	-34.422153E+0	80.152006E-9	-34.405582E+0
788.23543E-3	80.230535E-9	-34.337479E+0	80.141270E-9	-34.521008E+0
796.07856E-3	80.224972E-9	-34.561268E+0	80.126128E-9	-34.408909E+0
803.92170E-3	80.220367E-9	-35.150421E+0	80.119463E-9	-34.300247E+0
811.76484E-3	80.224559E-9	-35.555866E+0	80.110816E-9	-34.771004E+0
819.60797E-3	80.214413E-9	-35.449577E+0	80.101898E-9	-34.456638E+0
827.45111E-3	80.202476E-9	-35.399529E+0	80.086927E-9	-34.523094E+0
835.29425E-3	80.188002E-9	-35.695652E+0	80.074706E-9	-34.769924E+0
843.13738E-3	80.193409E-9	-34.975460E+0	80.074344E-9	-35.464603E+0
850.98052E-3	80.188364E-9	-35.398964E+0	80.076781E-9	-35.022533E+0
858.82366E-3	80.186723E-9	-35.900280E+0	80.062172E-9	-35.354168E+0
866.66679E-3	80.176676E-9	-36.180145E+0	80.061859E-9	-35.449295E+0
874.50993E-3	80.173763E-9	-35.341019E+0	80.056211E-9	-35.304050E+0
882.35307E-3	80.164007E-9	-35.986740E+0	80.060801E-9	-35.422886E+0
890.19620E-3	80.155942E-9	-36.315773E+0	80.057745E-9	-35.886971E+0
898.03934E-3	80.156255E-9	-36.101139E+0	80.057255E-9	-36.442875E+0
905.88248E-3	80.148880E-9	-35.882675E+0	80.065320E-9	-36.320889E+0
913.72561E-3	80.149718E-9	-35.954964E+0	80.070464E-9	-35.580029E+0
921.56875E-3	80.138705E-9	-36.404873E+0	80.067281E-9	-35.934120E+0
929.41189E-3	80.135784E-9	-35.995110E+0	80.059884E-9	-36.404865E+0
937.25502E-3	80.135642E-9	-36.440540E+0	80.072709E-9	-36.226826E+0
945.09816E-3	80.128288E-9	-36.738636E+0	80.074152E-9	-36.428627E+0
952.94130E-3	80.130100E-9	-36.668743E+0	80.072837E-9	-36.741905E+0
960.78444E-3	80.125986E-9	-36.703831E+0	80.077655E-9	-36.702755E+0
968.62757E-3	80.122199E-9	-36.961342E+0	80.081179E-9	-36.881569E+0
976.47071E-3	80.115065E-9	-37.210491E+0	80.090018E-9	-37.117897E+0
984.31385E-3	80.104947E-9	-36.907169E+0	80.099085E-9	-36.801136E+0
992.15698E-3	80.092583E-9	-37.144569E+0	80.093884E-9	-36.416870E+0
1.0000000E+0	80.092917E-9	-37.081215E+0	80.092441E-9	-36.929134E+0
