Experiment	Experiment	
Saved Date	30.01.2019 15:28:33	
User		
f_res (Hz)	59582.4580	
Q	173	
Phase (deg)	-590.81	
Amp/Exc (nm/mV)	4435155.500	
Number of points	256	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-1.2705874E+3	59.584008E+3	38.555931E-3	-161.57414E+0
-1.2392148E+3	59.584008E+3	41.113522E-3	-157.39853E+0
-1.2078423E+3	59.584008E+3	42.553332E-3	-9.4703054E+0
-1.1764697E+3	59.584008E+3	41.503388E-3	101.64967E+0
-1.1450972E+3	59.584008E+3	42.286135E-3	96.810524E+0
-1.1137246E+3	59.584008E+3	46.411991E-3	73.492714E+0
-1.0823521E+3	59.584008E+3	53.348090E-3	61.253231E+0
-1.0509795E+3	59.584008E+3	59.701480E-3	145.53877E+0
-1.0196069E+3	59.584008E+3	73.845558E-3	170.46632E+0
-988.23438E+0	59.584008E+3	87.625682E-3	161.63596E+0
-956.86182E+0	59.584008E+3	90.556867E-3	153.65536E+0
-925.48926E+0	59.584008E+3	100.47635E-3	145.33356E+0
-894.11670E+0	59.584008E+3	103.70258E-3	136.27641E+0
-862.74414E+0	59.584008E+3	98.365091E-3	130.09755E+0
-831.37158E+0	59.584008E+3	97.752340E-3	130.21826E+0
-799.99902E+0	59.584008E+3	105.97555E-3	129.42480E+0
-768.62646E+0	59.584008E+3	115.82898E-3	125.90508E+0
-737.25391E+0	59.584008E+3	121.54438E-3	121.01826E+0
-705.88135E+0	59.584008E+3	127.77413E-3	119.77470E+0
-674.50879E+0	59.584008E+3	142.93779E-3	115.24815E+0
-643.13623E+0	59.584008E+3	151.21065E-3	109.15377E+0
-611.76367E+0	59.584008E+3	159.57738E-3	103.25080E+0
-580.39111E+0	59.584008E+3	164.28527E-3	99.949142E+0
-549.01855E+0	59.584008E+3	159.46978E-3	90.170677E+0
-517.64600E+0	59.584008E+3	144.30618E-3	93.414459E+0
-486.27344E+0	59.584008E+3	162.06309E-3	98.952354E+0
-454.90088E+0	59.584008E+3	170.98038E-3	97.440849E+0
-423.52832E+0	59.584008E+3	215.33902E-3	99.239143E+0
-392.15576E+0	59.584008E+3	266.82699E-3	90.518082E+0
-360.78320E+0	59.584008E+3	285.32761E-3	78.613312E+0
-329.41064E+0	59.584008E+3	292.28011E-3	74.873787E+0
-298.03809E+0	59.584008E+3	332.25903E-3	68.199959E+0
-266.66553E+0	59.584008E+3	346.92526E-3	57.882370E+0
-235.29298E+0	59.584008E+3	345.77489E-3	51.309559E+0
-203.92044E+0	59.584008E+3	352.30711E-3	47.166946E+0
-172.54790E+0	59.584008E+3	371.88309E-3	43.055416E+0
-141.17535E+0	59.584008E+3	394.58063E-3	39.024940E+0
-109.80280E+0	59.584008E+3	439.01119E-3	35.866692E+0
-78.430252E+0	59.584008E+3	476.49536E-3	31.681038E+0
-47.057701E+0	59.584008E+3	631.82998E-3	19.707869E+0
-15.685152E+0	59.584008E+3	665.27337E-3	1.8546548E+0
15.687397E+0	59.584008E+3	641.70933E-3	-14.026794E+0
47.059944E+0	59.584008E+3	588.76163E-3	-24.535471E+0
78.432495E+0	59.584008E+3	593.41824E-3	-32.863796E+0
109.80505E+0	59.584008E+3	588.72175E-3	-48.042118E+0
141.17760E+0	59.584008E+3	501.85943E-3	-61.529236E+0
172.55014E+0	59.584008E+3	423.74521E-3	-68.154442E+0
203.92268E+0	59.584008E+3	371.05358E-3	-73.065262E+0
235.29523E+0	59.584008E+3	321.65340E-3	-75.656212E+0
266.66779E+0	59.584008E+3	295.67346E-3	-75.179878E+0
298.04034E+0	59.584008E+3	290.34194E-3	-75.793289E+0
329.41290E+0	59.584008E+3	292.68956E-3	-78.391380E+0
360.78546E+0	59.584008E+3	289.04861E-3	-84.869553E+0
392.15802E+0	59.584008E+3	260.13789E-3	-87.764885E+0
423.53058E+0	59.584008E+3	288.70016E-3	-88.847687E+0
454.90314E+0	59.584008E+3	266.04372E-3	-96.996796E+0
486.27570E+0	59.584008E+3	267.82498E-3	-97.505470E+0
517.64825E+0	59.584008E+3	270.62985E-3	-107.46850E+0
549.02081E+0	59.584008E+3	246.24328E-3	-115.95959E+0
580.39337E+0	59.584008E+3	216.01930E-3	-120.19909E+0
611.76593E+0	59.584008E+3	199.33419E-3	-120.61187E+0
643.13849E+0	59.584008E+3	192.51722E-3	-120.94874E+0
674.51105E+0	59.584008E+3	191.11972E-3	-123.02611E+0
705.88361E+0	59.584008E+3	191.25776E-3	-126.70985E+0
737.25616E+0	59.584008E+3	187.61571E-3	-132.21605E+0
768.62872E+0	59.584008E+3	176.55982E-3	-137.26859E+0
800.00128E+0	59.584008E+3	164.81704E-3	-140.17639E+0
831.37384E+0	59.584008E+3	160.49843E-3	-140.95541E+0
862.74640E+0	59.584008E+3	161.86556E-3	-144.98633E+0
894.11896E+0	59.584008E+3	153.17570E-3	-151.00586E+0
925.49152E+0	59.584008E+3	143.78068E-3	-152.99333E+0
956.86407E+0	59.584008E+3	147.56857E-3	-156.42783E+0
988.23663E+0	59.584008E+3	138.63841E-3	-163.48715E+0
1.0196092E+3	59.584008E+3	127.22689E-3	-167.73604E+0
1.0509817E+3	59.584008E+3	116.21987E-3	-169.14107E+0
1.0823542E+3	59.584008E+3	113.39664E-3	-170.09993E+0
1.1137268E+3	59.584008E+3	111.63102E-3	-172.49557E+0
1.1450994E+3	59.584008E+3	108.28642E-3	-148.37318E+0
1.1764719E+3	59.584008E+3	101.87929E-3	61.826729E+0
1.2078445E+3	59.584008E+3	98.660059E-3	159.15192E+0
1.2392170E+3	59.584008E+3	95.031366E-3	171.28951E+0
1.2705896E+3	59.584008E+3	88.174045E-3	167.39569E+0
1.3019622E+3	59.584008E+3	82.924001E-3	164.76027E+0
1.3333347E+3	59.584008E+3	79.608023E-3	158.46268E+0
1.3647073E+3	59.584008E+3	68.052068E-3	153.90942E+0
1.3960798E+3	59.584008E+3	57.199210E-3	155.39946E+0
1.4274524E+3	59.584008E+3	53.291857E-3	162.12177E+0
1.4588250E+3	59.584008E+3	57.292685E-3	162.42014E+0
1.4901975E+3	59.584008E+3	53.126376E-3	159.15691E+0
1.5215701E+3	59.584008E+3	48.081759E-3	161.87277E+0
1.5529426E+3	59.584008E+3	48.688084E-3	168.12408E+0
1.5843152E+3	59.584008E+3	55.374775E-3	170.66565E+0
1.6156877E+3	59.584008E+3	63.684069E-3	164.94334E+0
1.6470603E+3	59.584008E+3	62.751286E-3	154.84731E+0
1.6784329E+3	59.584008E+3	57.680618E-3	153.57608E+0
1.7098054E+3	59.584008E+3	58.376815E-3	151.30653E+0
1.7411780E+3	59.584008E+3	56.761190E-3	149.52553E+0
1.7725505E+3	59.584008E+3	59.978366E-3	150.82256E+0
1.8039231E+3	59.584008E+3	69.324046E-3	145.46553E+0
1.8352957E+3	59.584008E+3	74.305765E-3	132.92628E+0
1.8666682E+3	59.584008E+3	69.615312E-3	122.19408E+0
1.8980408E+3	59.584008E+3	65.287210E-3	115.05466E+0
1.9294133E+3	59.584008E+3	64.039931E-3	108.26275E+0
1.9607859E+3	59.584008E+3	59.397545E-3	97.957253E+0
1.9921584E+3	59.584008E+3	54.706104E-3	89.696899E+0
2.0235310E+3	59.584008E+3	49.489364E-3	81.329597E+0
2.0549036E+3	59.584008E+3	43.213911E-3	70.910858E+0
2.0862761E+3	59.584008E+3	32.562517E-3	62.211548E+0
2.1176487E+3	59.584008E+3	28.333699E-3	68.225601E+0
2.1490212E+3	59.584008E+3	24.815392E-3	70.700294E+0
2.1803938E+3	59.584008E+3	25.543116E-3	68.433884E+0
2.2117664E+3	59.584008E+3	23.179624E-3	60.688251E+0
2.2431389E+3	59.584008E+3	19.163426E-3	55.545345E+0
2.2745115E+3	59.584008E+3	15.847774E-3	57.526283E+0
2.3058840E+3	59.584008E+3	14.010167E-3	61.260979E+0
2.3372566E+3	59.584008E+3	13.354279E-3	65.368797E+0
2.3686292E+3	59.584008E+3	12.909869E-3	70.478760E+0
2.4000017E+3	59.584008E+3	13.265718E-3	72.291779E+0
2.4313743E+3	59.584008E+3	14.421982E-3	70.757004E+0
2.4627468E+3	59.584008E+3	15.284708E-3	64.795044E+0
