Experiment	Experiment	
Saved Date	16.03.2020 14:15:09	
User		
f_res (Hz)	294654.420	
Q	1160	
Phase (deg)	-235.90	
Amp/Exc (nm/mV)	0.043191	
Number of points	512	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-153.99225E+0	294.65687E+3	1.2183702E-9	52.748672E+0
-151.60477E+0	294.65687E+3	1.2317177E-9	52.216576E+0
-149.21729E+0	294.65687E+3	1.2480144E-9	52.047871E+0
-146.82980E+0	294.65687E+3	1.2620353E-9	51.724380E+0
-144.44232E+0	294.65687E+3	1.2694313E-9	51.669724E+0
-142.05484E+0	294.65687E+3	1.2821590E-9	51.257332E+0
-139.66736E+0	294.65687E+3	1.2978643E-9	50.870739E+0
-137.27988E+0	294.65687E+3	1.3110274E-9	50.471062E+0
-134.89240E+0	294.65687E+3	1.3296205E-9	49.860882E+0
-132.50491E+0	294.65687E+3	1.3400390E-9	49.660240E+0
-130.11743E+0	294.65687E+3	1.3613795E-9	49.397430E+0
-127.72996E+0	294.65687E+3	1.3764510E-9	48.812008E+0
-125.34248E+0	294.65687E+3	1.3851240E-9	48.462711E+0
-122.95501E+0	294.65687E+3	1.4045333E-9	47.947205E+0
-120.56754E+0	294.65687E+3	1.4197705E-9	47.638195E+0
-118.18006E+0	294.65687E+3	1.4439976E-9	46.854790E+0
-115.79259E+0	294.65687E+3	1.4588122E-9	46.472031E+0
-113.40511E+0	294.65687E+3	1.4739616E-9	45.838306E+0
-111.01764E+0	294.65687E+3	1.4911986E-9	45.364616E+0
-108.63017E+0	294.65687E+3	1.5111022E-9	44.755802E+0
-106.24269E+0	294.65687E+3	1.5234064E-9	44.402641E+0
-103.85522E+0	294.65687E+3	1.5451969E-9	43.414562E+0
-101.46774E+0	294.65687E+3	1.5600429E-9	43.006432E+0
-99.080269E+0	294.65687E+3	1.5873501E-9	42.124508E+0
-96.692795E+0	294.65687E+3	1.5815682E-9	42.200169E+0
-94.305321E+0	294.65687E+3	1.6179554E-9	40.808449E+0
-91.917847E+0	294.65687E+3	1.6314631E-9	40.205769E+0
-89.530373E+0	294.65687E+3	1.6628591E-9	39.569386E+0
-87.142899E+0	294.65687E+3	1.6692761E-9	38.827831E+0
-84.755424E+0	294.65687E+3	1.6932017E-9	37.793758E+0
-82.367950E+0	294.65687E+3	1.6992900E-9	37.692009E+0
-79.980476E+0	294.65687E+3	1.7320855E-9	36.198421E+0
-77.593002E+0	294.65687E+3	1.7438662E-9	35.567421E+0
-75.205528E+0	294.65687E+3	1.7662581E-9	34.524925E+0
-72.818054E+0	294.65687E+3	1.7788818E-9	33.929348E+0
-70.430580E+0	294.65687E+3	1.8033512E-9	32.925293E+0
-68.043106E+0	294.65687E+3	1.8192291E-9	32.022884E+0
-65.655632E+0	294.65687E+3	1.8376485E-9	31.046400E+0
-63.268158E+0	294.65687E+3	1.8562255E-9	30.071739E+0
-60.880684E+0	294.65687E+3	1.8771413E-9	29.164465E+0
-58.493210E+0	294.65687E+3	1.8808926E-9	28.322496E+0
-56.105736E+0	294.65687E+3	1.9070550E-9	27.235685E+0
-53.718262E+0	294.65687E+3	1.9219286E-9	26.044773E+0
-51.330788E+0	294.65687E+3	1.9325088E-9	25.149767E+0
-48.943314E+0	294.65687E+3	1.9542168E-9	24.072233E+0
-46.555840E+0	294.65687E+3	1.9653252E-9	23.052029E+0
-44.168365E+0	294.65687E+3	1.9836173E-9	22.028097E+0
-41.780891E+0	294.65687E+3	1.9923712E-9	21.015232E+0
-39.393417E+0	294.65687E+3	2.0022495E-9	20.769676E+0
-37.005943E+0	294.65687E+3	2.0147399E-9	19.058483E+0
-34.618469E+0	294.65687E+3	2.0217799E-9	17.754662E+0
-32.230995E+0	294.65687E+3	2.0368884E-9	16.789919E+0
-29.843519E+0	294.65687E+3	2.0444280E-9	15.713426E+0
-27.456043E+0	294.65687E+3	2.0606472E-9	14.680783E+0
-25.068567E+0	294.65687E+3	2.0611250E-9	14.059656E+0
-22.681091E+0	294.65687E+3	2.0772710E-9	12.395810E+0
-20.293615E+0	294.65687E+3	2.0929709E-9	11.169540E+0
-17.906139E+0	294.65687E+3	2.0983952E-9	10.124219E+0
-15.518663E+0	294.65687E+3	2.1012587E-9	9.0867262E+0
-13.131187E+0	294.65687E+3	2.1089281E-9	8.0209942E+0
-10.743711E+0	294.65687E+3	2.1147062E-9	6.8049126E+0
-8.3562355E+0	294.65687E+3	2.1285311E-9	5.8118367E+0
-5.9687600E+0	294.65687E+3	2.1337747E-9	4.7015977E+0
-3.5812845E+0	294.65687E+3	2.1310271E-9	3.4414039E+0
-1.1938090E+0	294.65687E+3	2.1365596E-9	2.8217614E+0
1.1936665E+0	294.65687E+3	2.1441671E-9	1.3214394E+0
3.5811419E+0	294.65687E+3	2.1473485E-9	106.49800E-3
5.9686174E+0	294.65687E+3	2.1443134E-9	-1.0091743E+0
8.3560925E+0	294.65687E+3	2.1540436E-9	-2.1452193E+0
10.743568E+0	294.65687E+3	2.1514459E-9	-3.1343617E+0
13.131044E+0	294.65687E+3	2.1558808E-9	-4.4638853E+0
15.518520E+0	294.65687E+3	2.1595554E-9	-5.5581021E+0
17.905996E+0	294.65687E+3	2.1585540E-9	-6.6675563E+0
20.293472E+0	294.65687E+3	2.1495763E-9	-7.8916898E+0
22.680948E+0	294.65687E+3	2.1489743E-9	-9.0351744E+0
25.068424E+0	294.65687E+3	2.1528768E-9	-10.197380E+0
27.455900E+0	294.65687E+3	2.1466322E-9	-11.270652E+0
29.843376E+0	294.65687E+3	2.1469326E-9	-12.566038E+0
32.230850E+0	294.65687E+3	2.1362576E-9	-13.748200E+0
34.618324E+0	294.65687E+3	2.1334230E-9	-15.106399E+0
37.005798E+0	294.65687E+3	2.1264437E-9	-16.100748E+0
39.393272E+0	294.65687E+3	2.1150626E-9	-17.372515E+0
41.780746E+0	294.65687E+3	2.1092195E-9	-18.539822E+0
44.168221E+0	294.65687E+3	2.1004760E-9	-19.588381E+0
46.555695E+0	294.65687E+3	2.0907465E-9	-20.812153E+0
48.943169E+0	294.65687E+3	2.0801130E-9	-21.770315E+0
51.330643E+0	294.65687E+3	2.0624797E-9	-22.809626E+0
53.718117E+0	294.65687E+3	2.0581070E-9	-23.930309E+0
56.105591E+0	294.65687E+3	2.0428481E-9	-25.114019E+0
58.493065E+0	294.65687E+3	2.0274804E-9	-26.124712E+0
60.880539E+0	294.65687E+3	2.0176358E-9	-26.955488E+0
63.268013E+0	294.65687E+3	1.9973740E-9	-28.118164E+0
65.655487E+0	294.65687E+3	1.9929984E-9	-28.926826E+0
68.042961E+0	294.65687E+3	1.9788824E-9	-30.003101E+0
70.430435E+0	294.65687E+3	1.9631825E-9	-30.731693E+0
72.817909E+0	294.65687E+3	1.9493067E-9	-31.978706E+0
75.205383E+0	294.65687E+3	1.9333526E-9	-32.748829E+0
77.592857E+0	294.65687E+3	1.9218622E-9	-33.812096E+0
79.980331E+0	294.65687E+3	1.9090871E-9	-34.744392E+0
82.367805E+0	294.65687E+3	1.8936483E-9	-35.529755E+0
84.755280E+0	294.65687E+3	1.8815132E-9	-36.558662E+0
87.142754E+0	294.65687E+3	1.8627766E-9	-37.280762E+0
89.530228E+0	294.65687E+3	1.8574248E-9	-38.128864E+0
91.917702E+0	294.65687E+3	1.8357081E-9	-39.040466E+0
94.305176E+0	294.65687E+3	1.8218376E-9	-39.879471E+0
96.692650E+0	294.65687E+3	1.8077899E-9	-40.913685E+0
99.080124E+0	294.65687E+3	1.7920795E-9	-41.643185E+0
101.46760E+0	294.65687E+3	1.7767557E-9	-42.357761E+0
103.85507E+0	294.65687E+3	1.7668284E-9	-43.016628E+0
106.24255E+0	294.65687E+3	1.7646959E-9	-43.265831E+0
108.63002E+0	294.65687E+3	1.7339165E-9	-44.742756E+0
111.01749E+0	294.65687E+3	1.7246111E-9	-45.391251E+0
113.40497E+0	294.65687E+3	1.7150680E-9	-45.838394E+0
115.79244E+0	294.65687E+3	1.6952296E-9	-47.049801E+0
118.17992E+0	294.65687E+3	1.6857072E-9	-47.684074E+0
120.56739E+0	294.65687E+3	1.6675913E-9	-48.507744E+0
122.95486E+0	294.65687E+3	1.6571975E-9	-49.206348E+0
125.34234E+0	294.65687E+3	1.6420084E-9	-49.755531E+0
127.72981E+0	294.65687E+3	1.6342895E-9	-50.557976E+0
130.11729E+0	294.65687E+3	1.6181161E-9	-51.318295E+0
132.50478E+0	294.65687E+3	1.6083360E-9	-52.056168E+0
134.89226E+0	294.65687E+3	1.5996610E-9	-52.513718E+0
137.27974E+0	294.65687E+3	1.5800663E-9	-53.480286E+0
139.66722E+0	294.65687E+3	1.5725797E-9	-54.080738E+0
142.05470E+0	294.65687E+3	1.5627328E-9	-54.630569E+0
144.44218E+0	294.65687E+3	1.5487367E-9	-55.399952E+0
146.82967E+0	294.65687E+3	1.5388193E-9	-56.007088E+0
149.21715E+0	294.65687E+3	1.5238848E-9	-56.649204E+0
151.60463E+0	294.65687E+3	1.5150849E-9	-57.389935E+0
153.99211E+0	294.65687E+3	1.5047649E-9	-57.960171E+0
156.37959E+0	294.65687E+3	1.4898373E-9	-58.599834E+0
158.76707E+0	294.65687E+3	1.4870235E-9	-59.281605E+0
161.15456E+0	294.65687E+3	1.4708863E-9	-59.965469E+0
163.54204E+0	294.65687E+3	1.4555246E-9	-60.604034E+0
165.92952E+0	294.65687E+3	1.4471151E-9	-61.257164E+0
168.31700E+0	294.65687E+3	1.4391569E-9	-61.904388E+0
170.70448E+0	294.65687E+3	1.4264195E-9	-62.676632E+0
173.09196E+0	294.65687E+3	1.4149415E-9	-63.358303E+0
175.47945E+0	294.65687E+3	1.4063589E-9	-63.711967E+0
177.86693E+0	294.65687E+3	1.3935483E-9	-64.663795E+0
180.25441E+0	294.65687E+3	1.3850254E-9	-64.910728E+0
182.64189E+0	294.65687E+3	1.3729791E-9	-65.798386E+0
185.02937E+0	294.65687E+3	1.3611301E-9	-66.511261E+0
187.41685E+0	294.65687E+3	1.3518728E-9	-67.057449E+0
189.80434E+0	294.65687E+3	1.3411841E-9	-67.667847E+0
192.19182E+0	294.65687E+3	1.3339472E-9	-68.381447E+0
194.57930E+0	294.65687E+3	1.3196960E-9	-68.800041E+0
196.96678E+0	294.65687E+3	1.3088554E-9	-69.590446E+0
199.35426E+0	294.65687E+3	1.2972897E-9	-70.045120E+0
201.74174E+0	294.65687E+3	1.2901157E-9	-70.615303E+0
204.12923E+0	294.65687E+3	1.2784699E-9	-71.300598E+0
206.51671E+0	294.65687E+3	1.2662562E-9	-71.991051E+0
208.90419E+0	294.65687E+3	1.2603999E-9	-72.609550E+0
211.29167E+0	294.65687E+3	1.2487116E-9	-73.193886E+0
213.67915E+0	294.65687E+3	1.2386440E-9	-73.731468E+0
216.06664E+0	294.65687E+3	1.2277674E-9	-74.322891E+0
218.45412E+0	294.65687E+3	1.2206953E-9	-74.833672E+0
220.84160E+0	294.65687E+3	1.2093584E-9	-75.518768E+0
223.22908E+0	294.65687E+3	1.1990182E-9	-76.128311E+0
225.61656E+0	294.65687E+3	1.1886521E-9	-76.774239E+0
228.00404E+0	294.65687E+3	1.1777295E-9	-77.351456E+0
230.39153E+0	294.65687E+3	1.1661243E-9	-77.766533E+0
232.77901E+0	294.65687E+3	1.1558827E-9	-78.368820E+0
235.16649E+0	294.65687E+3	1.1470103E-9	-79.058815E+0
237.55397E+0	294.65687E+3	1.1371990E-9	-79.500961E+0
239.94145E+0	294.65687E+3	1.1287450E-9	-80.094597E+0
242.32893E+0	294.65687E+3	1.1201855E-9	-80.645416E+0
244.71642E+0	294.65687E+3	1.1106411E-9	-81.141907E+0
247.10390E+0	294.65687E+3	1.0990491E-9	-81.589569E+0
249.49138E+0	294.65687E+3	1.0861489E-9	-82.297066E+0
251.87886E+0	294.65687E+3	1.0882694E-9	-82.237656E+0
254.26634E+0	294.65687E+3	1.0705593E-9	-83.248604E+0
256.65381E+0	294.65687E+3	1.0628010E-9	-83.829597E+0
259.04129E+0	294.65687E+3	1.0529355E-9	-84.330254E+0
261.42877E+0	294.65687E+3	1.0463882E-9	-84.896492E+0
263.81625E+0	294.65687E+3	1.0329265E-9	-85.413101E+0
266.20374E+0	294.65687E+3	1.0247149E-9	-85.938957E+0
268.59122E+0	294.65687E+3	1.0146420E-9	-86.377716E+0
270.97870E+0	294.65687E+3	1.0065324E-9	-86.973816E+0
273.36618E+0	294.65687E+3	996.39097E-12	-87.425484E+0
275.75366E+0	294.65687E+3	990.43940E-12	-88.189384E+0
278.14114E+0	294.65687E+3	982.31290E-12	-88.487091E+0
280.52863E+0	294.65687E+3	972.32522E-12	-88.859695E+0
282.91611E+0	294.65687E+3	966.10875E-12	-89.339668E+0
285.30359E+0	294.65687E+3	953.69956E-12	-89.957779E+0
287.69107E+0	294.65687E+3	945.91623E-12	-90.302521E+0
290.07855E+0	294.65687E+3	942.05510E-12	-91.038132E+0
292.46603E+0	294.65687E+3	930.76258E-12	-91.331093E+0
294.85352E+0	294.65687E+3	923.40607E-12	-91.888245E+0
297.24100E+0	294.65687E+3	911.87730E-12	-92.314583E+0
299.62848E+0	294.65687E+3	905.73704E-12	-92.816879E+0
302.01596E+0	294.65687E+3	897.00974E-12	-93.343681E+0
304.40344E+0	294.65687E+3	892.91785E-12	-93.627777E+0
306.79092E+0	294.65687E+3	884.94895E-12	-94.379677E+0
309.17841E+0	294.65687E+3	877.97120E-12	-94.681732E+0
311.56589E+0	294.65687E+3	868.88141E-12	-95.219109E+0
313.95337E+0	294.65687E+3	861.85181E-12	-95.709076E+0
316.34085E+0	294.65687E+3	853.59519E-12	-96.006409E+0
318.72833E+0	294.65687E+3	844.71186E-12	-96.615707E+0
321.11581E+0	294.65687E+3	835.21501E-12	-97.139229E+0
323.50330E+0	294.65687E+3	829.00764E-12	-97.755150E+0
325.89078E+0	294.65687E+3	823.28738E-12	-98.010963E+0
328.27826E+0	294.65687E+3	816.93596E-12	-98.614578E+0
330.66574E+0	294.65687E+3	807.53421E-12	-99.125862E+0
333.05322E+0	294.65687E+3	800.61557E-12	-99.395370E+0
335.44070E+0	294.65687E+3	793.01504E-12	-100.07623E+0
337.82819E+0	294.65687E+3	786.92508E-12	-100.24554E+0
340.21567E+0	294.65687E+3	779.40265E-12	-101.07405E+0
342.60315E+0	294.65687E+3	769.23423E-12	-101.36945E+0
344.99063E+0	294.65687E+3	763.75206E-12	-102.05298E+0
347.37811E+0	294.65687E+3	757.08140E-12	-102.25340E+0
349.76559E+0	294.65687E+3	748.51553E-12	-102.77860E+0
352.15308E+0	294.65687E+3	738.87552E-12	-103.20240E+0
354.54056E+0	294.65687E+3	732.88980E-12	-103.55333E+0
356.92804E+0	294.65687E+3	725.43144E-12	-104.26172E+0
