Experiment	Experiment	
Saved Date	19.09.2019 15:12:58	
User		
f_res (Hz)	383230.788	
Q	18725	
Phase (deg)	-207.72	
Amp/Exc (nm/mV)	2.932	
Number of points	128	
Fit length	 	
Comment01	2nd resonance - dumped and standing free	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-45.629929E+0	383.23037E+3	9.7901820E-9	76.736755E+0
-40.826778E+0	383.23037E+3	10.857556E-9	75.112518E+0
-36.023628E+0	383.23037E+3	12.176164E-9	73.166061E+0
-31.220478E+0	383.23037E+3	13.842171E-9	70.773689E+0
-26.417328E+0	383.23037E+3	15.996587E-9	67.617653E+0
-21.614178E+0	383.23037E+3	18.894083E-9	63.446125E+0
-16.811028E+0	383.23037E+3	22.891838E-9	57.459911E+0
-12.007877E+0	383.23037E+3	28.461519E-9	48.588409E+0
-7.2047276E+0	383.23037E+3	35.926455E-9	34.556793E+0
-2.4015779E+0	383.23037E+3	43.170530E-9	12.939589E+0
2.4015718E+0	383.23037E+3	43.983938E-9	-13.823256E+0
7.2047215E+0	383.23037E+3	37.172153E-9	-36.807705E+0
12.007872E+0	383.23037E+3	29.462152E-9	-51.967358E+0
16.811022E+0	383.23037E+3	23.508427E-9	-61.592640E+0
21.614172E+0	383.23037E+3	19.273212E-9	-67.887993E+0
26.417322E+0	383.23037E+3	16.197751E-9	-72.330887E+0
31.220472E+0	383.23037E+3	13.919480E-9	-75.590019E+0
36.023621E+0	383.23037E+3	12.181373E-9	-78.084160E+0
40.826771E+0	383.23037E+3	10.818002E-9	-80.035347E+0
45.629921E+0	383.23037E+3	9.7077208E-9	-81.705330E+0
50.433071E+0	383.23037E+3	8.8029291E-9	-83.080589E+0
55.236221E+0	383.23037E+3	8.0377527E-9	-84.290573E+0
60.039371E+0	383.23037E+3	7.3923889E-9	-85.333504E+0
64.842522E+0	383.23037E+3	6.8367512E-9	-86.250252E+0
69.645668E+0	383.23037E+3	6.3510730E-9	-87.041748E+0
74.448814E+0	383.23037E+3	5.9287792E-9	-87.794754E+0
79.251961E+0	383.23037E+3	5.5589102E-9	-88.468071E+0
84.055107E+0	383.23037E+3	5.2187583E-9	-89.044731E+0
88.858253E+0	383.23037E+3	4.9235083E-9	-89.561646E+0
93.661400E+0	383.23037E+3	4.6515027E-9	-89.988220E+0
98.464546E+0	383.23037E+3	4.4128767E-9	-90.342186E+0
103.26769E+0	383.23037E+3	4.1868544E-9	-90.776665E+0
108.07084E+0	383.23037E+3	3.9840957E-9	-91.047974E+0
112.87399E+0	383.23037E+3	3.8033656E-9	-91.377174E+0
117.67713E+0	383.23037E+3	3.6368522E-9	-91.621460E+0
122.48028E+0	383.23037E+3	3.4822800E-9	-91.773949E+0
127.28342E+0	383.23037E+3	3.3415883E-9	-92.040764E+0
132.08658E+0	383.23037E+3	3.2101568E-9	-92.169670E+0
136.88972E+0	383.23037E+3	3.0893783E-9	-92.346855E+0
141.69287E+0	383.23037E+3	2.9799281E-9	-92.528526E+0
146.49602E+0	383.23037E+3	2.8764602E-9	-92.702408E+0
151.29916E+0	383.23037E+3	2.7764913E-9	-92.828430E+0
156.10231E+0	383.23037E+3	2.6867026E-9	-93.000023E+0
160.90546E+0	383.23037E+3	2.6005367E-9	-93.179840E+0
165.70860E+0	383.23037E+3	2.5201421E-9	-93.336273E+0
170.51175E+0	383.23037E+3	2.4427835E-9	-93.496101E+0
175.31490E+0	383.23037E+3	2.3702205E-9	-93.652771E+0
180.11804E+0	383.23037E+3	2.2993383E-9	-93.804871E+0
184.92119E+0	383.23037E+3	2.2336162E-9	-93.965729E+0
189.72433E+0	383.23037E+3	2.1703417E-9	-94.082474E+0
194.52748E+0	383.23037E+3	2.1107154E-9	-94.207916E+0
199.33063E+0	383.23037E+3	2.0523956E-9	-94.269676E+0
204.13377E+0	383.23037E+3	1.9977753E-9	-94.358688E+0
208.93692E+0	383.23037E+3	1.9466730E-9	-94.421539E+0
213.74007E+0	383.23037E+3	1.8964166E-9	-94.464119E+0
218.54321E+0	383.23037E+3	1.8506282E-9	-94.513458E+0
223.34636E+0	383.23037E+3	1.8045255E-9	-94.558945E+0
228.14951E+0	383.23037E+3	1.7605696E-9	-94.525848E+0
232.95265E+0	383.23037E+3	1.7211950E-9	-94.544151E+0
237.75580E+0	383.23037E+3	1.6810913E-9	-94.512321E+0
242.55894E+0	383.23037E+3	1.6437204E-9	-94.551720E+0
247.36209E+0	383.23037E+3	1.6087064E-9	-94.555237E+0
252.16524E+0	383.23037E+3	1.5751449E-9	-94.480400E+0
256.96838E+0	383.23037E+3	1.5420353E-9	-94.507324E+0
261.77155E+0	383.23037E+3	1.5113424E-9	-94.460793E+0
266.57471E+0	383.23037E+3	1.4805348E-9	-94.414009E+0
271.37787E+0	383.23037E+3	1.4520809E-9	-94.362228E+0
276.18103E+0	383.23037E+3	1.4252202E-9	-94.265785E+0
280.98419E+0	383.23037E+3	1.3977244E-9	-94.241745E+0
285.78735E+0	383.23037E+3	1.3744800E-9	-94.188950E+0
290.59052E+0	383.23037E+3	1.3504938E-9	-94.161171E+0
295.39368E+0	383.23037E+3	1.3276822E-9	-94.086716E+0
300.19684E+0	383.23037E+3	1.3063417E-9	-94.014839E+0
305.00000E+0	383.23037E+3	1.2868686E-9	-93.968002E+0
