Experiment	Experiment	
Saved Date	19.09.2019 15:04:38	
User		
f_res (Hz)	320220.913	
Q	64.3	
Phase (deg)	-446.00	
Amp/Exc (nm/mV)	0.038029	
Number of points	256	
Fit length	 	
Comment01	500kHz freq. sweep - 1st and 2nd resonance - dumped and standing free	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-79.412031E+3	250.00000E+3	8.6101976E-12	65.577194E+0
-77.451250E+3	250.00000E+3	7.2393064E-12	-32.732494E+0
-75.490469E+3	250.00000E+3	8.9299479E-12	39.159088E+0
-73.529687E+3	250.00000E+3	7.3802449E-12	-38.850685E+0
-71.568906E+3	250.00000E+3	14.105039E-12	-72.507683E+0
-69.608125E+3	250.00000E+3	7.8834196E-12	49.868965E+0
-67.647344E+3	250.00000E+3	6.8928014E-12	-1.9683570E+0
-65.686562E+3	250.00000E+3	7.7533943E-12	-45.805660E+0
-63.725777E+3	250.00000E+3	22.630495E-12	115.35645E+0
-61.764992E+3	250.00000E+3	20.840619E-12	111.03915E+0
-59.804207E+3	250.00000E+3	7.9279526E-12	4.5586667E+0
-57.843422E+3	250.00000E+3	13.056420E-12	89.283287E+0
-55.882637E+3	250.00000E+3	9.7696946E-12	79.820854E+0
-53.921852E+3	250.00000E+3	18.372250E-12	23.719706E+0
-51.961066E+3	250.00000E+3	11.962148E-12	-9.7742815E+0
-50.000281E+3	250.00000E+3	9.3065616E-12	-35.570656E+0
-48.039496E+3	250.00000E+3	7.2092679E-12	-32.017265E+0
-46.078711E+3	250.00000E+3	7.2959009E-12	16.382265E+0
-44.117926E+3	250.00000E+3	7.2119025E-12	24.220009E+0
-42.157141E+3	250.00000E+3	10.729586E-12	-83.875687E+0
-40.196355E+3	250.00000E+3	8.7530556E-12	-48.675045E+0
-38.235570E+3	250.00000E+3	6.9093381E-12	-10.510683E+0
-36.274785E+3	250.00000E+3	7.4927070E-12	-18.404627E+0
-34.314000E+3	250.00000E+3	6.8705705E-12	5.3347530E+0
-32.353215E+3	250.00000E+3	7.5518003E-12	-19.406624E+0
-30.392430E+3	250.00000E+3	7.1534337E-12	-29.438768E+0
-28.431645E+3	250.00000E+3	7.7651956E-12	-43.163185E+0
-26.470859E+3	250.00000E+3	9.3683715E-12	-40.336205E+0
-24.510074E+3	250.00000E+3	10.285921E-12	20.137785E+0
-22.549289E+3	250.00000E+3	9.4659038E-12	28.349638E+0
-20.588504E+3	250.00000E+3	9.2496583E-12	77.740425E+0
-18.627719E+3	250.00000E+3	8.5882178E-12	66.128441E+0
-16.666934E+3	250.00000E+3	9.3414139E-12	72.008293E+0
-14.706149E+3	250.00000E+3	7.3656879E-12	26.116270E+0
-12.745365E+3	250.00000E+3	7.1315519E-12	16.571486E+0
-10.784581E+3	250.00000E+3	7.2972964E-12	33.980316E+0
-8.8237969E+3	250.00000E+3	6.9647942E-12	7.8188095E+0
-6.8630127E+3	250.00000E+3	7.5644100E-12	44.028507E+0
-4.9022285E+3	250.00000E+3	6.9530848E-12	5.7397699E+0
-2.9414443E+3	250.00000E+3	9.3326388E-12	71.200165E+0
-980.66003E+0	250.00000E+3	9.0421108E-12	14.145350E+0
980.12427E+0	250.00000E+3	8.6858784E-12	-13.059747E+0
2.9409087E+3	250.00000E+3	9.7495293E-12	-64.716270E+0
4.9016929E+3	250.00000E+3	7.2855827E-12	-4.3726873E+0
6.8624771E+3	250.00000E+3	6.8812924E-12	-10.565950E+0
8.8232617E+3	250.00000E+3	8.2870377E-12	-27.556925E+0
10.784046E+3	250.00000E+3	8.5530949E-12	21.081264E+0
12.744830E+3	250.00000E+3	10.677601E-12	94.353859E+0
14.705614E+3	250.00000E+3	11.967757E-12	89.668747E+0
16.666398E+3	250.00000E+3	13.560414E-12	33.839272E+0
18.627184E+3	250.00000E+3	8.8298171E-12	-15.155510E+0
20.587969E+3	250.00000E+3	6.8934693E-12	-18.674412E+0
22.548754E+3	250.00000E+3	9.5195848E-12	-12.099381E+0
24.509539E+3	250.00000E+3	18.079800E-12	-84.260788E+0
26.470324E+3	250.00000E+3	8.4518312E-12	-57.418983E+0
28.431109E+3	250.00000E+3	6.8831260E-12	-472.40856E-3
30.391895E+3	250.00000E+3	9.2271893E-12	-45.694458E+0
32.352680E+3	250.00000E+3	15.696373E-12	-116.92093E+0
34.313465E+3	250.00000E+3	10.788247E-12	-66.625389E+0
36.274250E+3	250.00000E+3	12.811047E-12	106.48678E+0
