Experiment	Experiment	
Saved Date	06.05.2019 10:54:55	
User		
f_res (Hz)	60928.1423	
Q	236	
Phase (deg)	1.73	
Amp/Exc (nm/mV)	32861008.000	
Number of points	128	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
235.35426E+0	60.944746E+3	258.55035E-3	-112.07880E+0
244.96056E+0	60.944746E+3	246.85387E-3	-113.23313E+0
254.56685E+0	60.944746E+3	235.74005E-3	-114.43446E+0
264.17316E+0	60.944746E+3	224.17985E-3	-115.58636E+0
273.77945E+0	60.944746E+3	215.97585E-3	-116.36226E+0
283.38574E+0	60.944746E+3	205.76800E-3	-117.18486E+0
292.99203E+0	60.944746E+3	195.92246E-3	-118.39478E+0
302.59833E+0	60.944746E+3	190.28065E-3	-118.32421E+0
312.20462E+0	60.944746E+3	182.32732E-3	-118.76571E+0
321.81091E+0	60.944746E+3	175.59458E-3	-120.10130E+0
331.41721E+0	60.944746E+3	167.38452E-3	-119.66550E+0
341.02350E+0	60.944746E+3	161.93536E-3	-119.19021E+0
350.62979E+0	60.944746E+3	159.19088E-3	-119.09013E+0
360.23608E+0	60.944746E+3	157.73673E-3	-119.60965E+0
369.84238E+0	60.944746E+3	155.67981E-3	-120.77184E+0
379.44867E+0	60.944746E+3	151.38005E-3	-121.77606E+0
389.05496E+0	60.944746E+3	147.14105E-3	-123.14781E+0
398.66125E+0	60.944746E+3	143.06703E-3	-124.46855E+0
408.26755E+0	60.944746E+3	137.44491E-3	-125.63725E+0
417.87384E+0	60.944746E+3	131.70990E-3	-126.35226E+0
427.48013E+0	60.944746E+3	125.94466E-3	-126.64718E+0
437.08643E+0	60.944746E+3	121.69284E-3	-126.85487E+0
446.69272E+0	60.944746E+3	117.68629E-3	-126.67323E+0
456.29901E+0	60.944746E+3	114.25657E-3	-126.17527E+0
465.90530E+0	60.944746E+3	111.03342E-3	-126.55813E+0
475.51160E+0	60.944746E+3	105.46514E-3	-126.01502E+0
485.11789E+0	60.944746E+3	103.02791E-3	-124.01263E+0
494.72418E+0	60.944746E+3	101.91262E-3	-122.90558E+0
504.33047E+0	60.944746E+3	102.17578E-3	-122.36989E+0
513.93677E+0	60.944746E+3	101.73440E-3	-121.94264E+0
523.54309E+0	60.944746E+3	101.40864E-3	-122.20278E+0
533.14941E+0	60.944746E+3	101.96608E-3	-121.95021E+0
542.75574E+0	60.944746E+3	101.65062E-3	-122.24184E+0
552.36206E+0	60.944746E+3	102.39740E-3	-122.67088E+0
561.96838E+0	60.944746E+3	101.80753E-3	-123.64964E+0
571.57471E+0	60.944746E+3	100.39996E-3	-124.84587E+0
581.18103E+0	60.944746E+3	99.928997E-3	-125.06606E+0
590.78735E+0	60.944746E+3	100.09665E-3	-125.27699E+0
600.39368E+0	60.944746E+3	100.17787E-3	-126.50838E+0
610.00000E+0	60.944746E+3	99.457577E-3	-127.58938E+0
