Experiment	Experiment	
Saved Date	24.09.2019 13:44:38	
User		
f_res (Hz)	383205.765	
Q	14988	
Phase (deg)	-217.79	
Amp/Exc (nm/mV)	7.447	
Number of points	256	
Fit length	 	
Comment01	2nd resonance - dumped and standing free	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-47.400215E+0	383.20666E+3	11.508234E-9	77.357307E+0
-46.200214E+0	383.20666E+3	11.798288E-9	76.990562E+0
-45.000214E+0	383.20666E+3	12.103001E-9	76.569054E+0
-43.800213E+0	383.20666E+3	12.425428E-9	76.099510E+0
-42.600212E+0	383.20666E+3	12.772454E-9	75.712921E+0
-41.400211E+0	383.20666E+3	13.109704E-9	75.113495E+0
-40.200211E+0	383.20666E+3	13.488835E-9	74.637642E+0
-39.000210E+0	383.20666E+3	13.871045E-9	74.104218E+0
-37.800209E+0	383.20666E+3	14.287934E-9	73.551231E+0
-36.600208E+0	383.20666E+3	14.720949E-9	72.877747E+0
-35.400208E+0	383.20666E+3	15.187837E-9	72.200874E+0
-34.200207E+0	383.20666E+3	15.694866E-9	71.521469E+0
-33.000206E+0	383.20666E+3	16.182808E-9	70.787613E+0
-31.800205E+0	383.20666E+3	16.749839E-9	69.952942E+0
-30.600204E+0	383.20666E+3	17.330049E-9	69.162521E+0
-29.400204E+0	383.20666E+3	17.959767E-9	68.402534E+0
-28.200203E+0	383.20666E+3	18.617285E-9	67.307373E+0
-27.000202E+0	383.20666E+3	19.335699E-9	66.295143E+0
-25.800201E+0	383.20666E+3	20.080842E-9	65.165154E+0
-24.600201E+0	383.20666E+3	20.893932E-9	64.018982E+0
-23.400200E+0	383.20666E+3	21.750775E-9	62.726463E+0
-22.200199E+0	383.20666E+3	22.715046E-9	61.350094E+0
-21.000198E+0	383.20666E+3	23.708012E-9	59.825417E+0
-19.800198E+0	383.20666E+3	24.765978E-9	58.131809E+0
-18.600197E+0	383.20666E+3	25.903500E-9	56.324715E+0
-17.400196E+0	383.20666E+3	27.119635E-9	54.318623E+0
-16.200195E+0	383.20666E+3	28.433812E-9	52.080513E+0
-15.000196E+0	383.20666E+3	29.811634E-9	49.813206E+0
-13.800196E+0	383.20666E+3	31.268858E-9	47.150902E+0
-12.600196E+0	383.20666E+3	32.795210E-9	44.285618E+0
-11.400196E+0	383.20666E+3	34.358155E-9	41.125980E+0
-10.200196E+0	383.20666E+3	35.976775E-9	37.633854E+0
-9.0001965E+0	383.20666E+3	37.614043E-9	33.874809E+0
-7.8001966E+0	383.20666E+3	39.190766E-9	29.790560E+0
-6.6001968E+0	383.20666E+3	40.660407E-9	25.412441E+0
-5.4001970E+0	383.20666E+3	42.015660E-9	20.653913E+0
-4.2001972E+0	383.20666E+3	43.182677E-9	15.669188E+0
-3.0001972E+0	383.20666E+3	43.980936E-9	10.483336E+0
-1.8001971E+0	383.20666E+3	44.557240E-9	5.0368667E+0
