Experiment	Experiment	
Saved Date	16.03.2020 14:15:05	
User		
f_res (Hz)	292368.831	
Q	16136	
Phase (deg)	-111.40	
Amp/Exc (nm/mV)	0.007403	
Number of points	512	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-1.2500000E+6	1.2500000E+6	53.191153E-12	-158.09962E+0
-1.2451076E+6	1.2500000E+6	32.100510E-12	-5.7814369E+0
-1.2402152E+6	1.2500000E+6	26.072594E-12	5.1643395E+0
-1.2353229E+6	1.2500000E+6	15.030007E-12	-3.5175838E+0
-1.2304305E+6	1.2500000E+6	7.0117844E-12	7.2453804E+0
-1.2255381E+6	1.2500000E+6	8.2959152E-12	-14.370946E+0
-1.2206458E+6	1.2500000E+6	10.213778E-12	490.97717E-3
-1.2157534E+6	1.2500000E+6	13.082194E-12	-3.1092024E+0
-1.2108610E+6	1.2500000E+6	17.622013E-12	-3.2038500E+0
-1.2059686E+6	1.2500000E+6	19.457840E-12	7.0303760E+0
-1.2010762E+6	1.2500000E+6	17.233681E-12	-2.1318009E+0
-1.1961839E+6	1.2500000E+6	12.601665E-12	-641.32887E-3
-1.1912915E+6	1.2500000E+6	7.7399762E-12	3.5740077E+0
-1.1863991E+6	1.2500000E+6	6.0497462E-12	1.3424926E+0
-1.1815068E+6	1.2500000E+6	6.9117294E-12	-6.1839633E+0
-1.1766144E+6	1.2500000E+6	6.5622820E-12	-2.0822189E+0
-1.1717220E+6	1.2500000E+6	6.9198588E-12	1.1977539E+0
-1.1668296E+6	1.2500000E+6	7.4979528E-12	2.9625142E+0
-1.1619372E+6	1.2500000E+6	7.7578924E-12	2.4612308E+0
-1.1570449E+6	1.2500000E+6	7.4832926E-12	-13.227145E+0
-1.1521525E+6	1.2500000E+6	6.5082887E-12	2.9463322E+0
-1.1472601E+6	1.2500000E+6	6.0227934E-12	3.3048379E+0
-1.1423678E+6	1.2500000E+6	5.9336117E-12	4.4255376E+0
-1.1374754E+6	1.2500000E+6	5.7981753E-12	2.4961338E+0
-1.1325830E+6	1.2500000E+6	6.0055476E-12	5.0497007E+0
-1.1276906E+6	1.2500000E+6	5.9842738E-12	-2.6966565E+0
-1.1227982E+6	1.2500000E+6	5.9759203E-12	-2.4781756E+0
-1.1179059E+6	1.2500000E+6	6.1932768E-12	-3.6711833E+0
-1.1130135E+6	1.2500000E+6	5.8670295E-12	4.1375308E+0
-1.1081211E+6	1.2500000E+6	5.8318853E-12	-3.2551177E+0
-1.1032288E+6	1.2500000E+6	6.1337502E-12	-10.864254E+0
-1.0983364E+6	1.2500000E+6	6.0401406E-12	486.25219E-3
-1.0934440E+6	1.2500000E+6	5.8505132E-12	-5.8395185E+0
-1.0885516E+6	1.2500000E+6	5.7345561E-12	-10.171206E+0
-1.0836592E+6	1.2500000E+6	5.9608408E-12	-3.3405740E+0
-1.0787669E+6	1.2500000E+6	5.8633593E-12	-2.7346790E+0
-1.0738745E+6	1.2500000E+6	5.9339829E-12	-4.2814541E+0
-1.0689821E+6	1.2500000E+6	5.9125899E-12	-2.1472685E+0
-1.0640898E+6	1.2500000E+6	6.0875627E-12	-17.468424E+0
-1.0591974E+6	1.2500000E+6	6.1386655E-12	-4.6521416E+0
-1.0543050E+6	1.2500000E+6	5.9409660E-12	1.1684705E+0
-1.0494126E+6	1.2500000E+6	5.9899139E-12	1.7509975E+0
-1.0445202E+6	1.2500000E+6	5.9452096E-12	-8.9446154E+0
-1.0396279E+6	1.2500000E+6	5.8220577E-12	10.953327E+0
-1.0347355E+6	1.2500000E+6	5.7208131E-12	-15.727804E+0
-1.0298431E+6	1.2500000E+6	5.8920898E-12	-21.882399E+0
-1.0249508E+6	1.2500000E+6	6.0511839E-12	-21.982246E+0
-1.0200584E+6	1.2500000E+6	5.9392153E-12	-2.0750897E+0
-1.0151660E+6	1.2500000E+6	6.5504741E-12	3.7756951E+0
-1.0102736E+6	1.2500000E+6	5.5045885E-12	-15.353465E+0
-1.0053812E+6	1.2500000E+6	5.8925408E-12	25.102892E+0
-1.0004889E+6	1.2500000E+6	5.7425150E-12	-1.0756036E+0
-995.59650E+3	1.2500000E+6	5.9698110E-12	15.336586E+0
