Experiment	Experiment	
Saved Date	19.09.2019 14:58:48	
User		
f_res (Hz)	320445.582	
Q	60.9	
Phase (deg)	-436.90	
Amp/Exc (nm/mV)	0.035702	
Number of points	256	
Fit length	 	
Comment01	500kHz freq. sweep - 1st and 2nd resonance	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-79.412031E+3	250.00000E+3	7.7769466E-12	45.771904E+0
-77.451250E+3	250.00000E+3	7.5669497E-12	-47.240070E+0
-75.490469E+3	250.00000E+3	8.7337958E-12	33.335148E+0
-73.529687E+3	250.00000E+3	7.2763774E-12	-37.148476E+0
-71.568906E+3	250.00000E+3	13.603691E-12	-97.957298E+0
-69.608125E+3	250.00000E+3	7.8880348E-12	51.104046E+0
-67.647344E+3	250.00000E+3	6.7851636E-12	4.1698384E+0
-65.686562E+3	250.00000E+3	7.8148044E-12	-50.289867E+0
-63.725777E+3	250.00000E+3	21.630781E-12	49.741329E+0
-61.764992E+3	250.00000E+3	23.203293E-12	112.69057E+0
-59.804207E+3	250.00000E+3	7.8743175E-12	21.128845E+0
-57.843422E+3	250.00000E+3	12.972004E-12	87.898888E+0
-55.882637E+3	250.00000E+3	10.476750E-12	88.670967E+0
-53.921852E+3	250.00000E+3	16.283695E-12	25.775932E+0
-51.961066E+3	250.00000E+3	11.442012E-12	-7.2308440E+0
-50.000281E+3	250.00000E+3	8.8256312E-12	-35.748341E+0
-48.039496E+3	250.00000E+3	7.2432229E-12	-30.839956E+0
-46.078711E+3	250.00000E+3	7.5825856E-12	27.730139E+0
-44.117926E+3	250.00000E+3	7.1678206E-12	21.563581E+0
-42.157141E+3	250.00000E+3	10.949892E-12	-78.725159E+0
-40.196355E+3	250.00000E+3	8.6709693E-12	-47.641376E+0
-38.235570E+3	250.00000E+3	6.8863535E-12	-12.433780E+0
-36.274785E+3	250.00000E+3	7.3641501E-12	-17.224264E+0
-34.314000E+3	250.00000E+3	6.9608152E-12	-5.7659426E+0
-32.353215E+3	250.00000E+3	7.3606286E-12	-11.524913E+0
-30.392430E+3	250.00000E+3	7.1847185E-12	-33.805267E+0
-28.431645E+3	250.00000E+3	8.0571244E-12	-50.077923E+0
-26.470859E+3	250.00000E+3	10.207475E-12	-71.233711E+0
-24.510074E+3	250.00000E+3	11.090048E-12	35.573544E+0
-22.549289E+3	250.00000E+3	9.9921434E-12	23.817057E+0
-20.588504E+3	250.00000E+3	9.4165500E-12	81.643089E+0
-18.627719E+3	250.00000E+3	9.0038038E-12	74.982468E+0
-16.666934E+3	250.00000E+3	9.2355776E-12	66.225952E+0
-14.706149E+3	250.00000E+3	7.4297461E-12	29.734430E+0
-12.745365E+3	250.00000E+3	7.0879492E-12	9.0228968E+0
-10.784581E+3	250.00000E+3	7.2117815E-12	37.254417E+0
-8.8237969E+3	250.00000E+3	6.9672263E-12	9.2492743E+0
-6.8630127E+3	250.00000E+3	7.4991055E-12	42.129047E+0
-4.9022285E+3	250.00000E+3	6.9682745E-12	955.09255E-3
-2.9414443E+3	250.00000E+3	9.1367061E-12	67.790276E+0
-980.66003E+0	250.00000E+3	8.7937531E-12	12.584630E+0
