Experiment	Experiment	
Saved Date	21.01.2020 11:15:16	
User		
f_res (Hz)	1895287.63	
Q	892	
Phase (deg)	-77.40	
Amp/Exc (nm/mV)	0.016796	
Number of points	512	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-1.0000000E+6	1.0000000E+6	39.251942E-12	-100.87220E+0
-996.08612E+3	1.0000000E+6	28.367492E-12	-25.968117E+0
-992.17225E+3	1.0000000E+6	20.892557E-12	-4.6724687E+0
-988.25837E+3	1.0000000E+6	16.848134E-12	-2.4642007E+0
-984.34450E+3	1.0000000E+6	10.205413E-12	-7.7894554E+0
-980.43062E+3	1.0000000E+6	6.1294221E-12	-12.456007E+0
-976.51675E+3	1.0000000E+6	7.0033645E-12	-18.137362E+0
-972.60287E+3	1.0000000E+6	8.0552613E-12	-15.071790E+0
-968.68900E+3	1.0000000E+6	7.2367824E-12	-6.6493287E+0
-964.77512E+3	1.0000000E+6	6.2511420E-12	-12.232618E+0
-960.86125E+3	1.0000000E+6	6.2251697E-12	-14.950395E+0
-956.94737E+3	1.0000000E+6	5.9332908E-12	-8.3978319E+0
-953.03350E+3	1.0000000E+6	6.4720616E-12	-11.952548E+0
-949.11962E+3	1.0000000E+6	6.5995291E-12	-11.063486E+0
-945.20575E+3	1.0000000E+6	6.2589352E-12	-8.7608356E+0
-941.29187E+3	1.0000000E+6	6.4528573E-12	-10.326445E+0
-937.37800E+3	1.0000000E+6	6.3150925E-12	-10.722034E+0
-933.46412E+3	1.0000000E+6	6.3415479E-12	-14.576951E+0
-929.55025E+3	1.0000000E+6	6.5379854E-12	-15.516508E+0
-925.63637E+3	1.0000000E+6	6.1850676E-12	-10.700393E+0
-921.72250E+3	1.0000000E+6	5.8580250E-12	-5.1903930E+0
-917.80862E+3	1.0000000E+6	5.8186147E-12	-13.380251E+0
-913.89475E+3	1.0000000E+6	6.0335565E-12	3.4287751E+0
-909.98087E+3	1.0000000E+6	6.0450559E-12	-12.331763E+0
-906.06700E+3	1.0000000E+6	5.9138870E-12	-11.412224E+0
-902.15312E+3	1.0000000E+6	6.0891934E-12	-2.9719217E+0
-898.23925E+3	1.0000000E+6	6.3173915E-12	-8.4852343E+0
-894.32537E+3	1.0000000E+6	6.1430539E-12	-10.631729E+0
-890.41150E+3	1.0000000E+6	6.1776981E-12	-5.8320642E+0
-886.49762E+3	1.0000000E+6	6.1476414E-12	-7.8512769E+0
-882.58375E+3	1.0000000E+6	5.8759937E-12	-9.6217089E+0
-878.66987E+3	1.0000000E+6	6.2903563E-12	-9.1692162E+0
-874.75600E+3	1.0000000E+6	6.2077197E-12	2.3673854E+0
-870.84212E+3	1.0000000E+6	6.2847631E-12	-11.671305E+0
-866.92825E+3	1.0000000E+6	5.8169949E-12	-4.2091336E+0
-863.01437E+3	1.0000000E+6	6.1366480E-12	-6.3647161E+0
-859.10050E+3	1.0000000E+6	6.0325599E-12	-4.9241800E+0
-855.18662E+3	1.0000000E+6	6.2677003E-12	-8.8753567E+0
-851.27275E+3	1.0000000E+6	6.1470959E-12	-10.963550E+0
-847.35887E+3	1.0000000E+6	6.2142700E-12	-16.924078E+0
-843.44500E+3	1.0000000E+6	6.0559817E-12	-3.8868644E+0
-839.53112E+3	1.0000000E+6	6.2332995E-12	-12.484464E+0
-835.61725E+3	1.0000000E+6	6.3384580E-12	-17.021896E+0
-831.70337E+3	1.0000000E+6	6.0128677E-12	-40.837013E+0
-827.78950E+3	1.0000000E+6	6.2279769E-12	-6.1253428E+0
-823.87562E+3	1.0000000E+6	6.1055965E-12	-14.918239E+0
-819.96175E+3	1.0000000E+6	6.1146197E-12	-8.9408693E+0
-816.04787E+3	1.0000000E+6	5.8622213E-12	-3.9179904E+0
-812.13400E+3	1.0000000E+6	6.0983610E-12	5.5236087E+0
-808.22012E+3	1.0000000E+6	6.6292661E-12	-18.525158E+0
-804.30625E+3	1.0000000E+6	6.0337469E-12	-1.8398682E+0
-800.39237E+3	1.0000000E+6	6.0647806E-12	-13.417396E+0
-796.47850E+3	1.0000000E+6	5.9461980E-12	-5.8773808E+0
-792.56462E+3	1.0000000E+6	6.1997729E-12	-11.211895E+0
-788.65075E+3	1.0000000E+6	6.3645313E-12	-10.100836E+0
-784.73687E+3	1.0000000E+6	6.3157908E-12	-17.844332E+0
-780.82300E+3	1.0000000E+6	6.2724929E-12	-8.6036730E+0
-776.90912E+3	1.0000000E+6	7.8261243E-12	-58.188877E+0
-772.99525E+3	1.0000000E+6	8.3822853E-12	-17.854942E+0
-769.08137E+3	1.0000000E+6	8.3334138E-12	47.583855E+0
-765.16750E+3	1.0000000E+6	6.0963417E-12	-20.177246E+0
-761.25362E+3	1.0000000E+6	9.3702207E-12	-29.505911E+0
-757.33975E+3	1.0000000E+6	9.1740201E-12	33.828129E+0
-753.42587E+3	1.0000000E+6	9.6668064E-12	-55.820499E+0
-749.51200E+3	1.0000000E+6	6.5572131E-12	26.836660E+0
-745.59812E+3	1.0000000E+6	6.3948152E-12	-10.073109E+0
-741.68425E+3	1.0000000E+6	6.2899512E-12	-19.470093E+0
-737.77037E+3	1.0000000E+6	7.6408602E-12	-69.110138E+0
-733.85650E+3	1.0000000E+6	6.4132801E-12	-6.2578950E+0
-729.94262E+3	1.0000000E+6	6.3617896E-12	-10.381143E+0
-726.02875E+3	1.0000000E+6	6.9081464E-12	25.857283E+0
-722.11487E+3	1.0000000E+6	6.5509681E-12	-2.5896149E+0
-718.20100E+3	1.0000000E+6	7.3256115E-12	31.480362E+0
-714.28712E+3	1.0000000E+6	10.891644E-12	4.9880362E+0
-710.37325E+3	1.0000000E+6	11.789931E-12	-63.025700E+0
-706.45937E+3	1.0000000E+6	56.195618E-12	60.548916E+0
-702.54550E+3	1.0000000E+6	36.534956E-12	-43.030624E+0
-698.63162E+3	1.0000000E+6	11.050216E-12	-31.068981E+0
-694.71775E+3	1.0000000E+6	12.614205E-12	-47.151436E+0
-690.80387E+3	1.0000000E+6	12.843154E-12	8.6319332E+0
-686.89000E+3	1.0000000E+6	8.8737177E-12	36.037827E+0
-682.97612E+3	1.0000000E+6	8.3184692E-12	5.0104990E+0
-679.06225E+3	1.0000000E+6	6.7808307E-12	1.3709210E+0
-675.14837E+3	1.0000000E+6	7.0218024E-12	-39.681705E+0
-671.23450E+3	1.0000000E+6	6.0601207E-12	18.578600E+0
-667.32062E+3	1.0000000E+6	6.3853480E-12	-20.968315E+0
-663.40675E+3	1.0000000E+6	5.9984149E-12	1.5316610E+0
-659.49287E+3	1.0000000E+6	5.8344549E-12	-9.0604315E+0
-655.57900E+3	1.0000000E+6	6.1861310E-12	5.9061527E+0
-651.66512E+3	1.0000000E+6	6.1459639E-12	-17.201033E+0
-647.75125E+3	1.0000000E+6	5.8280286E-12	6.7055135E+0
-643.83737E+3	1.0000000E+6	6.2685616E-12	5.9299579E+0
