Experiment	Experiment	
Saved Date	23.03.2020 15:25:28	
User		
f_res (Hz)	397280.251	
Q	19166	
Phase (deg)	27.79	
Amp/Exc (nm/mV)	0.351395	
Number of points	256	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-305.00000E+0	397.27900E+3	173.46748E-12	117.62954E+0
-302.60785E+0	397.27900E+3	174.72924E-12	117.47788E+0
-300.21570E+0	397.27900E+3	175.58162E-12	117.73218E+0
-297.82355E+0	397.27900E+3	178.59371E-12	117.63159E+0
-295.43140E+0	397.27900E+3	178.74950E-12	117.29790E+0
-293.03925E+0	397.27900E+3	180.12673E-12	117.20531E+0
-290.64709E+0	397.27900E+3	182.55915E-12	116.97995E+0
-288.25494E+0	397.27900E+3	184.21062E-12	117.15181E+0
-285.86279E+0	397.27900E+3	184.60589E-12	116.74401E+0
-283.47064E+0	397.27900E+3	187.15617E-12	116.76144E+0
-281.07849E+0	397.27900E+3	188.01719E-12	116.66580E+0
-278.68634E+0	397.27900E+3	189.24209E-12	116.53020E+0
-276.29419E+0	397.27900E+3	192.20511E-12	116.57375E+0
-273.90204E+0	397.27900E+3	193.36947E-12	116.35911E+0
-271.50989E+0	397.27900E+3	195.54983E-12	116.08557E+0
-269.11774E+0	397.27900E+3	196.31843E-12	116.00242E+0
-266.72559E+0	397.27900E+3	198.21840E-12	116.08473E+0
-264.33344E+0	397.27900E+3	201.57641E-12	115.83156E+0
-261.94128E+0	397.27900E+3	202.73511E-12	115.80499E+0
-259.54913E+0	397.27900E+3	204.89466E-12	115.69144E+0
-257.15698E+0	397.27900E+3	206.17114E-12	115.61847E+0
-254.76483E+0	397.27900E+3	208.09980E-12	115.29301E+0
-252.37268E+0	397.27900E+3	211.12014E-12	115.44382E+0
-249.98053E+0	397.27900E+3	211.57302E-12	115.39379E+0
-247.58838E+0	397.27900E+3	213.76188E-12	115.01449E+0
-245.19623E+0	397.27900E+3	216.83062E-12	114.89754E+0
-242.80408E+0	397.27900E+3	218.47847E-12	115.02555E+0
-240.41193E+0	397.27900E+3	220.85402E-12	114.55073E+0
-238.01978E+0	397.27900E+3	224.24748E-12	114.98183E+0
-235.62762E+0	397.27900E+3	225.80766E-12	114.58801E+0
-233.23547E+0	397.27900E+3	227.42346E-12	114.55127E+0
-230.84332E+0	397.27900E+3	230.16254E-12	114.58472E+0
-228.45117E+0	397.27900E+3	231.93317E-12	114.46918E+0
-226.05902E+0	397.27900E+3	235.71842E-12	114.35544E+0
-223.66687E+0	397.27900E+3	237.04674E-12	113.96143E+0
-221.27472E+0	397.27900E+3	240.98584E-12	113.57794E+0
-218.88257E+0	397.27900E+3	243.05763E-12	113.75490E+0
-216.49042E+0	397.27900E+3	245.23050E-12	113.63763E+0
-214.09827E+0	397.27900E+3	247.82007E-12	113.44291E+0
-211.70612E+0	397.27900E+3	250.75020E-12	113.51242E+0
-209.31396E+0	397.27900E+3	253.85669E-12	113.16374E+0
-206.92181E+0	397.27900E+3	258.61654E-12	113.27821E+0
-204.52966E+0	397.27900E+3	260.58389E-12	113.19036E+0
-202.13751E+0	397.27900E+3	263.46603E-12	112.85975E+0
-199.74536E+0	397.27900E+3	266.62000E-12	112.83436E+0
-197.35321E+0	397.27900E+3	269.47711E-12	112.87662E+0
-194.96106E+0	397.27900E+3	269.99639E-12	113.04275E+0
-192.56891E+0	397.27900E+3	276.71712E-12	112.68942E+0
-190.17676E+0	397.27900E+3	277.29841E-12	112.69746E+0
-187.78461E+0	397.27900E+3	284.54589E-12	112.12752E+0
-185.39246E+0	397.27900E+3	288.83640E-12	112.29478E+0
-183.00031E+0	397.27900E+3	293.81392E-12	112.11909E+0
-180.60815E+0	397.27900E+3	294.36370E-12	112.11709E+0
-178.21600E+0	397.27900E+3	299.76335E-12	111.73061E+0
-175.82385E+0	397.27900E+3	303.09402E-12	111.79846E+0
-173.43170E+0	397.27900E+3	307.20099E-12	111.48687E+0
-171.03955E+0	397.27900E+3	310.57687E-12	111.34619E+0
-168.64740E+0	397.27900E+3	317.03437E-12	111.18541E+0
-166.25525E+0	397.27900E+3	320.10208E-12	110.93179E+0
-163.86310E+0	397.27900E+3	327.18264E-12	111.25411E+0
-161.47095E+0	397.27900E+3	329.28407E-12	110.91422E+0
-159.07880E+0	397.27900E+3	335.51917E-12	111.00274E+0
-156.68665E+0	397.27900E+3	340.99118E-12	110.66380E+0
-154.29449E+0	397.27900E+3	345.26773E-12	110.47029E+0
-151.90234E+0	397.27900E+3	349.77321E-12	110.27505E+0
-149.51019E+0	397.27900E+3	356.84683E-12	110.14274E+0
-147.11804E+0	397.27900E+3	361.38428E-12	110.50413E+0
-144.72589E+0	397.27900E+3	368.40603E-12	110.06872E+0
-142.33374E+0	397.27900E+3	375.26160E-12	109.94104E+0
-139.94159E+0	397.27900E+3	382.29445E-12	109.70473E+0
-137.54944E+0	397.27900E+3	386.54605E-12	109.59813E+0
-135.15729E+0	397.27900E+3	394.13858E-12	109.48025E+0
-132.76514E+0	397.27900E+3	401.14062E-12	109.33562E+0
-130.37299E+0	397.27900E+3	407.57114E-12	108.93813E+0
-127.98083E+0	397.27900E+3	415.79554E-12	108.89960E+0
-125.58867E+0	397.27900E+3	426.38659E-12	108.97767E+0
-123.19651E+0	397.27900E+3	432.50892E-12	108.96608E+0
-120.80435E+0	397.27900E+3	440.68849E-12	108.60401E+0
-118.41219E+0	397.27900E+3	449.07220E-12	108.72171E+0
-116.02003E+0	397.27900E+3	461.54688E-12	108.22083E+0
-113.62788E+0	397.27900E+3	471.97263E-12	108.00768E+0
-111.23572E+0	397.27900E+3	478.24583E-12	107.81857E+0
-108.84356E+0	397.27900E+3	490.48382E-12	107.96085E+0
-106.45140E+0	397.27900E+3	499.04958E-12	107.45557E+0
-104.05924E+0	397.27900E+3	510.88150E-12	107.33424E+0
-101.66708E+0	397.27900E+3	521.70718E-12	107.12584E+0
-99.274925E+0	397.27900E+3	539.32792E-12	106.97879E+0
-96.882767E+0	397.27900E+3	551.95948E-12	106.65706E+0
-94.490608E+0	397.27900E+3	566.59794E-12	106.45682E+0
-92.098450E+0	397.27900E+3	582.93415E-12	106.20937E+0
-89.706291E+0	397.27900E+3	597.92921E-12	105.97748E+0
-87.314133E+0	397.27900E+3	615.03486E-12	105.66235E+0
-84.921974E+0	397.27900E+3	629.89941E-12	105.49236E+0
-82.529816E+0	397.27900E+3	648.04467E-12	105.25855E+0
-80.137657E+0	397.27900E+3	669.30644E-12	104.87340E+0
-77.745499E+0	397.27900E+3	690.13933E-12	104.55308E+0
-75.353340E+0	397.27900E+3	711.01652E-12	104.30515E+0
-72.961182E+0	397.27900E+3	735.19524E-12	103.74023E+0
-70.569023E+0	397.27900E+3	762.16883E-12	103.70813E+0
-68.176865E+0	397.27900E+3	782.23217E-12	102.93150E+0
-65.784706E+0	397.27900E+3	813.56205E-12	102.96458E+0
