Experiment	Experiment	
Saved Date	23.03.2020 17:02:03	
User		
f_res (Hz)	397279.970	
Q	19115	
Phase (deg)	26.79	
Amp/Exc (nm/mV)	0.334924	
Number of points	256	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-305.00000E+0	397.28025E+3	770.34346E-12	93.452065E+0
-302.60785E+0	397.28025E+3	776.24518E-12	93.369781E+0
-300.21570E+0	397.28025E+3	783.19762E-12	93.283203E+0
-297.82355E+0	397.28025E+3	789.26143E-12	93.212585E+0
-295.43140E+0	397.28025E+3	795.54352E-12	93.243416E+0
-293.03925E+0	397.28025E+3	801.95484E-12	93.163612E+0
-290.64709E+0	397.28025E+3	809.32322E-12	93.087242E+0
-288.25494E+0	397.28025E+3	816.14859E-12	93.043991E+0
-285.86279E+0	397.28025E+3	822.16461E-12	92.881790E+0
-283.47064E+0	397.28025E+3	828.82212E-12	92.832886E+0
-281.07849E+0	397.28025E+3	836.85808E-12	92.839401E+0
-278.68634E+0	397.28025E+3	844.16707E-12	92.743179E+0
-276.29419E+0	397.28025E+3	851.40889E-12	92.697136E+0
-273.90204E+0	397.28025E+3	856.84754E-12	92.633507E+0
-271.50989E+0	397.28025E+3	867.38844E-12	92.545471E+0
-269.11774E+0	397.28025E+3	872.86656E-12	92.449493E+0
-266.72559E+0	397.28025E+3	882.41142E-12	92.487892E+0
-264.33344E+0	397.28025E+3	890.50639E-12	92.432335E+0
-261.94128E+0	397.28025E+3	899.18489E-12	92.350243E+0
-259.54913E+0	397.28025E+3	907.30429E-12	92.263512E+0
-257.15698E+0	397.28025E+3	916.13944E-12	92.208961E+0
-254.76483E+0	397.28025E+3	923.51315E-12	92.104721E+0
-252.37268E+0	397.28025E+3	933.94370E-12	92.000778E+0
-249.98053E+0	397.28025E+3	943.08505E-12	91.979202E+0
-247.58838E+0	397.28025E+3	951.42882E-12	91.916153E+0
-245.19623E+0	397.28025E+3	961.48323E-12	91.864471E+0
-242.80408E+0	397.28025E+3	971.53141E-12	91.754051E+0
-240.41193E+0	397.28025E+3	981.64776E-12	91.776184E+0
-238.01978E+0	397.28025E+3	991.44115E-12	91.611885E+0
-235.62762E+0	397.28025E+3	1.0025241E-9	91.493546E+0
-233.23547E+0	397.28025E+3	1.0115345E-9	91.519684E+0
-230.84332E+0	397.28025E+3	1.0234166E-9	91.414528E+0
-228.45117E+0	397.28025E+3	1.0339253E-9	91.270134E+0
-226.05902E+0	397.28025E+3	1.0469591E-9	91.255669E+0
-223.66687E+0	397.28025E+3	1.0578662E-9	91.125443E+0
-221.27472E+0	397.28025E+3	1.0694444E-9	91.065598E+0
-218.88257E+0	397.28025E+3	1.0811931E-9	90.999153E+0
-216.49042E+0	397.28025E+3	1.0937247E-9	90.940079E+0
-214.09827E+0	397.28025E+3	1.1058737E-9	90.800323E+0
-211.70612E+0	397.28025E+3	1.1200484E-9	90.705780E+0
-209.31396E+0	397.28025E+3	1.1326073E-9	90.649406E+0
-206.92181E+0	397.28025E+3	1.1468784E-9	90.553993E+0
-204.52966E+0	397.28025E+3	1.1591765E-9	90.452873E+0
-202.13751E+0	397.28025E+3	1.1739778E-9	90.340714E+0
-199.74536E+0	397.28025E+3	1.1873688E-9	90.266289E+0
-197.35321E+0	397.28025E+3	1.2042369E-9	90.226471E+0
-194.96106E+0	397.28025E+3	1.2180172E-9	90.104500E+0
-192.56891E+0	397.28025E+3	1.2343069E-9	89.907845E+0
-190.17676E+0	397.28025E+3	1.2509337E-9	89.932800E+0
-187.78461E+0	397.28025E+3	1.2602266E-9	89.866119E+0
-185.39246E+0	397.28025E+3	1.2832422E-9	89.715309E+0
-183.00031E+0	397.28025E+3	1.3006186E-9	89.534241E+0
-180.60815E+0	397.28025E+3	1.3155893E-9	89.467323E+0
-178.21600E+0	397.28025E+3	1.3364633E-9	89.429810E+0
-175.82385E+0	397.28025E+3	1.3546378E-9	89.308159E+0
-173.43170E+0	397.28025E+3	1.3723138E-9	89.231331E+0
-171.03955E+0	397.28025E+3	1.3951675E-9	89.138618E+0
-168.64740E+0	397.28025E+3	1.4023633E-9	89.017174E+0
-166.25525E+0	397.28025E+3	1.4354945E-9	88.917343E+0
-163.86310E+0	397.28025E+3	1.4558046E-9	88.740433E+0
-161.47095E+0	397.28025E+3	1.4808148E-9	88.697762E+0
-159.07880E+0	397.28025E+3	1.4877712E-9	88.593307E+0
-156.68665E+0	397.28025E+3	1.5259305E-9	88.451324E+0
-154.29449E+0	397.28025E+3	1.5503251E-9	88.373283E+0
-151.90234E+0	397.28025E+3	1.5746586E-9	88.260147E+0
-149.51019E+0	397.28025E+3	1.6018477E-9	88.099556E+0
-147.11804E+0	397.28025E+3	1.6289357E-9	87.941872E+0
-144.72589E+0	397.28025E+3	1.6555559E-9	87.821083E+0
-142.33374E+0	397.28025E+3	1.6854186E-9	87.772797E+0
-139.94159E+0	397.28025E+3	1.7066720E-9	87.619408E+0
-137.54944E+0	397.28025E+3	1.7453263E-9	87.492767E+0
-135.15729E+0	397.28025E+3	1.7788698E-9	87.348381E+0
-132.76514E+0	397.28025E+3	1.8111634E-9	87.234863E+0
-130.37299E+0	397.28025E+3	1.8435498E-9	87.114578E+0
-127.98083E+0	397.28025E+3	1.8800572E-9	87.038109E+0
-125.58867E+0	397.28025E+3	1.9175432E-9	86.836723E+0
-123.19651E+0	397.28025E+3	1.9558648E-9	86.669250E+0
-120.80435E+0	397.28025E+3	1.9968147E-9	86.547920E+0
-118.41219E+0	397.28025E+3	2.0398401E-9	86.381905E+0
-116.02003E+0	397.28025E+3	2.0832187E-9	86.288895E+0
-113.62788E+0	397.28025E+3	2.1273048E-9	86.073540E+0
-111.23572E+0	397.28025E+3	2.1745663E-9	85.979095E+0
-108.84356E+0	397.28025E+3	2.2241313E-9	85.611626E+0
-106.45140E+0	397.28025E+3	2.2727913E-9	85.482719E+0
-104.05924E+0	397.28025E+3	2.3308426E-9	85.302231E+0
-101.66708E+0	397.28025E+3	2.3901952E-9	85.143959E+0
-99.274925E+0	397.28025E+3	2.4467435E-9	84.916557E+0
-96.882767E+0	397.28025E+3	2.5083235E-9	84.699539E+0
-94.490608E+0	397.28025E+3	2.5777429E-9	84.499596E+0
-92.098450E+0	397.28025E+3	2.6412721E-9	84.307152E+0
-89.706291E+0	397.28025E+3	2.7180997E-9	83.906502E+0
-87.314133E+0	397.28025E+3	2.7862583E-9	83.697556E+0
-84.921974E+0	397.28025E+3	2.8772609E-9	83.328438E+0
-82.529816E+0	397.28025E+3	2.9543066E-9	83.110947E+0
-80.137657E+0	397.28025E+3	3.0570444E-9	82.695114E+0
-77.745499E+0	397.28025E+3	3.1374348E-9	82.538155E+0
-75.353340E+0	397.28025E+3	3.2503458E-9	82.041412E+0
-72.961182E+0	397.28025E+3	3.3492231E-9	82.027817E+0
-70.569023E+0	397.28025E+3	3.4792513E-9	81.403961E+0
-68.176865E+0	397.28025E+3	3.6063310E-9	81.292015E+0
-65.784706E+0	397.28025E+3	3.7348715E-9	80.554916E+0
-63.392548E+0	397.28025E+3	3.8725481E-9	80.479851E+0
-61.000389E+0	397.28025E+3	3.9643235E-9	79.652115E+0
-58.608231E+0	397.28025E+3	4.2016568E-9	79.431366E+0
-56.216072E+0	397.28025E+3	4.3336130E-9	78.714272E+0
-53.823914E+0	397.28025E+3	4.5685109E-9	78.464180E+0
-51.431755E+0	397.28025E+3	4.7454365E-9	77.451477E+0
-49.039597E+0	397.28025E+3	5.0154165E-9	77.131409E+0
-46.647438E+0	397.28025E+3	5.2750035E-9	75.933868E+0
-44.255280E+0	397.28025E+3	5.5656990E-9	75.640045E+0
-41.863121E+0	397.28025E+3	5.8713616E-9	74.070580E+0
-39.470963E+0	397.28025E+3	6.1620788E-9	73.059990E+0
-37.078804E+0	397.28025E+3	6.5191328E-9	71.861816E+0
-34.686646E+0	397.28025E+3	7.1156667E-9	71.467590E+0
-32.294487E+0	397.28025E+3	7.0433721E-9	71.053757E+0
-29.902330E+0	397.28025E+3	8.1104439E-9	67.643608E+0
-27.510174E+0	397.28025E+3	8.6875467E-9	65.233879E+0
-25.118017E+0	397.28025E+3	9.6191508E-9	63.794086E+0
-22.725861E+0	397.28025E+3	10.128542E-9	60.639076E+0
-20.333704E+0	397.28025E+3	11.408698E-9	57.950592E+0
-17.941547E+0	397.28025E+3	11.913825E-9	55.237530E+0
-15.549391E+0	397.28025E+3	13.888049E-9	50.014366E+0
-13.157234E+0	397.28025E+3	14.722580E-9	46.281395E+0
-10.765078E+0	397.28025E+3	17.070889E-9	38.364189E+0
-8.3729210E+0	397.28025E+3	18.349178E-9	32.945400E+0
-5.9807644E+0	397.28025E+3	20.626949E-9	21.814661E+0
-3.5886075E+0	397.28025E+3	22.042029E-9	13.365728E+0
-1.1964507E+0	397.28025E+3	23.270559E-9	-999.29613E-3
1.1957061E+0	397.28025E+3	23.444684E-9	-11.726836E+0
3.5878630E+0	397.28025E+3	22.258591E-9	-27.027544E+0
5.9800196E+0	397.28025E+3	20.607938E-9	-36.549950E+0
8.3721762E+0	397.28025E+3	17.799273E-9	-48.012024E+0
10.764333E+0	397.28025E+3	16.331734E-9	-52.284115E+0
13.156489E+0	397.28025E+3	14.802109E-9	-55.993362E+0
15.548646E+0	397.28025E+3	12.689843E-9	-63.387577E+0
17.940804E+0	397.28025E+3	10.998501E-9	-66.664925E+0
20.332960E+0	397.28025E+3	10.360687E-9	-69.750450E+0
22.725117E+0	397.28025E+3	9.1394003E-9	-71.295479E+0
25.117273E+0	397.28025E+3	8.6146947E-9	-73.815987E+0
27.509430E+0	397.28025E+3	7.7932638E-9	-74.357018E+0
29.901587E+0	397.28025E+3	7.4566904E-9	-76.493927E+0
32.293743E+0	397.28025E+3	6.7997052E-9	-76.791893E+0
34.685902E+0	397.28025E+3	6.4674235E-9	-78.622742E+0
37.078060E+0	397.28025E+3	6.0593179E-9	-78.586319E+0
