Experiment	Experiment	
Saved Date	19.09.2019 15:13:01	
User		
f_res (Hz)	383230.763	
Q	18684	
Phase (deg)	-201.54	
Amp/Exc (nm/mV)	2.966	
Number of points	128	
Fit length	 	
Comment01	2nd resonance - dumped and standing free	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
104.81104E+0	383.23037E+3	4.1128678E-9	-91.069389E+0
107.22048E+0	383.23037E+3	4.0145696E-9	-91.234505E+0
109.62993E+0	383.23037E+3	3.9174877E-9	-91.395279E+0
112.03938E+0	383.23037E+3	3.8281915E-9	-91.508598E+0
114.44882E+0	383.23037E+3	3.7426280E-9	-91.640892E+0
116.85827E+0	383.23037E+3	3.6550485E-9	-91.770103E+0
119.26772E+0	383.23037E+3	3.5760246E-9	-91.865326E+0
121.67716E+0	383.23037E+3	3.5020873E-9	-92.005562E+0
124.08661E+0	383.23037E+3	3.4273797E-9	-92.095078E+0
126.49606E+0	383.23037E+3	3.3560001E-9	-92.202789E+0
128.90550E+0	383.23037E+3	3.2871030E-9	-92.283012E+0
131.31496E+0	383.23037E+3	3.2240746E-9	-92.389282E+0
133.72441E+0	383.23037E+3	3.1622875E-9	-92.436287E+0
136.13387E+0	383.23037E+3	3.1027563E-9	-92.564735E+0
138.54332E+0	383.23037E+3	3.0437830E-9	-92.624802E+0
140.95277E+0	383.23037E+3	2.9888136E-9	-92.693153E+0
143.36223E+0	383.23037E+3	2.9362519E-9	-92.765221E+0
145.77168E+0	383.23037E+3	2.8832514E-9	-92.843445E+0
148.18114E+0	383.23037E+3	2.8337652E-9	-92.956474E+0
150.59059E+0	383.23037E+3	2.7858822E-9	-93.033279E+0
153.00005E+0	383.23037E+3	2.7468157E-9	-93.121674E+0
