Experiment	Experiment	
Saved Date	23.03.2020 15:22:05	
User		
f_res (Hz)	61955.6721	
Q	34036	
Phase (deg)	19.21	
Amp/Exc (nm/mV)	0.040796	
Number of points	256	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-4.7700000E+0	61.955723E+3	115.33086E-12	70.695969E+0
-4.7325883E+0	61.955723E+3	120.89255E-12	83.175278E+0
-4.6951766E+0	61.955723E+3	124.38119E-12	80.971596E+0
-4.6577649E+0	61.955723E+3	118.84738E-12	75.301285E+0
-4.6203532E+0	61.955723E+3	116.20033E-12	82.203552E+0
-4.5829415E+0	61.955723E+3	110.62191E-12	76.901146E+0
-4.5455298E+0	61.955723E+3	121.34464E-12	74.837158E+0
-4.5081182E+0	61.955723E+3	132.77249E-12	79.720528E+0
-4.4707065E+0	61.955723E+3	125.56609E-12	77.203629E+0
-4.4332948E+0	61.955723E+3	127.23185E-12	75.577507E+0
-4.3958831E+0	61.955723E+3	114.62662E-12	79.511818E+0
-4.3584714E+0	61.955723E+3	124.77115E-12	76.190994E+0
-4.3210597E+0	61.955723E+3	126.97186E-12	79.724823E+0
-4.2836480E+0	61.955723E+3	125.09371E-12	77.904701E+0
-4.2462363E+0	61.955723E+3	132.50516E-12	77.589806E+0
-4.2088246E+0	61.955723E+3	139.60356E-12	85.019722E+0
-4.1714129E+0	61.955723E+3	122.99822E-12	79.184753E+0
-4.1340013E+0	61.955723E+3	126.35093E-12	74.450188E+0
-4.0965896E+0	61.955723E+3	137.11912E-12	76.533600E+0
-4.0591779E+0	61.955723E+3	132.74686E-12	79.327484E+0
-4.0217662E+0	61.955723E+3	135.89858E-12	78.055313E+0
-3.9843545E+0	61.955723E+3	130.59455E-12	78.115593E+0
-3.9469428E+0	61.955723E+3	133.58110E-12	79.904243E+0
-3.9095311E+0	61.955723E+3	146.04390E-12	73.054016E+0
-3.8721194E+0	61.955723E+3	143.81574E-12	74.763214E+0
-3.8347077E+0	61.955723E+3	146.58923E-12	72.502449E+0
-3.7972960E+0	61.955723E+3	139.75109E-12	76.359184E+0
-3.7598844E+0	61.955723E+3	155.71419E-12	72.810555E+0
-3.7224727E+0	61.955723E+3	150.65048E-12	79.041687E+0
-3.6850610E+0	61.955723E+3	146.39327E-12	79.669067E+0
-3.6476493E+0	61.955723E+3	151.63311E-12	77.713341E+0
-3.6102376E+0	61.955723E+3	144.97369E-12	79.004990E+0
-3.5728259E+0	61.955723E+3	150.96900E-12	75.789642E+0
-3.5354142E+0	61.955723E+3	156.09321E-12	77.105606E+0
-3.4980025E+0	61.955723E+3	155.94628E-12	77.118973E+0
-3.4605908E+0	61.955723E+3	157.73252E-12	78.174942E+0
-3.4231791E+0	61.955723E+3	167.83978E-12	72.792732E+0
-3.3857675E+0	61.955723E+3	163.34345E-12	81.419655E+0
-3.3483558E+0	61.955723E+3	161.79884E-12	77.591476E+0
-3.3109441E+0	61.955723E+3	169.26865E-12	74.863167E+0
-3.2735324E+0	61.955723E+3	164.49579E-12	74.862419E+0
-3.2361207E+0	61.955723E+3	152.52367E-12	74.224640E+0
-3.1987090E+0	61.955723E+3	161.79227E-12	72.174438E+0
-3.1612973E+0	61.955723E+3	160.55041E-12	67.548553E+0
-3.1238856E+0	61.955723E+3	170.51500E-12	71.971069E+0
-3.0864739E+0	61.955723E+3	171.74694E-12	74.623840E+0
-3.0490623E+0	61.955723E+3	171.75887E-12	72.006958E+0
-3.0116506E+0	61.955723E+3	173.31715E-12	65.360138E+0
-2.9742389E+0	61.955723E+3	187.42279E-12	73.238106E+0
-2.9368272E+0	61.955723E+3	194.25700E-12	72.939674E+0
-2.8994155E+0	61.955723E+3	185.03962E-12	75.671524E+0
-2.8620038E+0	61.955723E+3	191.17936E-12	73.604591E+0
-2.8245921E+0	61.955723E+3	195.88180E-12	71.124908E+0
-2.7871804E+0	61.955723E+3	201.07942E-12	68.039215E+0
-2.7497687E+0	61.955723E+3	200.94366E-12	67.582527E+0
-2.7123570E+0	61.955723E+3	182.80984E-12	71.198372E+0
-2.6749454E+0	61.955723E+3	199.70157E-12	72.629364E+0
-2.6375337E+0	61.955723E+3	196.65312E-12	75.701645E+0
-2.6001220E+0	61.955723E+3	208.23192E-12	72.152603E+0
-2.5627103E+0	61.955723E+3	210.49457E-12	66.793495E+0
-2.5252986E+0	61.955723E+3	217.32033E-12	70.618896E+0
-2.4878869E+0	61.955723E+3	213.06766E-12	70.186142E+0
-2.4504752E+0	61.955723E+3	217.08810E-12	67.130402E+0
-2.4130635E+0	61.955723E+3	207.13357E-12	67.860725E+0
-2.3756518E+0	61.955723E+3	238.48515E-12	72.132782E+0
-2.3382401E+0	61.955723E+3	234.88672E-12	67.497559E+0
-2.3008285E+0	61.955723E+3	215.86738E-12	65.371887E+0
-2.2634168E+0	61.955723E+3	228.02876E-12	67.952606E+0
-2.2260051E+0	61.955723E+3	233.18455E-12	65.521584E+0
